,KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
26202,HF,71040.0,0.28483389209095467,546.2445,546.2761,68437,80398,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26203,HF,47040.0,1.399138927095369,546.2455,546.2528,47812,54693,Pipistrellus pipistrellus,0.03,0.032,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26204,LF,24000.0,0.8763448830536216,546.2635,546.2755,22890,27615,Nyctalus leisleri,0.013,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26205,LF,24000.0,0.5099955705499728,546.2795,546.2858,24609,38054,Plecotus austriacus,0.008,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26206,LF,27840.0,0.0336023623576534,546.3135,546.3199,28906,41447,Eptesicus serotinus,0.006,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26207,LF,23040.0,1.708707463737512,546.3385,546.3478,22890,29572,Plecotus austriacus,0.01,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26208,HF,70080.0,0.19227219896227282,546.3535,546.3909,68437,81727,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26209,LF,25920.0,0.8529666934131963,546.4185,546.4276,25468,33356,Eptesicus serotinus,0.008,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26210,LF,24000.0,0.2631261598388546,546.4335,546.4402,22890,33916,Plecotus austriacus,0.025,0.041,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26211,HF,74880.0,0.4215467183321591,546.4485,546.4892,68437,82279,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26212,LF,23040.0,1.5135894276895698,546.4955,546.5025,23750,33779,Plecotus austriacus,0.014,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26213,LF,33600.0,0.3932487458981506,546.5035,546.5128,29765,37200,Eptesicus serotinus,0.013,0.03,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26214,HF,80640.0,0.11354417202059125,546.5225,546.559,68437,81954,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26215,HF,76800.0,0.3571979656138742,546.5675,546.6075,68437,82612,Rhinolophus ferrumequinum,0.031,0.031,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26216,LF,24960.0,0.013214429323529855,546.5875,546.5955,23750,31013,Plecotus austriacus,0.008,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26217,HF,74880.0,0.9216802274358761,546.6005,546.6358,68437,81892,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26218,HF,74880.0,0.37918172629534647,546.6105,546.6473,68437,81605,Rhinolophus ferrumequinum,0.021,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26219,LF,28800.0,1.0359065159950638,546.6175,546.6255,28046,41170,Eptesicus serotinus,0.007,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26220,HF,74880.0,0.5796021842850501,546.6235,546.6634,68437,83247,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26221,LF,27840.0,1.7643222656254642,546.6675,546.6758,27187,38830,Eptesicus serotinus,0.007,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26222,HF,80640.0,0.1939084160996475,546.6905,546.7299,68437,81687,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26223,LF,27840.0,1.769403049874993,546.6955,546.7057,27187,34805,Eptesicus serotinus,0.017,0.03,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26224,HF,80640.0,0.5377409804613935,546.7265,546.7664,68437,82400,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26225,LF,24960.0,1.1000352125001136,546.7295,546.7357,24609,39175,Plecotus austriacus,0.008,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26226,HF,76800.0,0.7339847717540233,546.7455,546.7883,68437,83387,Rhinolophus ferrumequinum,0.031,0.031,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26227,LF,22080.0,0.9688687484694013,546.7555,546.7646,21171,27386,Plecotus austriacus,0.013,0.03,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26228,HF,73920.0,0.15696131575425595,546.7675,546.8064,68437,82914,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26229,LF,25920.0,0.6426085925181309,546.7955,546.8053,25468,32905,Eptesicus serotinus,0.009,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26230,LF,30720.0,0.22587120638338135,546.8035,546.812,29765,40094,Eptesicus serotinus,0.008,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26231,HF,72960.0,0.3808950237149995,546.8115,546.8501,68437,81667,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26232,LF,25920.0,1.7784319909042696,546.8325,546.8391,25468,40600,Myotis nattereri,0.008,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26233,HF,77760.0,0.17461870087497042,546.8695,546.9072,68437,81312,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26234,HF,70080.0,0.06897192628942979,546.8935,546.9304,68437,81376,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26235,LF,22080.0,0.12970715104749733,546.9315,546.9409,22031,29202,Plecotus austriacus,0.011,0.03,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26236,HF,77760.0,0.05122577260661009,546.9555,546.9916,68437,81472,Rhinolophus ferrumequinum,0.023,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26237,HF,48960.0,0.24916062585737786,546.9695,546.9773,47812,53440,Pipistrellus pipistrellus,0.023,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26238,HF,79680.0,0.26264687839151335,546.9705,547.0067,68437,82061,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26239,HF,48960.0,0.09873650713158338,546.9705,546.9763,36640,60564,Myotis brandtii,0.007,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26240,HF,81600.0,0.33742395975757333,546.9855,547.0254,68437,82533,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26241,HF,81600.0,0.5086982083157567,546.9955,547.0366,68437,82029,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26242,LF,23040.0,1.2560493440967946,547.0015,547.0115,22031,27162,Nyctalus leisleri,0.009,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26243,LF,35520.0,0.8571230631826823,547.0015,547.0114,34921,40021,Pipistrellus nathusii,0.01,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26244,HF,78720.0,0.051842623544968124,547.0235,547.0619,68437,82092,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26245,HF,46080.0,0.47970213213530893,547.0305,547.036,36640,46730,Barbastellus barbastellus,0.007,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26246,LF,26880.0,1.0593809063128283,547.0315,547.0376,25468,40194,Plecotus austriacus,0.01,0.032,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26247,LF,31680.0,1.1467691716437352,547.0785,547.0855,28906,39780,Eptesicus serotinus,0.01,0.033,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26248,HF,74880.0,0.2532444756565643,547.0995,547.1376,68437,82516,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26249,HF,46080.0,1.2737466910911839,547.1035,547.1093,28906,49862,Myotis nattereri,0.006,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26250,HF,70080.0,0.06733599432356502,547.1145,547.1538,68437,81349,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26251,LF,25920.0,1.5368248064273815,547.1895,547.1971,23750,36367,Plecotus austriacus,0.009,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26252,HF,48960.0,2.1741048919816404,547.2065,547.2131,47812,54874,Pipistrellus pipistrellus,0.02,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26253,HF,72960.0,0.38542872743318807,547.2275,547.2662,68437,82370,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26254,HF,27840.0,1.0389414938063377,547.2315,547.238,27187,52983,Myotis nattereri,0.007,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26255,HF,46080.0,0.6619412480296788,547.2335,547.2384,36640,50779,Barbastellus barbastellus,0.009,0.037,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26256,HF,71040.0,0.0277951190341009,547.2525,547.2917,68437,82605,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26257,LF,25920.0,0.8624330863836249,547.2835,547.2943,25468,32111,Eptesicus serotinus,0.014,0.037,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26258,HF,52800.0,2.5154950027722345,547.3175,547.3251,52109,60292,Pipistrellus pipistrellus,0.016,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26259,LF,24960.0,1.375755812906121,547.3265,547.3327,24609,37751,Plecotus austriacus,0.021,0.042,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26260,HF,72960.0,0.26033275876081,547.3465,547.3858,68437,81901,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26261,HF,72960.0,0.761938514166151,547.3525,547.3875,68437,82516,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26262,HF,70080.0,0.002429810537095996,547.3675,547.4064,68437,82047,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26263,LF,26880.0,0.2875189610017458,547.3805,547.3893,26328,35941,Eptesicus serotinus,0.009,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26264,HF,73920.0,0.09824379446281915,547.4005,547.4392,68437,82194,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26265,HF,46080.0,1.9350441485671575,547.4085,547.4141,40078,55489,Myotis bechsteinii,0.007,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26266,LF,24960.0,0.6796328820193667,547.4555,547.4645,24609,37659,Eptesicus serotinus,0.005,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26267,HF,78720.0,0.3025684629574493,547.4935,547.5299,68437,81869,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26268,LF,28800.0,0.06364210000486686,547.5195,547.5307,28906,36686,Eptesicus serotinus,0.014,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26269,HF,74880.0,0.11405556948741571,547.5205,547.5606,68437,82113,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26270,HF,74880.0,0.339796997200933,547.5295,547.568,68437,82023,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26271,LF,25920.0,1.5548012117658583,547.5315,547.5387,25468,41357,Myotis nattereri,0.009,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26272,LF,35520.0,1.5655528569494095,547.5725,547.5881,34062,37821,Pipistrellus nathusii,0.028,0.055,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26273,HF,71040.0,0.2058539759168097,547.5765,547.6178,68437,82366,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26274,LF,35520.0,0.6429193681669663,547.5845,547.5909,28046,43563,Eptesicus serotinus,0.006,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26275,HF,71040.0,0.025345300888407425,547.5995,547.6364,68437,81724,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26276,LF,32640.0,1.8188664225624347,547.6275,547.6349,28046,41975,Eptesicus serotinus,0.009,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26277,HF,75840.0,0.06064391965578032,547.6305,547.6698,68437,82219,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26278,LF,24960.0,1.35048962463756,547.6455,547.6546,24609,34128,Eptesicus serotinus,0.005,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26279,LF,23040.0,0.4349410814903351,547.6545,547.6623,23750,33241,Plecotus austriacus,0.012,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26280,HF,77760.0,0.049887192963855846,547.7035,547.7388,68437,81737,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26281,LF,24960.0,0.08004664721659654,547.7115,547.7181,24609,41467,Myotis nattereri,0.007,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26282,HF,74880.0,0.18898215453987896,547.7215,547.7573,68437,81301,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26283,LF,26880.0,0.3718494737833577,547.7295,547.7406,28046,34982,Eptesicus serotinus,0.016,0.03,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26284,HF,72000.0,0.5970639979204695,547.7495,547.7907,68437,83266,Rhinolophus ferrumequinum,0.034,0.034,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26285,LF,23040.0,0.16690637408271958,547.7665,547.7771,22890,27710,Nyctalus leisleri,0.01,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26286,HF,72000.0,0.30605692857024136,547.7745,547.8077,68437,80583,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26287,LF,25920.0,0.6063865613565257,547.7795,547.788,23750,32840,Plecotus austriacus,0.008,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26288,LF,24960.0,2.2724487047738715,547.8045,547.8153,23750,29181,Nyctalus leisleri,0.01,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26289,HF,72000.0,0.5301011941194278,547.8165,547.8532,68437,81008,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26290,HF,48000.0,1.370482101027448,547.8225,547.8281,38359,54804,Myotis bechsteinii,0.006,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26291,LF,23040.0,1.0261810469602974,547.8275,547.8348,23750,37948,Plecotus austriacus,0.01,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26292,LF,24000.0,1.3683572876142858,547.8565,547.8632,23750,36014,Plecotus austriacus,0.013,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26293,LF,22080.0,0.5161430349548991,547.9465,547.9653,20312,23496,Nyctalus leisleri,0.017,0.038,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26294,LF,24960.0,2.1834805244984405,547.9755,547.982,24609,39261,Plecotus auritus,0.043,0.089,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26295,LF,25920.0,0.16259429958929036,548.0015,548.0115,27187,33300,Nyctalus leisleri,0.012,0.031,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26296,HF,77760.0,0.052223515347219085,548.0015,548.0336,68437,79823,Rhinolophus ferrumequinum,0.067,0.067,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26297,LF,24000.0,0.7821908963616474,548.0015,548.0103,21171,27185,Nyctalus leisleri,0.011,0.034,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26298,HF,80640.0,0.07071402981041887,548.0455,548.0846,68437,82449,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26299,LF,25920.0,0.2898705900646905,548.0555,548.0614,24609,39530,Plecotus austriacus,0.01,0.03,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26300,HF,76800.0,0.366852526905807,548.1025,548.1457,68437,82969,Rhinolophus ferrumequinum,0.037,0.037,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26301,LF,21120.0,0.8719615709730931,548.1075,548.1231,16015,22822,Nyctalus noctula,0.02,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26302,LF,24960.0,0.48245492932587625,548.1085,548.1149,24609,34947,Plecotus austriacus,0.01,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26303,HF,42240.0,1.2386591171941765,548.1285,548.1378,39218,43655,Barbastellus barbastellus,0.008,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26304,HF,76800.0,0.08255674696930725,548.1415,548.1806,68437,81942,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26305,LF,23040.0,0.3920110811492654,548.2145,548.229,23750,28780,Nyctalus leisleri,0.018,0.042,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26306,LF,25920.0,1.5660951270474486,548.2295,548.2375,24609,35877,Plecotus austriacus,0.007,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26307,HF,79680.0,0.5859104344095065,548.2395,548.2785,68437,82366,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26308,LF,23040.0,0.13990560292198123,548.2785,548.2858,23750,32692,Plecotus austriacus,0.01,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26309,LF,26880.0,0.43772037419659654,548.3125,548.3206,27187,36608,Eptesicus serotinus,0.01,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26310,HF,72960.0,0.08427232497435169,548.3135,548.3522,68437,82132,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26311,HF,53760.0,0.4560136268621563,548.3255,548.3347,50390,54555,Pipistrellus pipistrellus,0.017,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26312,HF,71040.0,0.17069929597326616,548.3275,548.3677,68437,82451,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26313,LF,23040.0,0.2776707905583147,548.3395,548.3462,23750,34073,Plecotus austriacus,0.014,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26314,HF,70080.0,0.39531984465452663,548.3735,548.412,68437,82071,Rhinolophus ferrumequinum,0.031,0.031,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26315,LF,25920.0,0.8734173553926422,548.3765,548.3837,24609,33611,Plecotus austriacus,0.009,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26316,LF,24000.0,1.2097023345067992,548.4075,548.415,23750,32703,Plecotus austriacus,0.011,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26317,LF,27840.0,1.8081442442848643,548.4735,548.4807,28046,41750,Eptesicus serotinus,0.008,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26318,LF,23040.0,1.4520295046949516,548.4735,548.4834,22031,27979,Plecotus austriacus,0.009,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26319,LF,24000.0,1.0180065431413046,548.5265,548.5387,22031,26417,Nyctalus leisleri,0.028,0.055,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26320,LF,23040.0,0.4387518323804813,548.5625,548.5716,23750,33169,Plecotus austriacus,0.008,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26321,LF,24960.0,0.2622271558506877,548.5735,548.5837,23750,30242,Nyctalus leisleri,0.01,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26322,LF,25920.0,1.2701981044429385,548.6215,548.6275,25468,39353,Plecotus austriacus,0.009,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26323,HF,74880.0,0.245760988431723,548.6375,548.6731,68437,81042,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26324,HF,74880.0,0.39964517615812756,548.6445,548.6851,68437,82245,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26325,HF,47040.0,2.1900742158338278,548.6455,548.6553,46953,49893,Pipistrellus pipistrellus,0.03,0.033,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26326,LF,25920.0,0.19860399902237091,548.6585,548.6658,24609,34274,Plecotus austriacus,0.012,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26327,HF,73920.0,0.2692439999127951,548.6805,548.7186,68437,82184,Rhinolophus ferrumequinum,0.032,0.032,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26328,LF,24000.0,0.7081614108090393,548.6985,548.7061,23750,32465,Plecotus austriacus,0.01,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26329,HF,71040.0,0.0718790272370643,548.6985,548.7326,68437,80982,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26330,HF,42240.0,0.5533976244530404,548.7395,548.747,37500,43171,Barbastellus barbastellus,0.027,0.043,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26331,HF,29760.0,0.12583037874357952,548.7415,548.7471,28046,45906,Plecotus auritus,0.007,0.031,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26332,HF,28800.0,1.087786559851605,548.7735,548.7789,27187,46308,Myotis nattereri,0.006,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26333,HF,77760.0,0.2569393341705007,548.7765,548.8203,68437,83042,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26334,LF,23040.0,0.3454231470590351,548.7865,548.8003,21171,24811,Nyctalus leisleri,0.017,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26335,LF,28800.0,0.49304915222686085,548.7985,548.8133,28046,32420,Eptesicus serotinus,0.021,0.045,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26336,HF,73920.0,0.45684027813822037,548.8155,548.8546,68437,82125,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26337,HF,75840.0,0.552183212075333,548.8585,548.8907,68437,81454,Rhinolophus ferrumequinum,0.021,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26338,HF,72000.0,0.07700209830508167,548.8815,548.9209,68437,81248,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
