,freq_group,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
3919,HF,87.90715416666667,78000.0,72960.0,0.2061135160078604,87.8685,87.9072,68437,82348,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3921,HF,87.96077916666667,78000.0,81600.0,0.1267324220544638,87.9545,87.9932,68437,82498,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3924,HF,88.0051125,42000.0,34560.0,-0.9323497153744226,88.0035,88.0107,30625,47431,Myotis daubentonii,0.017,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3925,HF,88.05896249999999,78000.0,72960.0,0.1812487159285764,88.0525,88.0916,68437,82252,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3927,LF,88.09844583333333,30000.0,26880.000000000004,0.7244783143525374,88.0955,88.1037,26328,35020,Eptesicus serotinus,0.008,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3930,HF,88.12598333333332,72000.0,74880.0,0.5616704889864109,88.1235,88.1641,68437,82742,Rhinolophus ferrumequinum,0.034,0.034,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3932,LF,88.15149166666667,30000.0,27839.999999999996,0.7273250884901622,88.1445,88.1523,28046,38700,Eptesicus serotinus,0.008,0.027,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3934,LF,88.1772625,30000.0,29760.0,0.5080114357836747,88.1755,88.18430000000001,28046,39493,Eptesicus serotinus,0.007,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3937,LF,88.21395416666667,42000.0,36480.0,1.5622184280116995,88.2025,88.21940000000001,37500,40754,Pipistrellus nathusii,0.082,0.1,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3940,LF,88.26230833333334,24000.0,23040.0,-0.4660995607293178,88.2615,88.2714,22031,27216,Nyctalus leisleri,0.011,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3941,LF,88.27872083333332,30000.0,29760.0,0.1500638163576118,88.2775,88.2848,26328,37989,Eptesicus serotinus,0.006,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3942,HF,88.31530000000001,72000.0,74880.0,0.2866814478062418,88.2935,88.3317,68437,81872,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3943,LF,88.33145,24000.0,24960.0,-0.1968200331089013,88.3225,88.33330000000001,24609,30684,Nyctalus leisleri,0.016,0.034,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3947,LF,88.38107083333333,36000.0,35520.0,-0.0487456920934262,88.3785,88.3862,28046,40229,Eptesicus serotinus,0.009,0.029,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3949,LF,88.42445000000001,24000.0,24000.0,0.9870113116229988,88.4225,88.4333,23750,28723,Nyctalus leisleri,0.01,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3950,HF,88.44819583333333,78000.0,77760.0,-0.2582479868263819,88.4405,88.4807,68437,82258,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3951,LF,88.49528333333333,30000.0,31680.0,1.3147166471541782,88.4945,88.5018,28046,39089,Eptesicus serotinus,0.008,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3952,LF,88.51360833333334,24000.0,22080.0,-0.2113790873891886,88.51050000000001,88.5216,22031,26428,Nyctalus leisleri,0.012,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3954,HF,88.55364166666666,78000.0,79680.0,-0.0015180131387707,88.5255,88.5664,68437,83333,Rhinolophus ferrumequinum,0.029,0.029,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3955,LF,88.57245,24000.0,24000.0,-0.5961513312830131,88.5685,88.57730000000001,23750,30850,Plecotus austriacus,0.007,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3956,LF,88.63382083333333,30000.0,26880.000000000004,0.0530727279605487,88.6325,88.6397,27187,38255,Eptesicus serotinus,0.006,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3957,HF,88.67805833333333,72000.0,72960.0,0.1491736734883374,88.6615,88.6994,68437,83033,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3958,LF,88.71572499999999,30000.0,27839.999999999996,0.909794358171054,88.70949999999999,88.7169,27187,41503,Eptesicus serotinus,0.006,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3959,HF,88.72782916666667,72000.0,71040.0,-0.2131763989209463,88.7225,88.7569,68437,81506,Rhinolophus ferrumequinum,0.02,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3960,LF,88.77720416666666,30000.0,24960.0,0.3948952343423973,88.7765,88.7849,25468,34313,Eptesicus serotinus,0.008,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3962,LF,88.83877916666665,24000.0,22080.0,0.2206439113070692,88.83449999999999,88.8472,22890,27852,Nyctalus leisleri,0.014,0.028,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3964,LF,88.86154583333332,42000.0,41280.0,-0.5537591034192133,88.8605,88.8671,27187,44875,Eptesicus serotinus,0.006,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3965,HF,88.92715416666667,72000.0,81600.0,0.0584787731209591,88.8955,88.9342,68437,82017,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3966,HF,88.94016666666667,72000.0,71040.0,-0.1299389514824044,88.9105,88.949,68437,82387,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3969,LF,88.955325,30000.0,32640.000000000004,1.0387407810633735,88.9475,88.9568,27187,37125,Eptesicus serotinus,0.011,0.028,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3970,LF,89.01039583333333,30000.0,26880.000000000004,-1.0069533536284128,89.0075,89.0175,25468,32077,Nyctalus leisleri,0.01,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3973,LF,89.0393625,30000.0,27839.999999999996,0.4016628840425957,89.0325,89.0432,28906,35566,Eptesicus serotinus,0.01,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3975,HF,89.06712916666666,78000.0,76800.0,0.1708805616264808,89.0645,89.1086,68437,83192,Rhinolophus ferrumequinum,0.048,0.048,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3976,HF,89.12226666666666,78000.0,76800.0,0.3527514345708858,89.0885,89.1229,68437,81628,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3978,LF,89.13905,24000.0,21120.0,-0.9629587105609816,89.1335,89.1442,22031,26471,Nyctalus leisleri,0.011,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3980,LF,89.16200833333333,36000.0,28800.0,0.4857514920632956,89.15950000000001,89.1677,28046,39716,Eptesicus serotinus,0.009,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3982,HF,89.22487916666667,78000.0,74880.0,-0.390272303802496,89.1915,89.2276,68437,81375,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3984,HF,89.3073125,78000.0,81600.0,-0.2298513399964796,89.2885,89.3275,68437,82940,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3985,HF,89.38582916666667,78000.0,71040.0,0.0439230604954827,89.3595,89.3974,68437,81668,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3986,LF,89.40160416666666,24000.0,22080.0,0.8447517587147036,89.3955,89.4055,22031,27814,Nyctalus leisleri,0.008,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3987,HF,89.41983333333334,72000.0,70080.0,0.2965719019622712,89.4005,89.4365,68437,81617,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3989,HF,89.44226666666665,78000.0,72960.0,-0.2776629750209098,89.4305,89.4659,68437,81664,Rhinolophus ferrumequinum,0.021,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3990,LF,89.50798333333333,24000.0,23040.0,0.2080952668543912,89.5035,89.5141,22890,28573,Nyctalus leisleri,0.009,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3991,HF,89.53461250000001,78000.0,73920.0,0.3155206708701009,89.52850000000001,89.5662,68437,81843,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3992,LF,89.54705833333334,24000.0,22080.0,-0.3313283281313298,89.5425,89.5539,22031,26225,Nyctalus leisleri,0.011,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3993,LF,89.60522916666667,30000.0,30720.0,-0.6446622223890968,89.6035,89.61,27187,36790,Eptesicus serotinus,0.007,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3994,LF,89.67043333333334,30000.0,25920.0,0.9657706604958054,89.6685,89.6764,26328,35919,Eptesicus serotinus,0.01,0.027,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3995,LF,89.70465,30000.0,28800.0,1.685308201432327,89.6985,89.7051,28046,39440,Eptesicus serotinus,0.005,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3996,HF,89.73763333333333,72000.0,74880.0,-0.1971491243445211,89.7145,89.7572,68437,83042,Rhinolophus ferrumequinum,0.032,0.032,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3997,LF,89.75267916666667,30000.0,27839.999999999996,1.3445612960618805,89.7505,89.75829999999999,28046,41516,Eptesicus serotinus,0.007,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3998,HF,89.8264625,72000.0,76800.0,0.2082806499779671,89.7935,89.8271,68437,81067,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
3999,LF,89.80444166666666,30000.0,28800.0,1.3822992141645658,89.8035,89.8121,28046,36859,Eptesicus serotinus,0.008,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4002,HF,89.92019166666667,72000.0,70080.0,0.3362912168537888,89.9045,89.9421,68437,81999,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4004,LF,89.955625,24000.0,23040.0,-0.2763429634857418,89.9505,89.96600000000001,22890,26504,Nyctalus leisleri,0.018,0.028,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4006,LF,89.98363333333333,30000.0,31680.0,0.9084126927948736,89.9795,89.9887,28906,37476,Eptesicus serotinus,0.009,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4007,LF,90.0025625,24000.0,24960.0,-1.0318366437170148,90.0015,90.0111,23750,30621,Nyctalus leisleri,0.011,0.031,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4010,HF,90.03595,75204.5,75840.0,-0.5237234121341485,90.0165,90.0554,68437,81972,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4011,HF,90.05550416666667,78000.0,73920.0,0.5003981395212884,90.0435,90.0791,68437,81331,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4012,HF,90.08178333333332,72000.0,73920.0,0.5083459575644776,90.0525,90.0873,68437,80870,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4014,LF,90.11746666666669,18000.0,15360.0,0.4383924992920325,90.1125,90.1267,14296,19095,Nyctalus noctula,0.019,0.03,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4017,HF,90.18015833333334,72000.0,74880.0,0.3131465130530916,90.1475,90.1868,68437,82947,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4018,LF,90.15217916666668,30000.0,25920.0,1.6479800097382844,90.1515,90.1608,26328,34429,Eptesicus serotinus,0.009,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4022,LF,90.19524583333332,24000.0,23040.0,-0.3291739229409764,90.1845,90.1954,22890,27568,Nyctalus leisleri,0.012,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4023,LF,90.22935416666668,24000.0,23040.0,0.6706363302777376,90.2225,90.23,23750,32317,Plecotus austriacus,0.008,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4024,LF,90.2498625,30000.0,26880.000000000004,0.1967052554293352,90.2495,90.2562,26328,39627,Eptesicus serotinus,0.005,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4025,LF,90.31077916666666,30000.0,29760.0,0.5118150535711217,90.3065,90.3157,28906,36230,Eptesicus serotinus,0.008,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4026,LF,90.33417916666669,36000.0,29760.0,0.6877531631835392,90.3315,90.3388,28906,39624,Eptesicus serotinus,0.006,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4028,HF,90.34970416666668,72000.0,74880.0,0.0390430781411683,90.3485,90.3844,68437,81639,Rhinolophus ferrumequinum,0.022,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4030,LF,90.37630416666669,36000.0,32640.000000000004,1.4787048554692026,90.3725,90.3848,30625,36975,Eptesicus serotinus,0.023,0.044,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4032,HF,90.41845416666666,72000.0,72960.0,0.651035461454875,90.4135,90.4544,68437,82714,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4033,HF,90.4704875,78000.0,69120.0,0.3363778479141402,90.4435,90.4822,68437,82637,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4034,HF,90.45278333333331,48000.0,46080.0,1.3504249991232755,90.4505,90.4633,43515,46526,Pipistrellus pipistrellus,0.032,0.037,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4036,HF,90.55359583333332,78000.0,75840.0,-0.3039784995754592,90.5155,90.5568,68437,83246,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4037,LF,90.52399583333332,30000.0,26880.000000000004,1.3861639335294649,90.5175,90.5274,25468,32776,Eptesicus serotinus,0.009,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4038,HF,90.597775,78000.0,72960.0,-0.0175567496331814,90.5975,90.6371,68437,82591,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4039,HF,90.67749583333334,72000.0,78720.0,0.4324257869459102,90.6725,90.7119,68437,81942,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4040,LF,90.72920416666666,30000.0,24960.0,-1.3338599467208194,90.7275,90.7349,24609,33273,Plecotus austriacus,0.006,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4041,HF,90.7448375,78000.0,76800.0,-0.342550704182784,90.7395,90.7806,68437,82842,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4042,HF,90.79152083333334,72000.0,78720.0,0.3115568465573666,90.7865,90.825,68437,82082,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4043,LF,90.84444583333334,18000.0,19200.0,0.1956872976117774,90.8435,90.8537,14296,18892,Nyctalus noctula,0.024,0.043,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4044,HF,90.87117083333334,72000.0,72000.0,0.1901606802707403,90.8705,90.9046,68437,81313,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4045,LF,90.89248333333332,36000.0,38400.0,-0.1334797751170429,90.8905,90.8966,28046,42301,Eptesicus serotinus,0.005,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4047,LF,90.90858333333334,24000.0,23040.0,1.2947917776440736,90.9075,90.918,22031,27532,Nyctalus leisleri,0.009,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4049,LF,90.93864166666668,30000.0,31680.0,0.1950494439725679,90.9375,90.9459,28046,36248,Eptesicus serotinus,0.009,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4051,LF,90.9608,30000.0,33600.0,0.1262453829308718,90.9595,90.9692,28906,36562,Eptesicus serotinus,0.012,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4053,HF,91.04372916666668,78000.0,80640.0,0.2798607652551513,91.0035,91.045,68437,82702,Rhinolophus ferrumequinum,0.031,0.031,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4054,LF,91.00490416666666,30000.0,28800.0,0.74066928291191,91.0045,91.0097,25468,37321,Plecotus austriacus,0.024,0.057,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4056,HF,91.08667916666668,72000.0,69120.0,-0.4305408344593331,91.0565,91.0923,68437,81487,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4058,LF,91.10055833333334,36000.0,25920.0,0.4060163326709731,91.0985,91.1054,27187,40901,Eptesicus serotinus,0.006,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4059,HF,91.12070833333334,78000.0,72000.0,-0.0950654409825215,91.1185,91.155,68437,81971,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4062,LF,91.14963333333333,30000.0,33600.0,1.133461968524817,91.1415,91.1502,28046,39441,Eptesicus serotinus,0.008,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4063,HF,91.19395833333331,72000.0,72960.0,-0.0898194105479836,91.1595,91.197,68437,81947,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4065,LF,91.2520375,24000.0,24000.0,0.4597846338490321,91.2505,91.2569,24609,40267,Myotis nattereri,0.011,0.031,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4068,LF,91.30636666666666,30000.0,29760.0,1.0000525238916942,91.3055,91.3133,28906,38349,Eptesicus serotinus,0.008,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4071,HF,91.33525833333331,72000.0,72000.0,0.0996798179291874,91.3335,91.3722,68437,83218,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4072,HF,91.36597083333334,78000.0,71040.0,0.1932859255053053,91.3455,91.3878,68437,83636,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4075,LF,91.40418333333334,30000.0,24960.0,0.4862693281043034,91.4025,91.4089,26328,38361,Plecotus auritus,0.007,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4076,LF,91.45198333333332,24000.0,22080.0,1.114182153516723,91.4505,91.4606,22890,28244,Nyctalus leisleri,0.009,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4077,HF,91.4865625,72000.0,79680.0,-0.3028321957201473,91.4605,91.4975,68437,82066,Rhinolophus ferrumequinum,0.021,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4079,LF,91.5411875,30000.0,28800.0,1.061382936663184,91.5325,91.544,27187,34563,Eptesicus serotinus,0.011,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4081,HF,91.60295,72000.0,71040.0,-0.0585712496557781,91.5795,91.6213,68437,83083,Rhinolophus ferrumequinum,0.028,0.028,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4084,LF,91.62610416666666,24000.0,24000.0,0.3022329971933901,91.6215,91.633,21171,26235,Nyctalus leisleri,0.013,0.031,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4085,HF,91.66686666666666,72000.0,77760.0,0.0786669923594593,91.6395,91.6768,68437,81986,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4088,HF,91.7478375,78000.0,72960.0,-0.155059727596507,91.7115,91.7496,68437,82790,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4089,HF,91.7753375,78000.0,72000.0,0.6685653324657803,91.7365,91.7756,68437,82770,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4090,HF,91.82335,72000.0,70080.0,0.0657334269758487,91.8005,91.8359,68437,80783,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4092,HF,91.85705,78000.0,70080.0,-0.3369428968594654,91.8275,91.8667,68437,82253,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4094,LF,91.87555,30000.0,25920.0,1.3459165068001036,91.8735,91.8807,25468,37898,Plecotus auritus,0.009,0.035,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
4095,HF,91.9250375,72000.0,70080.0,-0.3628500801414513,91.9195,91.9569,68437,82203,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
