,KMEANS_CLASSES,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
66286,HF,1423.7086,45750.0,46080.0,1.6795378436396229,1423.7045,1423.7184,45234,49548,Pipistrellus pipistrellus,0.032,0.04,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66287,HF,1423.7606,81000.0,73920.0,-0.017187180000120983,1423.7335,1423.7699,68437,81599,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66288,LF,1423.7576,22500.0,22080.0,0.8926201439271575,1423.7565,1423.7664,22890,29235,Nyctalus leisleri,0.009,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66289,HF,1423.7785666666666,78000.0,69120.0,0.05150407138906931,1423.7755,1423.8126,68437,81677,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66290,HF,1423.8008333333332,77250.0,72960.0,-0.33598463821721575,1423.7985,1423.8375,68437,82348,Rhinolophus ferrumequinum,0.02,0.02,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66291,LF,1423.8430333333333,24000.0,24000.0,0.001023409517745519,1423.8425,1423.8518,24609,31903,Nyctalus leisleri,0.007,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66292,HF,1423.8998333333334,74250.0,75840.0,0.07662050513871746,1423.8635,1423.9035,68437,82550,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66293,HF,1423.8997666666667,74250.0,75840.0,-0.070496182551679,1423.8695,1423.9074,68437,82693,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66294,HF,1423.8811,37500.0,40320.0,0.4248359128520748,1423.8735,1423.8874,37500,41821,Pipistrellus nathusii,0.031,0.04,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66295,LF,1423.8857666666668,16500.0,20160.0,1.3083328544799282,1423.8835,1423.8899,13437,28240,Plecotus auritus,0.023,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66296,HF,1423.9244333333334,79500.0,71040.0,0.2771549500387304,1423.9055,1423.9454,68437,82880,Rhinolophus ferrumequinum,0.029,0.029,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66297,LF,1423.9705333333334,29250.0,31680.0,1.4994264886186564,1423.9635,1423.9733,28046,37592,Eptesicus serotinus,0.013,0.029,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66298,LF,1423.9913,22500.0,22080.0,-0.1747918482563176,1423.9865,1423.9962,22031,28516,Plecotus austriacus,0.009,0.028,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66299,HF,1424.0123,81000.0,78720.0,0.0682891178549027,1424.0015,1424.0332,68437,80662,Rhinolophus ferrumequinum,0.06,0.06,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66300,LF,1424.0032333333334,24750.0,24960.0,0.801494960495112,1424.0015,1424.0096,25468,35642,Eptesicus serotinus,0.005,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66301,HF,1424.0056666666667,48000.0,46080.0,-0.5300670774464646,1424.0015,1424.0095,47812,51438,Pipistrellus pipistrellus,0.015,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66302,HF,1424.012,81000.0,78720.0,0.1777732312405787,1424.0075,1424.049,68437,82177,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66303,HF,1424.0559666666666,78000.0,73920.0,0.04106394316377168,1424.0375,1424.0767,68437,82765,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66304,HF,1424.0826666666667,79500.0,78720.0,-0.4051884144493618,1424.0615,1424.1015,68437,82524,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66305,LF,1424.0657333333334,31500.0,36480.0,0.4114542618652265,1424.0635,1424.0711,28046,38669,Eptesicus serotinus,0.007,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66306,HF,1424.0965333333334,72000.0,74880.0,0.05236775733265203,1424.0785,1424.1228,68437,82593,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66307,HF,1424.0975,79500.0,72000.0,0.09611885257700784,1424.0955,1424.136,68437,82788,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66308,HF,1424.1124666666667,69750.0,74880.0,0.2059963418762319,1424.1085,1424.1482,68437,81455,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66309,HF,1424.1633333333334,74250.0,69120.0,0.2363360762792692,1424.1615,1424.201,68437,82272,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66310,HF,1424.1701,50250.0,51840.0,1.0253990618701034,1424.1685,1424.1744,50390,57679,Pipistrellus pipistrellus,0.018,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66311,LF,1424.2378666666666,33000.0,31680.0,0.9334532380121329,1424.2365,1424.2438,28046,36844,Eptesicus serotinus,0.021,0.047,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66312,HF,1424.2610666666667,74250.0,73920.0,-0.38625545656328336,1424.2365,1424.2766,68437,82091,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66313,HF,1424.2612666666666,74250.0,74880.0,-0.033308649529269214,1424.2465,1424.2894000000001,68437,83049,Rhinolophus ferrumequinum,0.031,0.031,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66314,HF,1424.3216333333332,54750.0,54719.99999999999,0.3438160253844955,1424.3185,1424.3287,54687,58207,Pipistrellus pygmaeus,0.03,0.031,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66315,HF,1424.3316,69750.0,70080.0,0.12108916356907438,1424.3235,1424.3649,68437,82521,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66316,LF,1424.3298666666667,28500.0,27839.999999999996,0.6297065681488762,1424.3285,1424.3358,28046,37792,Eptesicus serotinus,0.007,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66317,HF,1424.3767,81750.0,72000.0,0.5605345484783301,1424.3505,1424.3913,68437,82571,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66318,LF,1424.3701,25500.0,24960.0,0.5403600397981659,1424.3615,1424.3709,25468,33473,Eptesicus serotinus,0.009,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66319,HF,1424.4164,77250.0,72000.0,0.002931864942072115,1424.3885,1424.4276,68437,82042,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66320,HF,1424.4166,76500.0,74880.0,-0.15098494520022712,1424.3995,1424.4389,68437,81515,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66321,HF,1424.4218666666666,72750.0,73920.0,-0.17403228057257103,1424.4075,1424.4438,68437,82024,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66322,LF,1424.4157666666667,24750.0,23040.0,-0.21405036309158712,1424.4115,1424.4229,23750,30297,Nyctalus leisleri,0.014,0.041,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66323,HF,1424.4282333333333,48750.0,48960.0,1.028576738651654,1424.4255,1424.4326,45234,56484,Pipistrellus pipistrellus,0.015,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66324,HF,1424.5144,72750.0,72960.0,0.11255331960421239,1424.4955,1424.5331,68437,81718,Rhinolophus ferrumequinum,0.029,0.029,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66325,LF,1424.5176333333334,25500.0,25920.0,-0.4249129330850701,1424.5115,1424.5222,25468,32644,Eptesicus serotinus,0.013,0.034,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66326,HF,1424.5608,80250.0,72960.0,0.13570013803799558,1424.5495,1424.5912,68437,82432,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66327,LF,1424.5649,27000.0,25920.0,-0.6727875256126491,1424.5645,1424.5716,24609,33316,Plecotus austriacus,0.007,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66328,HF,1424.6274333333333,71250.0,72960.0,0.05475698259924394,1424.5935,1424.6324,68437,82643,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66329,LF,1424.6011,29250.0,28800.0,0.8004821118050044,1424.5965,1424.6064,28046,36189,Eptesicus serotinus,0.01,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66330,HF,1424.6233,75000.0,72960.0,-0.22361814348177694,1424.6015,1424.6397,68437,81820,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66331,LF,1424.6141666666667,22500.0,22080.0,0.9276783093777714,1424.6055,1424.616,22031,26578,Nyctalus leisleri,0.011,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66332,HF,1424.6536,74250.0,72000.0,-0.11515380440226164,1424.6395,1424.6784,68437,82556,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66333,LF,1424.6839,27000.0,32640.000000000004,-1.0083646678655993,1424.6805,1424.6881,27187,38838,Eptesicus serotinus,0.006,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66334,HF,1424.7117666666666,81000.0,69120.0,-0.38273535927601576,1424.6955,1424.7299,68437,81217,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66335,HF,1424.7646666666667,75000.0,71040.0,0.4922249891868635,1424.7355,1424.771,68437,81651,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66336,LF,1424.7701666666667,26250.0,25920.0,0.9808964247469314,1424.7635,1424.7725,25468,33104,Eptesicus serotinus,0.008,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66337,LF,1424.7801333333334,24750.0,23040.0,-0.5062148193009981,1424.7775,1424.7917,23750,27773,Nyctalus leisleri,0.028,0.046,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66338,HF,1424.7971666666667,82500.0,74880.0,0.20738475220158997,1424.7795,1424.8195,68437,82297,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66339,HF,1424.8195333333333,82500.0,81600.0,0.13379885317999082,1424.7915,1424.8328,68437,83088,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66340,HF,1424.8675666666666,77250.0,70080.0,0.028940569009300823,1424.8365,1424.8736,68437,82213,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66341,LF,1424.8565666666666,25500.0,24960.0,0.8238458110055145,1424.8535,1424.8626,25468,33509,Eptesicus serotinus,0.009,0.027,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66342,LF,1424.8670333333334,28500.0,35520.0,0.5177508816423695,1424.8635,1424.8733,28906,38956,Eptesicus serotinus,0.011,0.03,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66343,HF,1424.8869666666667,71250.0,81600.0,0.10178355541369075,1424.8705,1424.9117,68437,82978,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66344,LF,1424.9107,30750.0,29760.0,0.1706115113887267,1424.9065,1424.9168,28046,35910,Eptesicus serotinus,0.01,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66345,LF,1424.923,37500.0,29760.0,0.6444584386637318,1424.9165,1424.9245,28046,39670,Eptesicus serotinus,0.007,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66346,HF,1424.9508666666666,77250.0,72000.0,-0.24023289547936055,1424.9275,1424.9653,68437,81601,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66347,LF,1424.9887666666666,21000.0,23040.0,0.6817892198763226,1424.9865,1424.9964,22031,27347,Nyctalus leisleri,0.008,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66348,HF,1425.0285666666666,69000.0,74880.0,0.17694652397559085,1424.9995,1425.0421,68437,83414,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66349,HF,1425.0284333333334,69000.0,78720.0,-0.16152300901763184,1425.0155,1425.0544,68437,82257,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66350,HF,1425.0280666666667,46500.0,45120.0,1.5094663057346067,1425.0265,1425.0371,45234,49412,Pipistrellus pipistrellus,0.031,0.034,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66351,HF,1425.0528666666667,81000.0,80640.0,0.38919365627917946,1425.0515,1425.0868,68437,82053,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66352,HF,1425.1299,72750.0,72960.0,0.2747980515313671,1425.1115,1425.1496,68437,81963,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66353,LF,1425.1211,27000.0,26880.000000000004,1.312535101088181,1425.1145,1425.1224,28046,37391,Eptesicus serotinus,0.008,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66354,LF,1425.1313333333333,28500.0,27839.999999999996,-0.0346117244429934,1425.1295,1425.1375,28046,39340,Eptesicus serotinus,0.007,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66355,LF,1425.1589333333334,23250.0,23040.0,0.9744797660453823,1425.1525,1425.1629,22890,28719,Nyctalus leisleri,0.014,0.041,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66356,HF,1425.1897,82500.0,77760.0,-0.1716209078976003,1425.1715,1425.2133,68437,82778,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66357,HF,1425.1908,81000.0,72000.0,0.41790642016561375,1425.1875,1425.2302,68437,83445,Rhinolophus ferrumequinum,0.047,0.047,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66358,LF,1425.2550333333334,34500.0,29760.0,0.07219361597686914,1425.2465,1425.2583,28046,36026,Eptesicus serotinus,0.018,0.035,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66359,LF,1425.2651666666666,27000.0,27839.999999999996,-1.0958922904459532,1425.2595,1425.2695,27187,34864,Eptesicus serotinus,0.008,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66360,LF,1425.2794666666666,22500.0,22080.0,0.3527540903791079,1425.2715,1425.2827,22890,28426,Nyctalus leisleri,0.013,0.031,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66361,HF,1425.3080666666667,78750.0,78720.0,0.18850871357660254,1425.2725,1425.3121,68437,82433,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66362,HF,1425.3081333333334,78750.0,78720.0,0.3521911895118754,1425.2935,1425.3377,68437,83130,Rhinolophus ferrumequinum,0.031,0.031,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66363,LF,1425.3005333333333,21750.0,23040.0,0.9549453462247477,1425.2955,1425.3073,22890,27779,Nyctalus leisleri,0.01,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66364,HF,1425.3619666666666,74250.0,71040.0,-0.29862454426765045,1425.3355,1425.3737,68437,82170,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66365,HF,1425.3619666666666,74250.0,71040.0,-0.2220177856976805,1425.3495,1425.3912,68437,82676,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66366,HF,1425.3917333333334,69750.0,69120.0,0.04854936320854643,1425.3735,1425.4141,68437,82179,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66367,HF,1425.3921333333333,74250.0,72000.0,0.20529658571563242,1425.3895,1425.4247,68437,81119,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66368,LF,1425.4574666666667,28500.0,28800.0,0.7144678057109327,1425.4565,1425.4642,28046,38720,Eptesicus serotinus,0.008,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66369,HF,1425.5022,70500.0,78720.0,-0.051436622392393175,1425.4665,1425.5048,68437,82005,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66370,LF,1425.5007,23250.0,22080.0,0.13149679639831868,1425.4935,1425.5043,22031,26734,Nyctalus leisleri,0.011,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66371,LF,1425.5157333333334,30000.0,28800.0,0.10970998100096546,1425.5125,1425.5261,28906,33889,Eptesicus serotinus,0.019,0.042,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66372,HF,1425.5669,72000.0,72000.0,0.11634657097612744,1425.5315,1425.5736,68437,82986,Rhinolophus ferrumequinum,0.032,0.032,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66373,LF,1425.5698,24000.0,22080.0,0.2990332428574361,1425.5685,1425.5782,22031,27942,Nyctalus leisleri,0.007,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66374,HF,1425.6301333333333,75750.0,74880.0,0.4132713946333283,1425.6055,1425.6432,68437,81928,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66375,LF,1425.6232333333332,23250.0,23040.0,0.21976746786677628,1425.6215,1425.6331,22890,27230,Nyctalus leisleri,0.012,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66376,HF,1425.6706,72750.0,71040.0,-0.02009104545462798,1425.6635,1425.7024,68437,81714,Rhinolophus ferrumequinum,0.022,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66377,HF,1425.6980333333333,79500.0,74880.0,-0.261523280209146,1425.6875,1425.7253,68437,81572,Rhinolophus ferrumequinum,0.022,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66378,LF,1425.7076333333334,22500.0,22080.0,0.11473870380277534,1425.6985,1425.7097,22890,27777,Nyctalus leisleri,0.011,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66379,LF,1425.7099,21000.0,21120.0,-0.32934640402224985,1425.7045,1425.7241,19453,22667,Nyctalus leisleri,0.01,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66380,HF,1425.7640333333334,82500.0,72000.0,-0.23995841525475037,1425.7255,1425.7668,68437,82621,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66381,HF,1425.739,80250.0,72000.0,-0.3972826295983089,1425.7325,1425.772,68437,82507,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66382,HF,1425.7576,45750.0,46080.0,0.7353552383982411,1425.7555,1425.7644,45234,48444,Pipistrellus pipistrellus,0.023,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66383,LF,1425.7687666666666,27000.0,26880.000000000004,1.7385527681208843,1425.7645,1425.7724,27187,39477,Eptesicus serotinus,0.007,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66384,HF,1425.7918333333334,69750.0,72960.0,0.33305376555672195,1425.7875,1425.828,68437,82267,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66385,LF,1425.7923333333333,33750.0,26880.000000000004,0.7114229127159776,1425.7905,1425.7985,27187,39375,Eptesicus serotinus,0.007,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66386,HF,1425.8253,75750.0,75840.0,0.23830230093911103,1425.7985,1425.8387,68437,82033,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66387,LF,1425.8235,28500.0,26880.000000000004,0.5488501461230632,1425.8205,1425.8285,27187,38916,Eptesicus serotinus,0.007,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66388,LF,1425.8459,33750.0,36480.0,-0.09338171423458762,1425.8425,1425.8536,30625,36570,Eptesicus serotinus,0.013,0.031,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66389,LF,1425.9192666666668,28500.0,30720.0,0.43924015294864593,1425.9165,1425.9259,27187,36513,Eptesicus serotinus,0.009,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66390,LF,1425.9333333333334,24000.0,23040.0,-0.32939400546260156,1425.9235,1425.934,23750,29748,Nyctalus leisleri,0.009,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66391,HF,1425.9382,72000.0,72000.0,-0.02808323097309343,1425.9235,1425.9618,68437,82241,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66392,LF,1425.9872333333333,29250.0,34560.0,0.0032503262028687617,1425.9865,1425.9956,27187,39074,Eptesicus serotinus,0.008,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
