Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Manually-Verified Phonic Group	peak_frequency_time_SPECTROGRAM	peak_frequency_SPECTROGRAM	peak_frequency_WELCH	SNR	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file
134	Waveform 1	1	192.944500000	192.950100000	34062.000	78227.000	HF	192.94756666666663	54750.0	54719.99999999999	14.088820097061207	Myotis brandtii	0.012	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
134	Spectrogram 1	1	192.944500000	192.950100000	34062.000	78227.000	HF	192.94756666666663	54750.0	54719.99999999999	14.088820097061207	Myotis brandtii	0.012	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
135	Waveform 1	1	193.012500000	193.018000000	33203.000	70153.000	HF	193.0133333333333	55500.0	55679.99999999999	16.55181707058075	Myotis mystacinus	0.011	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
135	Spectrogram 1	1	193.012500000	193.018000000	33203.000	70153.000	HF	193.0133333333333	55500.0	55679.99999999999	16.55181707058075	Myotis mystacinus	0.011	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
136	Waveform 1	1	193.084500000	193.089700000	33203.000	80838.000	HF	193.08563333333333	54000.0	54719.99999999999	9.306557195298485	Myotis mystacinus	0.014	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
136	Spectrogram 1	1	193.084500000	193.089700000	33203.000	80838.000	HF	193.08563333333333	54000.0	54719.99999999999	9.306557195298485	Myotis mystacinus	0.014	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
137	Waveform 1	1	193.237500000	193.242900000	32343.000	68550.000	HF	193.23843333333332	54750.0	49920.0	17.594475581829656	Myotis brandtii	0.009	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
137	Spectrogram 1	1	193.237500000	193.242900000	32343.000	68550.000	HF	193.23843333333332	54750.0	49920.0	17.594475581829656	Myotis brandtii	0.009	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
138	Waveform 1	1	193.286500000	193.294200000	58984.000	68323.000	HF	193.29096666666663	57750.0	56640.0	17.946673227008297	Pipistrellus pygmaeus	0.041	0.044	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
138	Spectrogram 1	1	193.286500000	193.294200000	58984.000	68323.000	HF	193.29096666666663	57750.0	56640.0	17.946673227008297	Pipistrellus pygmaeus	0.041	0.044	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
139	Waveform 1	1	193.526500000	193.532100000	32343.000	70937.000	HF	193.52723333333333	55500.0	54719.99999999999	17.01327376186842	Myotis mystacinus	0.013	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
139	Spectrogram 1	1	193.526500000	193.532100000	32343.000	70937.000	HF	193.52723333333333	55500.0	54719.99999999999	17.01327376186842	Myotis mystacinus	0.013	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
140	Waveform 1	1	194.003500000	194.008100000	35781.000	86962.000	HF	194.0052333333333	52500.0	49920.0	8.782170295663285	Myotis alcathoe	0.029	0.068	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
140	Spectrogram 1	1	194.003500000	194.008100000	35781.000	86962.000	HF	194.0052333333333	52500.0	49920.0	8.782170295663285	Myotis alcathoe	0.029	0.068	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
141	Waveform 1	1	194.025500000	194.031200000	32343.000	70028.000	HF	194.0273	48750.0	48960.0	9.1733365269933	Myotis brandtii	0.012	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
141	Spectrogram 1	1	194.025500000	194.031200000	32343.000	70028.000	HF	194.0273	48750.0	48960.0	9.1733365269933	Myotis brandtii	0.012	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
142	Waveform 1	1	194.064500000	194.069200000	31484.000	80425.000	HF	194.06496666666663	49500.0	48960.0	11.467882256749151	Myotis mystacinus	0.031	0.064	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
142	Spectrogram 1	1	194.064500000	194.069200000	31484.000	80425.000	HF	194.06496666666663	49500.0	48960.0	11.467882256749151	Myotis mystacinus	0.031	0.064	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
143	Waveform 1	1	194.103500000	194.108700000	30625.000	69358.000	HF	194.1046333333333	48750.0	53760.00000000001	10.883389749413972	Myotis mystacinus	0.017	0.049	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
143	Spectrogram 1	1	194.103500000	194.108700000	30625.000	69358.000	HF	194.1046333333333	48750.0	53760.00000000001	10.883389749413972	Myotis mystacinus	0.017	0.049	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
144	Waveform 1	1	194.185500000	194.190400000	30625.000	70488.000	HF	194.1881	55500.0	55679.99999999999	7.968958967030635	Myotis mystacinus	0.011	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
144	Spectrogram 1	1	194.185500000	194.190400000	30625.000	70488.000	HF	194.1881	55500.0	55679.99999999999	7.968958967030635	Myotis mystacinus	0.011	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
145	Waveform 1	1	194.227500000	194.231800000	31484.000	79478.000	HF	194.22836666666663	52500.0	52800.00000000001	11.006071296812593	Myotis mystacinus	0.022	0.052	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
145	Spectrogram 1	1	194.227500000	194.231800000	31484.000	79478.000	HF	194.22836666666663	52500.0	52800.00000000001	11.006071296812593	Myotis mystacinus	0.022	0.052	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
146	Waveform 1	1	194.263500000	194.268400000	32343.000	80510.000	HF	194.26493333333332	52500.0	52800.00000000001	8.979958245277288	Myotis mystacinus	0.022	0.056	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
146	Spectrogram 1	1	194.263500000	194.268400000	32343.000	80510.000	HF	194.26493333333332	52500.0	52800.00000000001	8.979958245277288	Myotis mystacinus	0.022	0.056	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
147	Waveform 1	1	194.303500000	194.309900000	52968.000	63871.000	HF	194.3046	53250.0	54719.99999999999	14.286784463689974	Pipistrellus pygmaeus	0.091	0.112	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
147	Spectrogram 1	1	194.303500000	194.309900000	52968.000	63871.000	HF	194.3046	53250.0	54719.99999999999	14.286784463689974	Pipistrellus pygmaeus	0.091	0.112	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
148	Waveform 1	1	194.303500000	194.308300000	31484.000	81363.000	HF	194.3050333333333	47250.0	54719.99999999999	9.18533511133604	Myotis mystacinus	0.022	0.054	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
148	Spectrogram 1	1	194.303500000	194.308300000	31484.000	81363.000	HF	194.3050333333333	47250.0	54719.99999999999	9.18533511133604	Myotis mystacinus	0.022	0.054	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
149	Waveform 1	1	194.387500000	194.392200000	52109.000	57873.000	HF	194.3891333333333	53250.0	52800.00000000001	10.075817162779222	Pipistrellus pipistrellus	0.074	0.123	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
149	Spectrogram 1	1	194.387500000	194.392200000	52109.000	57873.000	HF	194.3891333333333	53250.0	52800.00000000001	10.075817162779222	Pipistrellus pipistrellus	0.074	0.123	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
150	Waveform 1	1	195.207500000	195.212600000	33203.000	65674.000	HF	195.20756666666665	52500.0	52800.00000000001	8.818443846195292	Myotis brandtii	0.009	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
150	Spectrogram 1	1	195.207500000	195.212600000	33203.000	65674.000	HF	195.20756666666665	52500.0	52800.00000000001	8.818443846195292	Myotis brandtii	0.009	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
151	Waveform 1	1	195.274500000	195.281800000	58984.000	66404.000	HF	195.2782	60000.0	59520.0	10.601937105101625	Pipistrellus pygmaeus	0.02	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
151	Spectrogram 1	1	195.274500000	195.281800000	58984.000	66404.000	HF	195.2782	60000.0	59520.0	10.601937105101625	Pipistrellus pygmaeus	0.02	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
152	Waveform 1	1	195.355500000	195.360200000	32343.000	71910.000	HF	195.35596666666663	54000.0	48960.0	8.622745645512456	Myotis brandtii	0.021	0.063	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
152	Spectrogram 1	1	195.355500000	195.360200000	32343.000	71910.000	HF	195.35596666666663	54000.0	48960.0	8.622745645512456	Myotis brandtii	0.021	0.063	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
153	Waveform 1	1	195.436500000	195.442100000	33203.000	63222.000	HF	195.44073333333333	49500.0	48960.0	18.74216305568928	Myotis brandtii	0.008	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
153	Spectrogram 1	1	195.436500000	195.442100000	33203.000	63222.000	HF	195.44073333333333	49500.0	48960.0	18.74216305568928	Myotis brandtii	0.008	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
154	Waveform 1	1	195.438500000	195.444700000	27187.000	49453.000	HF	195.44096666666667	49500.0	48960.0	15.188156667542476	Myotis nattereri	0.014	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
154	Spectrogram 1	1	195.438500000	195.444700000	27187.000	49453.000	HF	195.44096666666667	49500.0	48960.0	15.188156667542476	Myotis nattereri	0.014	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
155	Waveform 1	1	195.973500000	195.978400000	31484.000	67504.000	HF	195.97493333333333	47250.0	47040.0	8.502358033059496	Myotis mystacinus	0.017	0.039	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
155	Spectrogram 1	1	195.973500000	195.978400000	31484.000	67504.000	HF	195.97493333333333	47250.0	47040.0	8.502358033059496	Myotis mystacinus	0.017	0.039	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
156	Waveform 1	1	196.208500000	196.218300000	23750.000	29520.000	LF	196.21203333333327	24750.0	24000.0	7.144755386672179	Nyctalus leisleri	0.031	0.101	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
156	Spectrogram 1	1	196.208500000	196.218300000	23750.000	29520.000	LF	196.21203333333327	24750.0	24000.0	7.144755386672179	Nyctalus leisleri	0.031	0.101	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
157	Waveform 1	1	198.069500000	198.076100000	17734.000	30249.000	LF	198.0704	21750.0	22080.0	8.74662552886687	Plecotus austriacus	0.038	0.05	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
157	Spectrogram 1	1	198.069500000	198.076100000	17734.000	30249.000	LF	198.0704	21750.0	22080.0	8.74662552886687	Plecotus austriacus	0.038	0.05	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
158	Waveform 1	1	201.790500000	201.803900000	50390.000	54071.000	HF	201.79626666666667	51750.0	50880.0	7.315159169276448	Pipistrellus pygmaeus	0.05	0.091	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
158	Spectrogram 1	1	201.790500000	201.803900000	50390.000	54071.000	HF	201.79626666666667	51750.0	50880.0	7.315159169276448	Pipistrellus pygmaeus	0.05	0.091	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
159	Waveform 1	1	204.662500000	204.668400000	55546.000	61328.000	HF	204.6629333333333	55500.0	55679.99999999999	9.616125163721016	Pipistrellus pygmaeus	0.062	0.065	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
159	Spectrogram 1	1	204.662500000	204.668400000	55546.000	61328.000	HF	204.6629333333333	55500.0	55679.99999999999	9.616125163721016	Pipistrellus pygmaeus	0.062	0.065	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
160	Waveform 1	1	205.961500000	205.968300000	15156.000	26843.000	LF	205.96336666666667	18750.0	20160.0	7.935471692948535	Plecotus austriacus	0.026	0.051	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
160	Spectrogram 1	1	205.961500000	205.968300000	15156.000	26843.000	LF	205.96336666666667	18750.0	20160.0	7.935471692948535	Plecotus austriacus	0.026	0.051	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
161	Waveform 1	1	207.559500000	207.566900000	17734.000	29073.000	LF	207.56193333333331	19500.0	20160.0	15.973011908637943	Plecotus austriacus	0.051	0.072	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
161	Spectrogram 1	1	207.559500000	207.566900000	17734.000	29073.000	LF	207.56193333333331	19500.0	20160.0	15.973011908637943	Plecotus austriacus	0.051	0.072	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
162	Waveform 1	1	212.438500000	212.450600000	20312.000	24586.000	LF	212.4397333333333	21000.0	21120.0	12.256163376822055	Nyctalus leisleri	0.02	0.043	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
162	Spectrogram 1	1	212.438500000	212.450600000	20312.000	24586.000	LF	212.4397333333333	21000.0	21120.0	12.256163376822055	Nyctalus leisleri	0.02	0.043	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
163	Waveform 1	1	213.473500000	213.480900000	54687.000	61932.000	HF	213.47476666666665	56250.0	55679.99999999999	8.141288562530828	Pipistrellus pygmaeus	0.04	0.042	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
163	Spectrogram 1	1	213.473500000	213.480900000	54687.000	61932.000	HF	213.47476666666665	56250.0	55679.99999999999	8.141288562530828	Pipistrellus pygmaeus	0.04	0.042	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
164	Waveform 1	1	216.874500000	216.883100000	12578.000	18024.000	LF	216.87573333333333	12750.0	12480.0	15.044209313309649	Nyctalus leisleri	0.013	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
164	Spectrogram 1	1	216.874500000	216.883100000	12578.000	18024.000	LF	216.87573333333333	12750.0	12480.0	15.044209313309649	Nyctalus leisleri	0.013	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
165	Waveform 1	1	217.473500000	217.484400000	16015.000	20881.000	LF	217.47476666666665	17250.0	17280.0	7.744094369832863	Nyctalus noctula	0.01	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
165	Spectrogram 1	1	217.473500000	217.484400000	16015.000	20881.000	LF	217.47476666666665	17250.0	17280.0	7.744094369832863	Nyctalus noctula	0.01	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
166	Waveform 1	1	220.351500000	220.362300000	18593.000	23351.000	LF	220.35636666666667	20250.0	20160.0	8.617130599782893	Nyctalus noctula	0.017	0.06	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
166	Spectrogram 1	1	220.351500000	220.362300000	18593.000	23351.000	LF	220.35636666666667	20250.0	20160.0	8.617130599782893	Nyctalus noctula	0.017	0.06	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
167	Waveform 1	1	222.300500000	222.305600000	15156.000	33225.000	LF	222.30173333333332	20250.0	20160.0	8.46359683472472	Plecotus auritus	0.058	0.103	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
167	Spectrogram 1	1	222.300500000	222.305600000	15156.000	33225.000	LF	222.30173333333332	20250.0	20160.0	8.46359683472472	Plecotus auritus	0.058	0.103	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
168	Waveform 1	1	222.990500000	222.996800000	15156.000	26493.000	LF	222.9917	19500.0	19200.0	7.759124116747773	Plecotus auritus	0.02	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
168	Spectrogram 1	1	222.990500000	222.996800000	15156.000	26493.000	LF	222.9917	19500.0	19200.0	7.759124116747773	Plecotus auritus	0.02	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
169	Waveform 1	1	224.041500000	224.053200000	22031.000	25133.000	LF	224.0443	21750.0	22080.0	7.103609142716882	Nyctalus leisleri	0.017	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
169	Spectrogram 1	1	224.041500000	224.053200000	22031.000	25133.000	LF	224.0443	21750.0	22080.0	7.103609142716882	Nyctalus leisleri	0.017	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
170	Waveform 1	1	224.905500000	224.916900000	18593.000	24532.000	LF	224.90976666666663	20250.0	20160.0	11.316636304615024	Nyctalus noctula	0.024	0.066	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
170	Spectrogram 1	1	224.905500000	224.916900000	18593.000	24532.000	LF	224.90976666666663	20250.0	20160.0	11.316636304615024	Nyctalus noctula	0.024	0.066	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
171	Waveform 1	1	227.367500000	227.377100000	18593.000	24032.000	LF	227.3712333333333	19500.0	20160.0	8.055447897953442	Plecotus austriacus	0.029	0.084	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
171	Spectrogram 1	1	227.367500000	227.377100000	18593.000	24032.000	LF	227.3712333333333	19500.0	20160.0	8.055447897953442	Plecotus austriacus	0.029	0.084	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
172	Waveform 1	1	228.192500000	228.208800000	18593.000	23472.000	LF	228.1942	18000.0	18240.0	12.650979065383252	Nyctalus noctula	0.013	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
172	Spectrogram 1	1	228.192500000	228.208800000	18593.000	23472.000	LF	228.1942	18000.0	18240.0	12.650979065383252	Nyctalus noctula	0.013	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
173	Waveform 1	1	230.165500000	230.171000000	34921.000	67629.000	HF	230.16866666666667	49500.0	49920.0	8.265559900190059	Myotis mystacinus	0.016	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
173	Spectrogram 1	1	230.165500000	230.171000000	34921.000	67629.000	HF	230.16866666666667	49500.0	49920.0	8.265559900190059	Myotis mystacinus	0.016	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
174	Waveform 1	1	230.278500000	230.284400000	33203.000	62774.000	HF	230.28243333333333	48750.0	48960.0	8.908816314353595	Myotis brandtii	0.007	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
174	Spectrogram 1	1	230.278500000	230.284400000	33203.000	62774.000	HF	230.28243333333333	48750.0	48960.0	8.908816314353595	Myotis brandtii	0.007	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
175	Waveform 1	1	230.660500000	230.665900000	56406.000	66011.000	HF	230.6626	59250.0	57600.0	8.524910871016832	Pipistrellus pygmaeus	0.087	0.091	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
175	Spectrogram 1	1	230.660500000	230.665900000	56406.000	66011.000	HF	230.6626	59250.0	57600.0	8.524910871016832	Pipistrellus pygmaeus	0.087	0.091	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
176	Waveform 1	1	231.362500000	231.367800000	32343.000	76756.000	HF	231.36586666666668	48750.0	51840.0	14.708579070780273	Myotis mystacinus	0.02	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
176	Spectrogram 1	1	231.362500000	231.367800000	32343.000	76756.000	HF	231.36586666666668	48750.0	51840.0	14.708579070780273	Myotis mystacinus	0.02	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
177	Waveform 1	1	231.421500000	231.426900000	31484.000	75280.000	HF	231.42243333333332	55500.0	48960.0	18.91254208634852	Myotis mystacinus	0.02	0.051	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
177	Spectrogram 1	1	231.421500000	231.426900000	31484.000	75280.000	HF	231.42243333333332	55500.0	48960.0	18.91254208634852	Myotis mystacinus	0.02	0.051	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
178	Waveform 1	1	231.471500000	231.482200000	16875.000	23017.000	LF	231.47296666666665	20250.0	20160.0	18.178060288410745	Plecotus austriacus	0.023	0.049	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
178	Spectrogram 1	1	231.471500000	231.482200000	16875.000	23017.000	LF	231.47296666666665	20250.0	20160.0	18.178060288410745	Plecotus austriacus	0.023	0.049	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
179	Waveform 1	1	231.570500000	231.576700000	29765.000	51681.000	HF	231.5718	48750.0	48960.0	7.697940560225862	Myotis daubentonii	0.011	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
179	Spectrogram 1	1	231.570500000	231.576700000	29765.000	51681.000	HF	231.5718	48750.0	48960.0	7.697940560225862	Myotis daubentonii	0.011	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
180	Waveform 1	1	231.914500000	231.919000000	34921.000	64787.000	HF	231.91516666666664	55500.0	55679.99999999999	8.916643271543752	Myotis mystacinus	0.022	0.055	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
180	Spectrogram 1	1	231.914500000	231.919000000	34921.000	64787.000	HF	231.91516666666664	55500.0	55679.99999999999	8.916643271543752	Myotis mystacinus	0.022	0.055	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
181	Waveform 1	1	231.914500000	231.918500000	27187.000	57937.000	HF	231.91566666666665	52500.0	55679.99999999999	7.45969492297462	Myotis nattereri	0.045	0.071	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
181	Spectrogram 1	1	231.914500000	231.918500000	27187.000	57937.000	HF	231.91566666666665	52500.0	55679.99999999999	7.45969492297462	Myotis nattereri	0.045	0.071	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
182	Waveform 1	1	231.932500000	231.937900000	34062.000	71443.000	HF	231.9346	53250.0	54719.99999999999	7.72869851079864	Myotis brandtii	0.01	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
182	Spectrogram 1	1	231.932500000	231.937900000	34062.000	71443.000	HF	231.9346	53250.0	54719.99999999999	7.72869851079864	Myotis brandtii	0.01	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
183	Waveform 1	1	232.065500000	232.070500000	36640.000	64442.000	HF	232.068	48000.0	48000.0	7.139718582864944	Myotis mystacinus	0.012	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
183	Spectrogram 1	1	232.065500000	232.070500000	36640.000	64442.000	HF	232.068	48000.0	48000.0	7.139718582864944	Myotis mystacinus	0.012	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
184	Waveform 1	1	236.429500000	236.435900000	28906.000	43596.000	LF	236.43176666666668	41250.0	41280.0	8.121882370195014	Myotis daubentonii	0.006	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
184	Spectrogram 1	1	236.429500000	236.435900000	28906.000	43596.000	LF	236.43176666666668	41250.0	41280.0	8.121882370195014	Myotis daubentonii	0.006	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
185	Waveform 1	1	237.074500000	237.083600000	18593.000	24896.000	LF	237.07873333333333	21750.0	22080.0	7.439786730638795	Plecotus austriacus	0.022	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
185	Spectrogram 1	1	237.074500000	237.083600000	18593.000	24896.000	LF	237.07873333333333	21750.0	22080.0	7.439786730638795	Plecotus austriacus	0.022	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
186	Waveform 1	1	237.233500000	237.242500000	17734.000	24945.000	LF	237.23433333333327	21000.0	21120.0	19.523142068494018	Plecotus austriacus	0.023	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
186	Spectrogram 1	1	237.233500000	237.242500000	17734.000	24945.000	LF	237.23433333333327	21000.0	21120.0	19.523142068494018	Plecotus austriacus	0.023	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
187	Waveform 1	1	239.040500000	239.050800000	18593.000	24411.000	LF	239.0447	21750.0	20160.0	7.298699715253015	Plecotus austriacus	0.028	0.083	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
187	Spectrogram 1	1	239.040500000	239.050800000	18593.000	24411.000	LF	239.0447	21750.0	20160.0	7.298699715253015	Plecotus austriacus	0.028	0.083	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
188	Waveform 1	1	239.741500000	239.752200000	19453.000	23556.000	LF	239.7453	21000.0	20160.0	7.073114031556976	Nyctalus leisleri	0.022	0.071	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
