Manually-Verified Phonic Group	peak_frequency_time_SPECTROGRAM	peak_frequency_SPECTROGRAM	peak_frequency_WELCH	SNR	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file	_merge	Selection	View	Channel
HF	271.807	49500.0	49920.0	6.130330563952084	271.8045	271.8095	47812	60526	Pipistrellus pipistrellus	0.326	0.346	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	202	Waveform 1	1
HF	272.04013333333336	55500.0	55679.99999999999	11.016981608408836	272.0385	272.0432	46093	63196	Pipistrellus pipistrellus	0.456	0.546	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	203	Waveform 1	1
HF	272.4311333333333	49500.0	49920.0	3.296585454460637	272.4275	272.4337	47812	58380	Pipistrellus pipistrellus	0.195	0.205	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	204	Waveform 1	1
HF	272.538	52500.0	52800.00000000001	10.137592865626193	272.5355	272.5405	45234	61327	Pipistrellus pipistrellus	0.467	0.571	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	205	Waveform 1	1
HF	281.12663333333336	52500.0	52800.00000000001	3.720774148888787	281.1245	281.1287	48671	57372	Pipistrellus pipistrellus	0.153	0.16	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	206	Waveform 1	1
HF	281.7778666666667	50250.0	49920.0	2.978152592018276	281.7755	281.7818	49531	54096	Pipistrellus pipistrellus	0.088	0.093	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	207	Waveform 1	1
HF	282.25463333333335	49500.0	47040.0	5.332907950646807	282.2505	282.2562	46953	55710	Pipistrellus pipistrellus	0.269	0.282	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	208	Waveform 1	1
HF	282.4149	52500.0	52800.00000000001	4.642955913227363	282.4115	282.4191	50390	55473	Pipistrellus pipistrellus	0.129	0.229	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	209	Waveform 1	1
HF	282.8956333333333	49500.0	49920.0	5.259175418807934	282.8935	282.8977	48671	57069	Pipistrellus pipistrellus	0.217	0.223	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	210	Waveform 1	1
HF	283.0029	50250.0	49920.0	8.365165046714223	283.0005	283.0056	46953	59969	Pipistrellus pipistrellus	0.491	0.512	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	211	Waveform 1	1
HF	283.17896666666667	50250.0	49920.0	8.168361597354277	283.1755	283.1807	49531	60289	Pipistrellus pipistrellus	0.454	0.511	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	212	Waveform 1	1
HF	296.12156666666664	48000.0	46080.0	0.7424601526211622	296.1165	296.1236	43515	54191	Pipistrellus pipistrellus	0.117	0.199	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	213	Waveform 1	1
HF	296.20613333333336	48000.0	48000.0	2.019988883436896	296.2045	296.2092	46953	57417	Pipistrellus pipistrellus	0.355	0.375	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	214	Waveform 1	1
HF	296.3412	49500.0	49920.0	4.474908932704153	296.3385	296.3433	48671	56492	Pipistrellus pipistrellus	0.425	0.44	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	215	Waveform 1	1
HF	296.39903333333336	53250.0	51840.0	6.363572155305231	296.3975	296.4023	46953	56153	Pipistrellus pipistrellus	0.318	0.333	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	216	Waveform 1	1
HF	296.4549333333333	54000.0	52800.00000000001	3.6887519448587263	296.4535	296.4584	51250	61250	Pipistrellus pipistrellus	0.243	0.269	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	217	Waveform 1	1
HF	296.6244	48750.0	48960.0	8.032704599978995	296.6215	296.6261	47812	59610	Pipistrellus pipistrellus	0.495	0.536	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	218	Waveform 1	1
HF	296.71886666666666	48000.0	48960.0	4.385161982611341	296.7155	296.7208	46953	57449	Pipistrellus pipistrellus	0.377	0.394	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	219	Waveform 1	1
HF	296.8777	52500.0	48960.0	6.024873676201342	296.8755	296.8808	47812	57622	Pipistrellus pipistrellus	0.439	0.464	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	220	Waveform 1	1
HF	296.9745	51000.0	51840.0	1.0695223767682684	296.9725	296.978	46953	59114	Pipistrellus pipistrellus	0.16	0.182	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	221	Waveform 1	1
HF	297.0224666666667	57000.0	55679.99999999999	9.466452710760803	297.0215	297.02570000000003	47812	60187	Pipistrellus pipistrellus	0.484	0.531	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	222	Waveform 1	1
HF	297.8249	52500.0	48960.0	10.888082701586278	297.8225	297.8276	46953	56257	Pipistrellus pipistrellus	0.516	0.538	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	223	Waveform 1	1
HF	297.9519	48750.0	48000.0	10.818409324765543	297.9495	297.9546	46093	56292	Pipistrellus pipistrellus	0.511	0.542	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	224	Waveform 1	1
HF	301.04353333333336	41250.0	42240.0	3.2139446470887973	301.0395	301.0488	39218	45473	Pipistrellus nathusii	0.25	0.314	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	225	Waveform 1	1
HF	301.32613333333336	42000.0	40320.0	3.2484161526407114	301.3235	301.3307	40078	49381	Pipistrellus nathusii	0.157	0.188	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	226	Waveform 1	1
HF	301.7811	42000.0	41280.0	-0.4456473249248894	301.7765	301.7864	40078	44117	Pipistrellus nathusii	0.02	0.05	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	227	Waveform 1	1
HF	302.2126666666667	42000.0	45120.0	4.4642700440596785	302.2085	302.2165	39218	54389	Pipistrellus nathusii	0.121	0.195	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	228	Waveform 1	1
HF	302.9081	42000.0	41280.0	13.196764785911608	302.9045	302.9119	39218	50825	Pipistrellus nathusii	0.377	0.523	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	229	Waveform 1	1
HF	303.5781666666667	41250.0	41280.0	5.019228257828422	303.5715	303.5805	38359	46372	Pipistrellus nathusii	0.248	0.321	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	230	Waveform 1	1
HF	304.1340666666667	40500.0	39360.0	5.05678098940315	304.1305	304.1391	36640	42927	Pipistrellus nathusii	0.182	0.274	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	231	Waveform 1	1
HF	304.2199	41250.0	40320.0	0.3955383359053022	304.2165	304.2241	38359	44599	Barbastellus barbastellus	0.046	0.089	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	232	Waveform 1	1
HF	304.3977	39750.0	41280.0	8.301333766947259	304.3935	304.4003	38359	47917	Pipistrellus nathusii	0.12	0.292	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	233	Waveform 1	1
HF	312.4302666666667	53250.0	52800.00000000001	2.813541791881427	312.4275	312.4334	46093	57843	Pipistrellus pipistrellus	0.145	0.162	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	234	Waveform 1	1
HF	312.7248333333333	51000.0	50880.0	1.5921991878560806	312.7235	312.7285	47812	55913	Pipistrellus pipistrellus	0.075	0.078	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	235	Waveform 1	1
HF	313.03	52500.0	52800.00000000001	1.9100072720958172	313.0275	313.0325	49531	56131	Pipistrellus pipistrellus	0.068	0.071	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	236	Waveform 1	1
HF	313.26576666666665	48750.0	48960.0	2.718050890631142	313.2635	313.2699	47812	53351	Pipistrellus pipistrellus	0.155	0.16	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	237	Waveform 1	1
HF	324.71483333333333	40500.0	42240.0	4.296979409188732	324.7115	324.718	40078	49688	Pipistrellus nathusii	0.319	0.367	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	238	Waveform 1	1
HF	325.30146666666667	41250.0	41280.0	4.4318122320338045	325.2975	325.3057	38359	49241	Pipistrellus nathusii	0.493	0.52	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	239	Waveform 1	1
HF	325.97906666666665	45000.0	45120.0	2.389272944644876	325.9775	325.9846	41796	51246	Pipistrellus nathusii	0.058	0.077	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	240	Waveform 1	1
HF	326.2660333333333	42000.0	41280.0	7.374475817624821	326.2625	326.2688	39218	52257	Pipistrellus nathusii	0.149	0.311	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	241	Waveform 1	1
HF	326.7985	41250.0	41280.0	6.753814623805354	326.7925	326.801	39218	50872	Pipistrellus nathusii	0.378	0.506	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	242	Waveform 1	1
HF	346.0675	42000.0	41280.0	5.308920600662674	346.0645	346.0725	39218	46361	Pipistrellus nathusii	0.471	0.518	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	243	Waveform 1	1
HF	346.3598666666667	41250.0	41280.0	3.01508279306597	346.3555	346.3633	40078	52128	Pipistrellus nathusii	0.098	0.178	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	244	Waveform 1	1
HF	346.7549	53250.0	52800.00000000001	3.257205575276849	346.7515	346.7591	49531	61454	Pipistrellus pygmaeus	0.144	0.209	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	245	Waveform 1	1
HF	347.457	54750.0	53760.00000000001	5.122835122296479	347.4545	347.4595	49531	58079	Pipistrellus pipistrellus	0.178	0.342	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	246	Waveform 1	1
HF	348.8899	42000.0	41280.0	6.371868932118968	348.8855	348.8921	38359	51145	Pipistrellus nathusii	0.05	0.145	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	247	Waveform 1	1
HF	349.5443666666667	42000.0	41280.0	10.5028834213633	349.5395	349.5468	38359	53019	Pipistrellus nathusii	0.237	0.382	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	248	Waveform 1	1
HF	349.8206666666667	39750.0	40320.0	1.8218990900428187	349.8165	349.8245	39218	46868	Pipistrellus nathusii	0.046	0.062	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	249	Waveform 1	1
HF	350.8979	41250.0	41280.0	8.706419801570433	350.8945	350.9021	37500	47425	Pipistrellus nathusii	0.372	0.512	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	250	Waveform 1	1
HF	365.18913333333336	41250.0	41280.0	2.4771844489537993	365.1835	365.1947	39218	44419	Pipistrellus nathusii	0.08	0.097	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	251	Waveform 1	1
HF	365.37966666666665	41250.0	41280.0	11.710450335731142	365.3755	365.3835	39218	50529	Pipistrellus nathusii	0.482	0.584	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	252	Waveform 1	1
HF	365.4771	41250.0	41280.0	2.1166679919146048	365.4745	365.4829	38359	44712	Pipistrellus nathusii	0.356	0.396	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	253	Waveform 1	1
HF	366.06166666666667	40500.0	41280.0	3.614126000838377	366.0575	366.0655	40078	52163	Pipistrellus nathusii	0.369	0.399	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	254	Waveform 1	1
HF	366.1564	41250.0	41280.0	11.979620129232636	366.1525	366.1596	39218	48824	Pipistrellus nathusii	0.461	0.537	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	255	Waveform 1	1
HF	366.91386666666665	41250.0	40320.0	10.704986574718705	366.9085	366.9153	39218	53426	Pipistrellus nathusii	0.483	0.539	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	256	Waveform 1	1
HF	367.01523333333336	41250.0	41280.0	20.285173959079856	367.0095	367.0171	38359	56472	Pipistrellus nathusii	0.528	0.6	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	257	Waveform 1	1
HF	367.22203333333334	41250.0	41280.0	20.95546921576874	367.2165	367.2243	38359	59550	Pipistrellus nathusii	0.549	0.634	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	258	Waveform 1	1
HF	367.3245333333333	42000.0	40320.0	17.335187200961997	367.3195	367.3278	39218	59650	Pipistrellus nathusii	0.607	0.648	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	259	Waveform 1	1
HF	367.4205	41250.0	40320.0	25.01599880457853	367.4165	367.4235	37500	57891	Pipistrellus nathusii	0.548	0.617	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	260	Waveform 1	1
HF	367.53166666666664	40500.0	40320.0	20.410274907908477	367.5275	367.5355	38359	59316	Pipistrellus nathusii	0.539	0.595	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	261	Waveform 1	1
HF	367.6284333333333	40500.0	41280.0	24.404807445652864	367.6235	367.6319	38359	58340	Pipistrellus nathusii	0.571	0.62	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	262	Waveform 1	1
HF	368.0154666666666	44250.0	45120.0	25.212672329407603	368.0115	368.0197	39218	58197	Pipistrellus nathusii	0.568	0.632	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	263	Waveform 1	1
HF	368.09406666666666	43500.0	45120.0	27.10659249536075	368.0895	368.0971	39218	58247	Pipistrellus nathusii	0.596	0.624	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	264	Waveform 1	1
HF	368.5817333333333	40500.0	40320.0	19.984117058554133	368.5745	368.5841	37500	51255	Pipistrellus nathusii	0.409	0.471	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	265	Waveform 1	1
HF	368.75713333333334	40500.0	40320.0	31.68336709371559	368.7495	368.7587	36640	58155	Pipistrellus nathusii	0.377	0.432	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	266	Waveform 1	1
HF	368.85516666666666	41250.0	41280.0	24.13548933326128	368.8485	368.8575	35781	54838	Pipistrellus nathusii	0.494	0.543	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	267	Waveform 1	1
HF	369.05873333333335	44250.0	43200.0	26.055532126219376	369.0565	369.0641	38359	60399	Pipistrellus nathusii	0.641	0.687	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	268	Waveform 1	1
HF	369.1405	43500.0	44160.0	10.2446625349792	369.1395	369.1495	36640	53399	Pipistrellus nathusii	0.387	0.463	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	269	Waveform 1	1
HF	369.2380333333333	43500.0	43200.0	22.45551128502866	369.2325	369.2403	37500	60057	Pipistrellus nathusii	0.356	0.477	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	270	Waveform 1	1
HF	369.5969333333333	41250.0	40320.0	17.33055395725487	369.5905	369.6009	36640	53105	Pipistrellus nathusii	0.519	0.576	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	271	Waveform 1	1
HF	369.87143333333336	41250.0	41280.0	15.450063714769271	369.8665	369.8749	38359	53157	Pipistrellus nathusii	0.501	0.572	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	272	Waveform 1	1
HF	370.6716333333333	42000.0	41280.0	10.235022162328152	370.6665	370.6747	38359	49698	Pipistrellus nathusii	0.4	0.499	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	273	Waveform 1	1
HF	372.4968	41250.0	41280.0	5.607340549340023	372.4915	372.5007	38359	44466	Pipistrellus nathusii	0.306	0.386	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	274	Waveform 1	1
HF	401.8376	41250.0	40320.0	6.442981815749368	401.8335	401.8404	37500	44837	Barbastellus barbastellus	0.132	0.32	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	275	Waveform 1	1
HF	402.6665	42000.0	41280.0	6.759923463399263	402.6615	402.671	39218	45392	Pipistrellus nathusii	0.305	0.431	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	276	Waveform 1	1
HF	406.6625	43500.0	41280.0	5.674052825656791	406.6595	406.6675	39218	50476	Pipistrellus nathusii	0.457	0.545	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	277	Waveform 1	1
HF	407.09493333333336	45750.0	43200.0	7.059204772221191	407.0925	407.0999	39218	51848	Pipistrellus nathusii	0.379	0.473	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	278	Waveform 1	1
HF	411.2218	48750.0	48000.0	3.4375661224005514	411.2175	411.2242	46953	52855	Pipistrellus pipistrellus	0.074	0.086	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	279	Waveform 1	1
HF	423.9312	52500.0	52800.00000000001	9.63561025674334	423.9285	423.9333	48671	59762	Pipistrellus pipistrellus	0.264	0.312	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	280	Waveform 1	1
HF	423.99063333333334	49500.0	48960.0	5.654091376575141	423.9855	423.9937	48671	58405	Pipistrellus pipistrellus	0.233	0.336	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	281	Waveform 1	1
HF	424.1056	50250.0	48960.0	1.8041606812218904	424.1035	424.1089	47812	56693	Pipistrellus pipistrellus	0.042	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	282	Waveform 1	1
HF	424.5110333333334	48000.0	48000.0	4.00450758062989	424.5095	424.5143	45234	53643	Pipistrellus pipistrellus	0.104	0.11	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	283	Waveform 1	1
HF	432.0382666666667	52500.0	48960.0	4.2777694343811	432.0355	432.0414	47812	60751	Pipistrellus pipistrellus	0.479	0.522	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	284	Waveform 1	1
HF	432.6576666666666	49500.0	52800.00000000001	4.154235780117304	432.6545	432.66	49531	58631	Pipistrellus pipistrellus	0.317	0.34	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	285	Waveform 1	1
HF	432.9092	50250.0	48960.0	6.809444002124057	432.9055	432.9128	47812	59094	Pipistrellus pipistrellus	0.47	0.528	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	286	Waveform 1	1
HF	433.2266666666667	54750.0	49920.0	4.081646373247486	433.2235	433.229	50390	62896	Pipistrellus pipistrellus	0.35	0.384	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	287	Waveform 1	1
HF	433.35653333333335	50250.0	49920.0	12.38967519002554	433.3525	433.3583	48671	63188	Pipistrellus pipistrellus	0.581	0.699	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	288	Waveform 1	1
HF	433.43783333333334	48000.0	49920.0	7.83128688190113	433.4335	433.439	47812	64289	Pipistrellus pipistrellus	0.477	0.568	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	289	Waveform 1	1
HF	433.5425333333333	56250.0	56640.0	9.13076320590035	433.5405	433.5448	47812	64406	Pipistrellus pipistrellus	0.412	0.508	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	290	Waveform 1	1
HF	434.00266666666664	46500.0	49920.0	12.706256122387794	434.0015	434.0055	45234	57096	Pipistrellus pipistrellus	0.198	0.214	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	291	Waveform 1	1
HF	434.0842333333333	49500.0	48960.0	13.87741234242551	434.0805	434.0866	47812	59679	Pipistrellus pipistrellus	0.467	0.535	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	292	Waveform 1	1
HF	434.1506	53250.0	52800.00000000001	4.202719888829956	434.1485	434.1539	48671	58985	Pipistrellus pipistrellus	0.212	0.218	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	293	Waveform 1	1
HF	434.271	51750.0	48000.0	2.5151469912001643	434.2685	434.2735	46953	54920	Pipistrellus pipistrellus	0.322	0.334	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	294	Waveform 1	1
HF	434.4664333333333	50250.0	51840.0	3.5621024876241103	434.4625	434.4684	47812	56391	Pipistrellus pipistrellus	0.045	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	295	Waveform 1	1
HF	434.5163333333333	49500.0	48000.0	3.3649978197128534	434.5145	434.519	46953	55401	Pipistrellus pipistrellus	0.386	0.393	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	296	Waveform 1	1
HF	435.2926	51750.0	49920.0	3.3416402755101156	435.2885	435.2954	50390	57178	Pipistrellus pipistrellus	0.131	0.162	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	297	Waveform 1	1
HF	440.5333	41250.0	41280.0	3.2815731814007743	440.5295	440.5367	38359	47940	Pipistrellus nathusii	0.159	0.23	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	298	Waveform 1	1
HF	441.0654666666667	42000.0	41280.0	4.499365482763684	441.0615	441.0697	40078	48749	Pipistrellus nathusii	0.427	0.519	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	299	Waveform 1	1
HF	441.8897	54750.0	52800.00000000001	6.036941491860713	441.8875	441.8928	48671	57880	Pipistrellus pygmaeus	0.098	0.204	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	300	Waveform 1	1
HF	442.2135	39000.0	40320.0	4.369728225333608	442.2085	442.218	38359	45852	Pipistrellus nathusii	0.188	0.273	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	301	Waveform 1	1
HF	455.81553333333335	47250.0	45120.0	5.547300173746147	455.8135	455.8213	40078	48007	Pipistrellus nathusii	0.433	0.552	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	302	Waveform 1	1
HF	456.9128666666667	42750.0	42240.0	2.6110230866256687	456.9085	456.9163	40078	50484	Pipistrellus nathusii	0.266	0.344	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	303	Waveform 1	1
HF	457.0094	42000.0	42240.0	4.611869046793322	457.0065	457.0146	40078	45914	Pipistrellus nathusii	0.401	0.437	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	304	Waveform 1	1
HF	457.11196666666666	40500.0	41280.0	4.626003082374404	457.1075	457.1152	40078	48386	Pipistrellus nathusii	0.367	0.427	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	305	Waveform 1	1
HF	458.16583333333335	42000.0	41280.0	6.560042929678208	458.1615	458.1705	38359	44846	Pipistrellus nathusii	0.206	0.301	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	306	Waveform 1	1
HF	475.4064666666667	50250.0	48960.0	6.795045694559291	475.4035	475.4092	46093	57326	Pipistrellus pipistrellus	0.43	0.47	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	307	Waveform 1	1
HF	475.6846	50250.0	48960.0	12.074586350827484	475.6805	475.6874	46093	57835	Pipistrellus pipistrellus	0.42	0.525	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	308	Waveform 1	1
HF	476.10046666666665	56250.0	55679.99999999999	6.93257166848224	476.0995	476.1037	41796	66815	Myotis mystacinus	0.024	0.086	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	309	Waveform 1	1
HF	521.3279333333334	55500.0	48000.0	3.304337043522516	521.3265	521.3314	43515	64896	Myotis mystacinus	0.015	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	310	Waveform 1	1
HF	521.6325666666667	49500.0	48960.0	3.3067949530225142	521.6295	521.6351	48671	59991	Pipistrellus pipistrellus	0.092	0.102	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	right_only	311	Waveform 1	1
