Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Manually-Verified Phonic Group	peak_frequency_time_SPECTROGRAM	peak_frequency_SPECTROGRAM	peak_frequency_WELCH	SNR	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file
105	Waveform 1	1	1756.012500000	1756.046000000	68437.000	82046.000	HF	1756.0238333333334	64500.0	70080.0	2.6881489400544645	Rhinolophus ferrumequinum	0.025	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
105	Spectrogram 1	1	1756.012500000	1756.046000000	68437.000	82046.000	HF	1756.0238333333334	64500.0	70080.0	2.6881489400544645	Rhinolophus ferrumequinum	0.025	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
106	Waveform 1	1	1756.119500000	1756.160500000	68437.000	82441.000	HF	1756.1291666666666	69750.0	70080.0	7.000712312635122	Rhinolophus ferrumequinum	0.036	0.036	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
106	Spectrogram 1	1	1756.119500000	1756.160500000	68437.000	82441.000	HF	1756.1291666666666	69750.0	70080.0	7.000712312635122	Rhinolophus ferrumequinum	0.036	0.036	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
107	Waveform 1	1	1756.128500000	1756.152600000	65000.000	73370.000	HF	1756.1294	65250.0	65280.00000000001	11.344636253321156	Rhinolophus ferrumequinum	0.035	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
107	Spectrogram 1	1	1756.128500000	1756.152600000	65000.000	73370.000	HF	1756.1294	65250.0	65280.00000000001	11.344636253321156	Rhinolophus ferrumequinum	0.035	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
108	Waveform 1	1	1756.211500000	1756.246700000	68437.000	81279.000	HF	1756.2374666666667	66750.0	80640.0	2.676264007769493	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
108	Spectrogram 1	1	1756.211500000	1756.246700000	68437.000	81279.000	HF	1756.2374666666667	66750.0	80640.0	2.676264007769493	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
109	Waveform 1	1	1756.412500000	1756.450600000	68437.000	82630.000	HF	1756.4414	77250.0	82560.0	3.19271965913222	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
109	Spectrogram 1	1	1756.412500000	1756.450600000	68437.000	82630.000	HF	1756.4414	77250.0	82560.0	3.19271965913222	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
