Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Manually-Verified Phonic Group	peak_frequency_time_SPECTROGRAM	peak_frequency_SPECTROGRAM	peak_frequency_WELCH	SNR	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file
108	Waveform 1	1	605.583500000	605.589600000	34062.000	65119.000	HF	605.5860666666666	51000.0	54719.99999999999	6.680169143481445	Myotis daubentonii	0.012	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
108	Spectrogram 1	1	605.583500000	605.589600000	34062.000	65119.000	HF	605.5860666666666	51000.0	54719.99999999999	6.680169143481445	Myotis daubentonii	0.012	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
109	Waveform 1	1	654.346500000	654.354800000	55546.000	63211.000	HF	654.3492	56250.0	55679.99999999999	8.24835212335208	Pipistrellus pygmaeus	0.029	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
109	Spectrogram 1	1	654.346500000	654.354800000	55546.000	63211.000	HF	654.3492	56250.0	55679.99999999999	8.24835212335208	Pipistrellus pygmaeus	0.029	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
110	Waveform 1	1	654.965500000	654.972200000	53828.000	58883.000	HF	654.9674666666666	55500.0	55679.99999999999	5.038223044528972	Pipistrellus pygmaeus	0.099	0.109	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
110	Spectrogram 1	1	654.965500000	654.972200000	53828.000	58883.000	HF	654.9674666666666	55500.0	55679.99999999999	5.038223044528972	Pipistrellus pygmaeus	0.099	0.109	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
111	Waveform 1	1	710.142500000	710.169400000	23750.000	28630.000	LF	710.1604333333333	24750.0	24960.0	6.706448402208887	Nyctalus leisleri	0.077	0.198	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
111	Spectrogram 1	1	710.142500000	710.169400000	23750.000	28630.000	LF	710.1604333333333	24750.0	24960.0	6.706448402208887	Nyctalus leisleri	0.077	0.198	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
112	Waveform 1	1	775.235500000	775.240700000	34062.000	77502.000	HF	775.2378	54000.0	51840.0	8.434913141331839	Myotis mystacinus	0.012	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
112	Spectrogram 1	1	775.235500000	775.240700000	34062.000	77502.000	HF	775.2378	54000.0	51840.0	8.434913141331839	Myotis mystacinus	0.012	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
113	Waveform 1	1	783.952500000	783.956900000	47812.000	56375.000	HF	783.9544333333333	49500.0	52800.00000000001	5.398028548873772	Pipistrellus pipistrellus	0.038	0.041	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
113	Spectrogram 1	1	783.952500000	783.956900000	47812.000	56375.000	HF	783.9544333333333	49500.0	52800.00000000001	5.398028548873772	Pipistrellus pipistrellus	0.038	0.041	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
114	Waveform 1	1	786.050500000	786.056900000	50390.000	55895.000	HF	786.0539333333334	54000.0	52800.00000000001	7.213513581360931	Pipistrellus pipistrellus	0.11	0.16	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
114	Spectrogram 1	1	786.050500000	786.056900000	50390.000	55895.000	HF	786.0539333333334	54000.0	52800.00000000001	7.213513581360931	Pipistrellus pipistrellus	0.11	0.16	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
115	Waveform 1	1	808.001500000	808.013900000	22890.000	28317.000	LF	808.0106	24750.0	25920.0	7.980068924021822	Nyctalus leisleri	0.019	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
115	Spectrogram 1	1	808.001500000	808.013900000	22890.000	28317.000	LF	808.0106	24750.0	25920.0	7.980068924021822	Nyctalus leisleri	0.019	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
116	Waveform 1	1	818.089500000	818.095200000	47812.000	56378.000	HF	818.0913	53250.0	48960.0	5.974237457699738	Pipistrellus pipistrellus	0.102	0.132	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
116	Spectrogram 1	1	818.089500000	818.095200000	47812.000	56378.000	HF	818.0913	53250.0	48960.0	5.974237457699738	Pipistrellus pipistrellus	0.102	0.132	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
117	Waveform 1	1	862.778500000	862.784100000	46093.000	60217.000	HF	862.7827333333333	48750.0	54719.99999999999	5.1064675241224124	Pipistrellus pipistrellus	0.029	0.093	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
117	Spectrogram 1	1	862.778500000	862.784100000	46093.000	60217.000	HF	862.7827333333333	48750.0	54719.99999999999	5.1064675241224124	Pipistrellus pipistrellus	0.029	0.093	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
118	Waveform 1	1	863.814500000	863.819800000	51250.000	60739.000	HF	863.8178666666666	56250.0	55679.99999999999	5.760708809280728	Pipistrellus pipistrellus	0.141	0.193	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
118	Spectrogram 1	1	863.814500000	863.819800000	51250.000	60739.000	HF	863.8178666666666	56250.0	55679.99999999999	5.760708809280728	Pipistrellus pipistrellus	0.141	0.193	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
119	Waveform 1	1	964.001500000	964.005600000	46953.000	56969.000	HF	964.0025666666668	49500.0	48960.0	5.3268098030429964	Pipistrellus pipistrellus	0.089	0.105	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
119	Spectrogram 1	1	964.001500000	964.005600000	46953.000	56969.000	HF	964.0025666666668	49500.0	48960.0	5.3268098030429964	Pipistrellus pipistrellus	0.089	0.105	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
120	Waveform 1	1	964.661500000	964.667000000	34921.000	74798.000	HF	964.6646666666668	54750.0	52800.00000000001	8.472604669842172	Myotis brandtii	0.008	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
120	Spectrogram 1	1	964.661500000	964.667000000	34921.000	74798.000	HF	964.6646666666668	54750.0	52800.00000000001	8.472604669842172	Myotis brandtii	0.008	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
121	Waveform 1	1	965.433500000	965.441500000	58125.000	64176.000	HF	965.44	55500.0	56640.0	14.530560986662824	Pipistrellus pygmaeus	0.026	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
121	Spectrogram 1	1	965.433500000	965.441500000	58125.000	64176.000	HF	965.44	55500.0	56640.0	14.530560986662824	Pipistrellus pygmaeus	0.026	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
122	Waveform 1	1	965.912500000	965.919200000	55546.000	64403.000	HF	965.9156333333332	56250.0	57600.0	18.27773233581385	Pipistrellus pygmaeus	0.035	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
122	Spectrogram 1	1	965.912500000	965.919200000	55546.000	64403.000	HF	965.9156333333332	56250.0	57600.0	18.27773233581385	Pipistrellus pygmaeus	0.035	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
123	Waveform 1	1	966.001500000	966.014400000	48671.000	59476.000	HF	966.0124333333332	55500.0	52800.00000000001	6.04928318412597	Pipistrellus pipistrellus	0.081	0.111	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
123	Spectrogram 1	1	966.001500000	966.014400000	48671.000	59476.000	HF	966.0124333333332	55500.0	52800.00000000001	6.04928318412597	Pipistrellus pipistrellus	0.081	0.111	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
124	Waveform 1	1	991.287500000	991.293100000	54687.000	61945.000	HF	991.2905666666668	55500.0	55679.99999999999	6.637283628422086	Pipistrellus pygmaeus	0.103	0.115	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
124	Spectrogram 1	1	991.287500000	991.293100000	54687.000	61945.000	HF	991.2905666666668	55500.0	55679.99999999999	6.637283628422086	Pipistrellus pygmaeus	0.103	0.115	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
125	Waveform 1	1	996.423500000	996.427300000	46093.000	62409.000	HF	996.4248666666666	55500.0	52800.00000000001	5.912865185311783	Myotis alcathoe	0.054	0.139	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
125	Spectrogram 1	1	996.423500000	996.427300000	46093.000	62409.000	HF	996.4248666666666	55500.0	52800.00000000001	5.912865185311783	Myotis alcathoe	0.054	0.139	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
126	Waveform 1	1	996.642500000	996.647500000	35781.000	64396.000	HF	996.645	53250.0	52800.00000000001	5.52282743918027	Myotis brandtii	0.011	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
126	Spectrogram 1	1	996.642500000	996.647500000	35781.000	64396.000	HF	996.645	53250.0	52800.00000000001	5.52282743918027	Myotis brandtii	0.011	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
127	Waveform 1	1	1038.641500000	1038.646900000	48671.000	60926.000	HF	1038.6447666666668	53250.0	52800.00000000001	5.927000996373796	Pipistrellus pipistrellus	0.058	0.089	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
127	Spectrogram 1	1	1038.641500000	1038.646900000	48671.000	60926.000	HF	1038.6447666666668	53250.0	52800.00000000001	5.927000996373796	Pipistrellus pipistrellus	0.058	0.089	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
128	Waveform 1	1	1050.167500000	1050.171200000	48671.000	56728.000	HF	1050.1689666666666	52500.0	52800.00000000001	10.777176946859836	Pipistrellus pipistrellus	0.133	0.141	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
128	Spectrogram 1	1	1050.167500000	1050.171200000	48671.000	56728.000	HF	1050.1689666666666	52500.0	52800.00000000001	10.777176946859836	Pipistrellus pipistrellus	0.133	0.141	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
129	Waveform 1	1	1064.251500000	1064.258500000	55546.000	61937.000	HF	1064.2543333333333	56250.0	56640.0	10.325356353779432	Pipistrellus pygmaeus	0.134	0.139	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
129	Spectrogram 1	1	1064.251500000	1064.258500000	55546.000	61937.000	HF	1064.2543333333333	56250.0	56640.0	10.325356353779432	Pipistrellus pygmaeus	0.134	0.139	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
130	Waveform 1	1	1081.316500000	1081.321600000	49531.000	59048.000	HF	1081.320066666667	52500.0	54719.99999999999	6.276445347465845	Pipistrellus pipistrellus	0.07	0.099	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
130	Spectrogram 1	1	1081.316500000	1081.321600000	49531.000	59048.000	HF	1081.320066666667	52500.0	54719.99999999999	6.276445347465845	Pipistrellus pipistrellus	0.07	0.099	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
131	Waveform 1	1	1081.651500000	1081.656700000	49531.000	59602.000	HF	1081.6538	54750.0	53760.00000000001	8.80619293708615	Pipistrellus pipistrellus	0.056	0.095	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
131	Spectrogram 1	1	1081.651500000	1081.656700000	49531.000	59602.000	HF	1081.6538	54750.0	53760.00000000001	8.80619293708615	Pipistrellus pipistrellus	0.056	0.095	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
132	Waveform 1	1	1093.235500000	1093.241500000	55546.000	67735.000	HF	1093.2393333333334	57750.0	55679.99999999999	8.953495443673258	Pipistrellus pygmaeus	0.029	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
132	Spectrogram 1	1	1093.235500000	1093.241500000	55546.000	67735.000	HF	1093.2393333333334	57750.0	55679.99999999999	8.953495443673258	Pipistrellus pygmaeus	0.029	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
133	Waveform 1	1	1119.028500000	1119.033700000	34062.000	68480.000	HF	1119.031966666667	49500.0	54719.99999999999	5.893723535142426	Myotis mystacinus	0.009	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
133	Spectrogram 1	1	1119.028500000	1119.033700000	34062.000	68480.000	HF	1119.031966666667	49500.0	54719.99999999999	5.893723535142426	Myotis mystacinus	0.009	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
134	Waveform 1	1	1122.528500000	1122.534400000	51250.000	58292.000	HF	1122.5312666666666	56250.0	54719.99999999999	6.246147887788168	Pipistrellus pipistrellus	0.07	0.114	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
134	Spectrogram 1	1	1122.528500000	1122.534400000	51250.000	58292.000	HF	1122.5312666666666	56250.0	54719.99999999999	6.246147887788168	Pipistrellus pipistrellus	0.07	0.114	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
135	Waveform 1	1	1122.847500000	1122.852200000	46093.000	56122.000	HF	1122.8491333333334	51750.0	49920.0	6.566532394136553	Pipistrellus pipistrellus	0.152	0.191	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
135	Spectrogram 1	1	1122.847500000	1122.852200000	46093.000	56122.000	HF	1122.8491333333334	51750.0	49920.0	6.566532394136553	Pipistrellus pipistrellus	0.152	0.191	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
136	Waveform 1	1	1134.791500000	1134.798600000	15156.000	28266.000	LF	1134.7930666666666	19500.0	17280.0	10.198714106226316	Plecotus auritus	0.019	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
136	Spectrogram 1	1	1134.791500000	1134.798600000	15156.000	28266.000	LF	1134.7930666666666	19500.0	17280.0	10.198714106226316	Plecotus auritus	0.019	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
137	Waveform 1	1	1135.576500000	1135.584100000	52109.000	57321.000	HF	1135.5810666666666	53250.0	52800.00000000001	5.353264400241865	Pipistrellus pipistrellus	0.105	0.155	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
137	Spectrogram 1	1	1135.576500000	1135.584100000	52109.000	57321.000	HF	1135.5810666666666	53250.0	52800.00000000001	5.353264400241865	Pipistrellus pipistrellus	0.105	0.155	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
138	Waveform 1	1	1138.239500000	1138.245500000	34062.000	68822.000	HF	1138.243333333333	51750.0	48960.0	9.005628304661615	Myotis mystacinus	0.009	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
138	Spectrogram 1	1	1138.239500000	1138.245500000	34062.000	68822.000	HF	1138.243333333333	51750.0	48960.0	9.005628304661615	Myotis mystacinus	0.009	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
139	Waveform 1	1	1138.675500000	1138.684000000	52109.000	59138.000	HF	1138.6826666666666	56250.0	53760.00000000001	10.821463065363302	Pipistrellus pygmaeus	0.109	0.133	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
139	Spectrogram 1	1	1138.675500000	1138.684000000	52109.000	59138.000	HF	1138.6826666666666	56250.0	53760.00000000001	10.821463065363302	Pipistrellus pygmaeus	0.109	0.133	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
140	Waveform 1	1	1139.165500000	1139.172600000	55546.000	65802.000	HF	1139.168233333333	57000.0	56640.0	11.704690474687052	Pipistrellus pygmaeus	0.029	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
140	Spectrogram 1	1	1139.165500000	1139.172600000	55546.000	65802.000	HF	1139.168233333333	57000.0	56640.0	11.704690474687052	Pipistrellus pygmaeus	0.029	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
141	Waveform 1	1	1139.664500000	1139.673400000	56406.000	62462.000	HF	1139.6724333333334	55500.0	55679.99999999999	10.22223039725846	Pipistrellus pygmaeus	0.032	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
141	Spectrogram 1	1	1139.664500000	1139.673400000	56406.000	62462.000	HF	1139.6724333333334	55500.0	55679.99999999999	10.22223039725846	Pipistrellus pygmaeus	0.032	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
142	Waveform 1	1	1139.775500000	1139.781200000	33203.000	72348.000	HF	1139.7784666666666	53250.0	49920.0	7.354171378361546	Myotis mystacinus	0.014	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
142	Spectrogram 1	1	1139.775500000	1139.781200000	33203.000	72348.000	HF	1139.7784666666666	53250.0	49920.0	7.354171378361546	Myotis mystacinus	0.014	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
143	Waveform 1	1	1140.151500000	1140.160200000	58125.000	64293.000	HF	1140.1526333333334	59250.0	58560.0	11.146496980362784	Pipistrellus pygmaeus	0.023	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
143	Spectrogram 1	1	1140.151500000	1140.160200000	58125.000	64293.000	HF	1140.1526333333334	59250.0	58560.0	11.146496980362784	Pipistrellus pygmaeus	0.023	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
144	Waveform 1	1	1194.727500000	1194.733300000	30625.000	58638.000	HF	1194.7315333333331	40500.0	40320.0	8.588922942816	Myotis brandtii	0.013	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
144	Spectrogram 1	1	1194.727500000	1194.733300000	30625.000	58638.000	HF	1194.7315333333331	40500.0	40320.0	8.588922942816	Myotis brandtii	0.013	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
145	Waveform 1	1	1195.047500000	1195.052800000	30625.000	61465.000	HF	1195.0520333333334	44250.0	45120.0	16.842029553384254	Myotis brandtii	0.015	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
145	Spectrogram 1	1	1195.047500000	1195.052800000	30625.000	61465.000	HF	1195.0520333333334	44250.0	45120.0	16.842029553384254	Myotis brandtii	0.015	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
146	Waveform 1	1	1195.460500000	1195.468800000	52968.000	57210.000	HF	1195.4632	53250.0	52800.00000000001	6.803013691202137	Pipistrellus pygmaeus	0.028	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
146	Spectrogram 1	1	1195.460500000	1195.468800000	52968.000	57210.000	HF	1195.4632	53250.0	52800.00000000001	6.803013691202137	Pipistrellus pygmaeus	0.028	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
147	Waveform 1	1	1195.561500000	1195.568800000	49531.000	54153.000	HF	1195.566366666667	48000.0	48000.0	13.706945070279906	Pipistrellus pipistrellus	0.021	0.036	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
147	Spectrogram 1	1	1195.561500000	1195.568800000	49531.000	54153.000	HF	1195.566366666667	48000.0	48000.0	13.706945070279906	Pipistrellus pipistrellus	0.021	0.036	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
148	Waveform 1	1	1195.778500000	1195.785900000	49531.000	56883.000	HF	1195.7856	48000.0	48000.0	12.700297347295557	Pipistrellus pipistrellus	0.015	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
148	Spectrogram 1	1	1195.778500000	1195.785900000	49531.000	56883.000	HF	1195.7856	48000.0	48000.0	12.700297347295557	Pipistrellus pipistrellus	0.015	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
149	Waveform 1	1	1196.078500000	1196.085400000	49531.000	55721.000	HF	1196.0849333333333	48750.0	48000.0	11.024655496273157	Pipistrellus pipistrellus	0.015	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
149	Spectrogram 1	1	1196.078500000	1196.085400000	49531.000	55721.000	HF	1196.0849333333333	48750.0	48000.0	11.024655496273157	Pipistrellus pipistrellus	0.015	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
150	Waveform 1	1	1196.262500000	1196.270200000	52109.000	58088.000	HF	1196.2669666666666	51750.0	51840.0	17.354382207285695	Pipistrellus pygmaeus	0.055	0.063	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
150	Spectrogram 1	1	1196.262500000	1196.270200000	52109.000	58088.000	HF	1196.2669666666666	51750.0	51840.0	17.354382207285695	Pipistrellus pygmaeus	0.055	0.063	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
151	Waveform 1	1	1196.363500000	1196.371200000	55546.000	62207.000	HF	1196.3691333333334	53250.0	55679.99999999999	12.425619584324938	Pipistrellus pygmaeus	0.035	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
151	Spectrogram 1	1	1196.363500000	1196.371200000	55546.000	62207.000	HF	1196.3691333333334	53250.0	55679.99999999999	12.425619584324938	Pipistrellus pygmaeus	0.035	0.038	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
152	Waveform 1	1	1196.460500000	1196.468600000	54687.000	61952.000	HF	1196.4634	55500.0	54719.99999999999	9.854827576584343	Pipistrellus pygmaeus	0.024	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
152	Spectrogram 1	1	1196.460500000	1196.468600000	54687.000	61952.000	HF	1196.4634	55500.0	54719.99999999999	9.854827576584343	Pipistrellus pygmaeus	0.024	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
153	Waveform 1	1	1196.659500000	1196.665600000	49531.000	60599.000	HF	1196.6632333333334	47250.0	48000.0	17.618724249661167	Pipistrellus pipistrellus	0.019	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
153	Spectrogram 1	1	1196.659500000	1196.665600000	49531.000	60599.000	HF	1196.6632333333334	47250.0	48000.0	17.618724249661167	Pipistrellus pipistrellus	0.019	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
154	Waveform 1	1	1196.754500000	1196.760600000	51250.000	59403.000	HF	1196.7582333333332	53250.0	52800.00000000001	21.06039227861215	Pipistrellus pipistrellus	0.026	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
154	Spectrogram 1	1	1196.754500000	1196.760600000	51250.000	59403.000	HF	1196.7582333333332	53250.0	52800.00000000001	21.06039227861215	Pipistrellus pipistrellus	0.026	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
155	Waveform 1	1	1197.235500000	1197.245100000	53828.000	59683.000	HF	1197.2427333333333	54000.0	53760.00000000001	19.50675376197692	Pipistrellus pygmaeus	0.069	0.072	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
155	Spectrogram 1	1	1197.235500000	1197.245100000	53828.000	59683.000	HF	1197.2427333333333	54000.0	53760.00000000001	19.50675376197692	Pipistrellus pygmaeus	0.069	0.072	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
156	Waveform 1	1	1197.580500000	1197.589200000	40937.000	53397.000	HF	1197.5839666666666	43500.0	44160.0	11.20426670592282	Pipistrellus nathusii	0.102	0.194	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
156	Spectrogram 1	1	1197.580500000	1197.589200000	40937.000	53397.000	HF	1197.5839666666666	43500.0	44160.0	11.20426670592282	Pipistrellus nathusii	0.102	0.194	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
157	Waveform 1	1	1197.630500000	1197.640300000	42656.000	53384.000	HF	1197.6398666666666	45000.0	45120.0	11.952538922301752	Pipistrellus nathusii	0.128	0.176	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
157	Spectrogram 1	1	1197.630500000	1197.640300000	42656.000	53384.000	HF	1197.6398666666666	45000.0	45120.0	11.952538922301752	Pipistrellus nathusii	0.128	0.176	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
158	Waveform 1	1	1198.151500000	1198.157100000	31484.000	73010.000	HF	1198.1545666666666	47250.0	46080.0	8.39071627440108	Myotis brandtii	0.019	0.041	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
158	Spectrogram 1	1	1198.151500000	1198.157100000	31484.000	73010.000	HF	1198.1545666666666	47250.0	46080.0	8.39071627440108	Myotis brandtii	0.019	0.041	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
159	Waveform 1	1	1198.217500000	1198.229400000	52968.000	59005.000	HF	1198.2201	53250.0	52800.00000000001	17.86453178609458	Pipistrellus pygmaeus	0.036	0.042	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
159	Spectrogram 1	1	1198.217500000	1198.229400000	52968.000	59005.000	HF	1198.2201	53250.0	52800.00000000001	17.86453178609458	Pipistrellus pygmaeus	0.036	0.042	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
160	Waveform 1	1	1198.699500000	1198.706100000	28906.000	52564.000	HF	1198.7039	42000.0	42240.0	16.810039622538195	Myotis daubentonii	0.012	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
