KMEANS_CLASSES,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,freq_group,call_start_time,cycle_ref_time,call_end_time,start_time_wrt_ref,end_time_wrt_ref
LF,343.477424,23437.5,26880.000000000004,2.996531698567279,1543.4725,1543.4874,25468.0,29039.0,Echolocation,Nyctalus leisleri,0.456,0.573,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:55:57.472500000,2025-05-02 03:55:57.472500000,2025-05-02 03:55:57.487400000,1543.4725,1543.4874
LF,344.235428,23437.5,26880.000000000004,3.257916880379528,1544.2235,1544.2389,25468.0,29582.0,Echolocation,Nyctalus leisleri,0.371,0.489,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:55:58.223500000,2025-05-02 03:55:58.223500000,2025-05-02 03:55:58.238900000,1544.2235,1544.2389
LF,344.487136,23437.5,25920.0,3.172345503539009,1544.4825,1544.5006,24609.0,28550.0,Echolocation,Nyctalus leisleri,0.332,0.435,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:55:58.482500000,2025-05-02 03:55:58.482500000,2025-05-02 03:55:58.500600000,1544.4825,1544.5006
LF,344.748004,23437.5,26880.000000000004,3.1517896459408505,1544.7425,1544.7557,25468.0,29459.0,Echolocation,Nyctalus leisleri,0.347,0.467,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:55:58.742500000,2025-05-02 03:55:58.742500000,2025-05-02 03:55:58.755700000,1544.7425,1544.7557
LF,345.01134,23437.5,26880.000000000004,6.066333820134231,1545.0055,1545.0215,24609.0,29040.0,Echolocation,Nyctalus leisleri,0.465,0.592,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:55:59.005500000,2025-05-02 03:55:59.005500000,2025-05-02 03:55:59.021500000,1545.0055,1545.0215
LF,345.278388,23437.5,26880.000000000004,3.5748261706580333,1545.2745,1545.2901,25468.0,29347.0,Echolocation,Nyctalus leisleri,0.348,0.439,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:55:59.274500000,2025-05-02 03:55:59.274500000,2025-05-02 03:55:59.290100000,1545.2745,1545.2901
LF,345.44346,31250.0,26880.000000000004,2.144029378728394,1545.4425,1545.4560999999999,26328.0,31852.0,Echolocation,Nyctalus leisleri,0.409,0.597,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:55:59.442500000,2025-05-02 03:55:59.442500000,2025-05-02 03:55:59.456100000,1545.4425,1545.4560999999999
LF,345.7056,23437.5,26880.000000000004,7.476335123765119,1545.6945,1545.7086,25468.0,29698.0,Echolocation,Nyctalus leisleri,0.514,0.622,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:55:59.694500000,2025-05-02 03:55:59.694500000,2025-05-02 03:55:59.708600000,1545.6945,1545.7086
LF,345.953504,31250.0,26880.000000000004,1.1725453569075892,1545.9425,1545.9558,26328.0,30696.0,Echolocation,Nyctalus leisleri,0.338,0.483,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:55:59.942500000,2025-05-02 03:55:59.942500000,2025-05-02 03:55:59.955800000,1545.9425,1545.9558
LF,346.108712,23437.5,26880.000000000004,8.818564690575501,1546.1005,1546.1148,25468.0,30826.0,Echolocation,Nyctalus leisleri,0.303,0.605,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:56:00.100500000,2025-05-02 03:56:00.100500000,2025-05-02 03:56:00.114800000,1546.1005,1546.1148
LF,346.263032,23437.5,27839.999999999996,5.257563696125295,1546.2555,1546.2688,26328.0,30412.0,Echolocation,Nyctalus leisleri,0.403,0.558,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:56:00.255500000,2025-05-02 03:56:00.255500000,2025-05-02 03:56:00.268800000,1546.2555,1546.2688
LF,346.418052,31250.0,30720.0,0.661836498477004,1546.4105,1546.4221,25468.0,30896.0,Echolocation,Nyctalus leisleri,0.267,0.47,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:56:00.410500000,2025-05-02 03:56:00.410500000,2025-05-02 03:56:00.422100000,1546.4105,1546.4221
LF,346.530452,31250.0,27839.999999999996,2.2094651149466373,1546.5275,1546.5381,26328.0,33550.0,Echolocation,Nyctalus leisleri,0.263,0.553,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:56:00.527500000,2025-05-02 03:56:00.527500000,2025-05-02 03:56:00.538100000,1546.5275,1546.5381
LF,346.688208,23437.5,26880.000000000004,7.29988236046338,1546.6825,1546.6946,25468.0,30576.0,Echolocation,Nyctalus leisleri,0.553,0.67,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:56:00.682500000,2025-05-02 03:56:00.682500000,2025-05-02 03:56:00.694600000,1546.6825,1546.6946
LF,346.938836,23437.5,26880.000000000004,9.149877573563153,1546.9275,1546.9417,25468.0,30113.0,Echolocation,Nyctalus leisleri,0.458,0.664,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:56:00.927500000,2025-05-02 03:56:00.927500000,2025-05-02 03:56:00.941700000,1546.9275,1546.9417
LF,347.191056,23437.5,25920.0,9.373076909304368,1547.1815000000001,1547.1958,24609.0,29339.0,Echolocation,Nyctalus leisleri,0.507,0.681,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:56:01.181500000,2025-05-02 03:56:01.181500000,2025-05-02 03:56:01.195800000,1547.1815000000001,1547.1958
LF,347.444488,23437.5,25920.0,8.366138323885249,1547.4345,1547.4496,25468.0,28982.0,Echolocation,Nyctalus leisleri,0.582,0.664,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:56:01.434500000,2025-05-02 03:56:01.434500000,2025-05-02 03:56:01.449600000,1547.4345,1547.4496
LF,347.693872,23437.5,25920.0,8.43144068917208,1547.6855,1547.7002,24609.0,28411.0,Echolocation,Nyctalus leisleri,0.549,0.64,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:56:01.685500000,2025-05-02 03:56:01.685500000,2025-05-02 03:56:01.700200000,1547.6855,1547.7002
LF,347.946096,23437.5,25920.0,4.064084639046597,1547.9355,1547.951,25468.0,29432.0,Echolocation,Nyctalus leisleri,0.477,0.595,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:56:01.935500000,2025-05-02 03:56:01.935500000,2025-05-02 03:56:01.951000000,1547.9355,1547.951
LF,348.187436,23437.5,25920.0,5.760846615640871,1548.1795,1548.1999,25468.0,28961.0,Echolocation,Nyctalus leisleri,0.334,0.414,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:56:02.179500000,2025-05-02 03:56:02.179500000,2025-05-02 03:56:02.199900000,1548.1795,1548.1999
LF,348.435516,23437.5,25920.0,5.474762318314291,1548.4315000000001,1548.4463,24609.0,28788.0,Echolocation,Nyctalus leisleri,0.508,0.584,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:56:02.431500000,2025-05-02 03:56:02.431500000,2025-05-02 03:56:02.446300000,1548.4315000000001,1548.4463
LF,348.69038,23437.5,25920.0,7.894261316485532,1548.6805,1548.6975,24609.0,27282.0,Echolocation,Nyctalus leisleri,0.587,0.644,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:56:02.680500000,2025-05-02 03:56:02.680500000,2025-05-02 03:56:02.697500000,1548.6805,1548.6975
LF,348.938948,23437.5,25920.0,3.6752528873832233,1548.9295,1548.9457,25468.0,29155.0,Echolocation,Nyctalus leisleri,0.514,0.58,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:56:02.929500000,2025-05-02 03:56:02.929500000,2025-05-02 03:56:02.945700000,1548.9295,1548.9457
LF,349.199172,23437.5,25920.0,3.6752361295727662,1549.1925,1549.2089,24609.0,28692.0,Echolocation,Nyctalus leisleri,0.399,0.467,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:56:03.192500000,2025-05-02 03:56:03.192500000,2025-05-02 03:56:03.208900000,1549.1925,1549.2089
LF,349.448664,23437.5,25920.0,8.176866805045378,1549.4375,1549.4512,25468.0,28930.0,Echolocation,Nyctalus leisleri,0.48,0.581,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:56:03.437500000,2025-05-02 03:56:03.437500000,2025-05-02 03:56:03.451200000,1549.4375,1549.4512
LF,349.68058,31250.0,26880.000000000004,1.6964020686747292,1549.6685,1549.6833,25468.0,30697.0,Echolocation,Nyctalus leisleri,0.43,0.554,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:56:03.668500000,2025-05-02 03:56:03.668500000,2025-05-02 03:56:03.683300000,1549.6685,1549.6833
LF,349.90281600000003,31250.0,26880.000000000004,2.0236799476246197,1549.9005,1549.9142,25468.0,29503.0,Echolocation,Nyctalus leisleri,0.459,0.553,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,LF,2025-05-02 03:56:03.900500000,2025-05-02 03:56:03.900500000,2025-05-02 03:56:03.914200000,1549.9005,1549.9142
LF,350.137872,31250.0,31680.0,1.578838986455648,1550.1365,1550.1498000000001,25468.0,31538.0,Echolocation,Nyctalus leisleri,0.411,0.525,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:56:04.136500000,2025-05-02 03:56:04.136500000,2025-05-02 03:56:04.149800000,1550.1365,1550.1498000000001
LF,350.37626,31250.0,30720.0,2.937400191399902,1550.3725,1550.3861,25468.0,30285.0,Echolocation,Nyctalus leisleri,0.521,0.625,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,LF,2025-05-02 03:56:04.372500000,2025-05-02 03:56:04.372500000,2025-05-02 03:56:04.386100000,1550.3725,1550.3861
LF,350.497756,31250.0,27839.999999999996,3.512876513379469,1550.4935,1550.5047,25468.0,32645.0,Echolocation,Nyctalus leisleri,0.351,0.58,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,LF,2025-05-02 03:56:04.493500000,2025-05-02 03:56:04.493500000,2025-05-02 03:56:04.504700000,1550.4935,1550.5047
LF,351.195316,31250.0,33600.0,0.0046833082222134,1551.1915,1551.2037,27187.0,32933.0,Echolocation,Nyctalus leisleri,0.328,0.508,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,LF,2025-05-02 03:56:05.191500000,2025-05-02 03:56:05.191500000,2025-05-02 03:56:05.203700000,1551.1915,1551.2037
LF,351.327432,31250.0,31680.0,1.391525338913667,1551.3265000000001,1551.338,27187.0,32815.0,Echolocation,Nyctalus leisleri,0.367,0.507,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,LF,2025-05-02 03:56:05.326500000,2025-05-02 03:56:05.326500000,2025-05-02 03:56:05.338000000,1551.3265000000001,1551.338
LF,351.558408,31250.0,27839.999999999996,3.2812772105116794,1551.5465,1551.5608,26328.0,31836.0,Echolocation,Nyctalus leisleri,0.325,0.586,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:56:05.546500000,2025-05-02 03:56:05.546500000,2025-05-02 03:56:05.560800000,1551.5465,1551.5608
LF,351.80728,23437.5,26880.000000000004,6.958318566094545,1551.7995,1551.813,25468.0,30588.0,Echolocation,Nyctalus leisleri,0.452,0.599,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel7_1200to1800.WAV,LF,2025-05-02 03:56:05.799500000,2025-05-02 03:56:05.799500000,2025-05-02 03:56:05.813000000,1551.7995,1551.813
LF,352.060192,23437.5,26880.000000000004,14.27159255737173,1552.0495,1552.063,25468.0,28979.0,Echolocation,Nyctalus leisleri,0.581,0.692,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:56:06.049500000,2025-05-02 03:56:06.049500000,2025-05-02 03:56:06.063000000,1552.0495,1552.063
LF,352.307796,23437.5,26880.000000000004,7.9877396881849165,1552.3005,1552.3165,25468.0,28862.0,Echolocation,Nyctalus leisleri,0.584,0.643,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:56:06.300500000,2025-05-02 03:56:06.300500000,2025-05-02 03:56:06.316500000,1552.3005,1552.3165
LF,352.556184,23437.5,26880.000000000004,14.983406652197225,1552.5475000000001,1552.562,25468.0,29389.0,Echolocation,Nyctalus leisleri,0.636,0.706,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel1_1200to1800.WAV,LF,2025-05-02 03:56:06.547500000,2025-05-02 03:56:06.547500000,2025-05-02 03:56:06.562000000,1552.5475000000001,1552.562
LF,352.797592,23437.5,26880.000000000004,12.724346344944705,1552.7865,1552.8024,25468.0,28904.0,Echolocation,Nyctalus leisleri,0.639,0.711,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:56:06.786500000,2025-05-02 03:56:06.786500000,2025-05-02 03:56:06.802400000,1552.7865,1552.8024
LF,352.953876,23437.5,26880.000000000004,22.468902779867843,1552.9425,1552.9589,25468.0,28467.0,Echolocation,Nyctalus leisleri,0.642,0.714,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,LF,2025-05-02 03:56:06.942500000,2025-05-02 03:56:06.942500000,2025-05-02 03:56:06.958900000,1552.9425,1552.9589
LF,353.120424,23437.5,26880.000000000004,23.26410385080949,1553.1105,1553.126,25468.0,28442.0,Echolocation,Nyctalus leisleri,0.705,0.755,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:56:07.110500000,2025-05-02 03:56:07.110500000,2025-05-02 03:56:07.126000000,1553.1105,1553.126
LF,353.32491600000003,23437.5,26880.000000000004,16.036283098802155,1553.3225,1553.3389,25468.0,28373.0,Echolocation,Nyctalus leisleri,0.644,0.681,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,LF,2025-05-02 03:56:07.322500000,2025-05-02 03:56:07.322500000,2025-05-02 03:56:07.338900000,1553.3225,1553.3389
LF,353.477784,23437.5,26880.000000000004,11.63044204969558,1553.4695,1553.4844,25468.0,28755.0,Echolocation,Nyctalus leisleri,0.623,0.696,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:56:07.469500000,2025-05-02 03:56:07.469500000,2025-05-02 03:56:07.484400000,1553.4695,1553.4844
LF,353.714284,23437.5,25920.0,16.93253786375349,1553.7055,1553.7255,24609.0,26735.0,Echolocation,Nyctalus leisleri,0.627,0.668,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:56:07.705500000,2025-05-02 03:56:07.705500000,2025-05-02 03:56:07.725500000,1553.7055,1553.7255
LF,353.969164,23437.5,26880.000000000004,21.27528804681344,1553.9605000000001,1553.9767,25468.0,27841.0,Echolocation,Nyctalus leisleri,0.718,0.745,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:56:07.960500000,2025-05-02 03:56:07.960500000,2025-05-02 03:56:07.976700000,1553.9605000000001,1553.9767
LF,354.22776,23437.5,25920.0,12.92641246149113,1554.2205,1554.2362,24609.0,27072.0,Echolocation,Nyctalus leisleri,0.659,0.702,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:56:08.220500000,2025-05-02 03:56:08.220500000,2025-05-02 03:56:08.236200000,1554.2205,1554.2362
LF,354.35832,23437.5,26880.000000000004,8.336599760073163,1554.3545,1554.3658,25468.0,30952.0,Echolocation,Nyctalus leisleri,0.629,0.719,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:56:08.354500000,2025-05-02 03:56:08.354500000,2025-05-02 03:56:08.365800000,1554.3545,1554.3658
LF,354.47674,31250.0,26880.000000000004,4.048488482108838,1554.4715,1554.4825,25468.0,32525.0,Echolocation,Nyctalus leisleri,0.453,0.685,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:56:08.471500000,2025-05-02 03:56:08.471500000,2025-05-02 03:56:08.482500000,1554.4715,1554.4825
LF,354.616404,23437.5,26880.000000000004,14.37624048326205,1554.6064999999999,1554.6209,25468.0,28810.0,Echolocation,Nyctalus leisleri,0.664,0.721,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:56:08.606499999,2025-05-02 03:56:08.606499999,2025-05-02 03:56:08.620900000,1554.6064999999999,1554.6209
LF,354.862868,23437.5,25920.0,13.469573566520827,1554.8545,1554.8701,24609.0,26905.0,Echolocation,Nyctalus leisleri,0.65,0.701,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:56:08.854500000,2025-05-02 03:56:08.854500000,2025-05-02 03:56:08.870100000,1554.8545,1554.8701
LF,355.11986,23437.5,25920.0,15.524755240307623,1555.1115,1555.1289,24609.0,27926.0,Echolocation,Nyctalus leisleri,0.683,0.719,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:56:09.111500000,2025-05-02 03:56:09.111500000,2025-05-02 03:56:09.128900000,1555.1115,1555.1289
LF,355.285368,23437.5,25920.0,6.8837143898140525,1555.2765,1555.2916,24609.0,28345.0,Echolocation,Nyctalus leisleri,0.556,0.626,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,LF,2025-05-02 03:56:09.276500000,2025-05-02 03:56:09.276500000,2025-05-02 03:56:09.291600000,1555.2765,1555.2916
LF,355.53036,23437.5,25920.0,17.21836740872424,1555.5245,1555.5416,24609.0,26904.0,Echolocation,Nyctalus leisleri,0.669,0.705,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:56:09.524500000,2025-05-02 03:56:09.524500000,2025-05-02 03:56:09.541600000,1555.5245,1555.5416
LF,355.808304,23437.5,25920.0,7.421987681911285,1555.7955,1555.8154,24609.0,27208.0,Echolocation,Nyctalus leisleri,0.54,0.589,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,LF,2025-05-02 03:56:09.795500000,2025-05-02 03:56:09.795500000,2025-05-02 03:56:09.815400000,1555.7955,1555.8154
LF,356.072904,23437.5,24960.0,13.177670940391083,1556.0645,1556.0804,23750.0,27321.0,Echolocation,Nyctalus leisleri,0.65,0.696,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:56:10.064500000,2025-05-02 03:56:10.064500000,2025-05-02 03:56:10.080400000,1556.0645,1556.0804
LF,356.34076,23437.5,25920.0,9.344585515533543,1556.3335,1556.3492,24609.0,27618.0,Echolocation,Nyctalus leisleri,0.614,0.663,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:56:10.333500000,2025-05-02 03:56:10.333500000,2025-05-02 03:56:10.349200000,1556.3335,1556.3492
LF,356.598332,23437.5,24960.0,4.48295942008714,1556.5915,1556.6055000000001,24609.0,28359.0,Echolocation,Nyctalus leisleri,0.419,0.519,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:56:10.591500000,2025-05-02 03:56:10.591500000,2025-05-02 03:56:10.605500000,1556.5915,1556.6055000000001
LF,356.86956399999997,23437.5,25920.0,10.966553453169135,1556.8605,1556.8763,24609.0,27278.0,Echolocation,Nyctalus leisleri,0.573,0.636,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:56:10.860500000,2025-05-02 03:56:10.860500000,2025-05-02 03:56:10.876300000,1556.8605,1556.8763
