,datetime_UTC,site_name,recover_folder,audiomoth_num,sd_card_num,file_path,file_metadata,file_status,audiomoth_temperature,audiomoth_battery,sample_rate,audiomoth_artist_ID,file_duration,Deployment notes
4924,2025-01-22 21:20:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250122_212000.WAV,Recorded at 21:20:00 22/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 10.4C.,Usable for detection,10.4C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4925,2025-01-22 21:30:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250122_213000.WAV,Recorded at 21:30:00 22/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 10.6C.,Usable for detection,10.6C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4926,2025-01-22 21:40:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250122_214000.WAV,Recorded at 21:40:00 22/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 9.9C.,Usable for detection, 9.9C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4927,2025-01-22 21:50:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250122_215000.WAV,Recorded at 21:50:00 22/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 10.4C.,Usable for detection,10.4C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4928,2025-01-22 22:00:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250122_220000.WAV,Recorded at 22:00:00 22/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 10.4C.,Usable for detection,10.4C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4929,2025-01-22 22:10:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250122_221000.WAV,Recorded at 22:10:00 22/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 9.9C.,Usable for detection, 9.9C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4930,2025-01-22 22:20:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250122_222000.WAV,Recorded at 22:20:00 22/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 9.0C.,Usable for detection, 9.0C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4931,2025-01-22 22:30:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250122_223000.WAV,Recorded at 22:30:00 22/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 7.9C.,Usable for detection, 7.9C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4932,2025-01-22 22:40:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250122_224000.WAV,Recorded at 22:40:00 22/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 7.2C.,Usable for detection, 7.2C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4933,2025-01-22 22:50:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250122_225000.WAV,Recorded at 22:50:00 22/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 6.9C.,Usable for detection, 6.9C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4934,2025-01-22 23:00:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250122_230000.WAV,Recorded at 23:00:00 22/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 6.3C.,Usable for detection, 6.3C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4935,2025-01-22 23:10:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250122_231000.WAV,Recorded at 23:10:00 22/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 5.8C.,Usable for detection, 5.8C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4936,2025-01-22 23:20:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250122_232000.WAV,Recorded at 23:20:00 22/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 5.8C.,Usable for detection, 5.8C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4937,2025-01-22 23:30:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250122_233000.WAV,Recorded at 23:30:00 22/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 5.2C.,Usable for detection, 5.2C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4938,2025-01-22 23:40:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250122_234000.WAV,Recorded at 23:40:00 22/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 4.4C.,Usable for detection, 4.4C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4939,2025-01-22 23:50:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250122_235000.WAV,Recorded at 23:50:00 22/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 4.0C.,Usable for detection, 4.0C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4940,2025-01-23 00:00:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_000000.WAV,Recorded at 00:00:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 3.9C.,Usable for detection, 3.9C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4941,2025-01-23 00:10:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_001000.WAV,Recorded at 00:10:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 4.2C.,Usable for detection, 4.2C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4942,2025-01-23 00:20:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_002000.WAV,Recorded at 00:20:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 3.6C.,Usable for detection, 3.6C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4943,2025-01-23 00:30:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_003000.WAV,Recorded at 00:30:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 3.1C.,Usable for detection, 3.1C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4944,2025-01-23 00:40:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_004000.WAV,Recorded at 00:40:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 4.0V and temperature was 2.6C.,Usable for detection, 2.6C,4.0V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4945,2025-01-23 00:50:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_005000.WAV,Recorded at 00:50:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 1.7C.,Usable for detection, 1.7C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4946,2025-01-23 01:00:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_010000.WAV,Recorded at 01:00:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 1.2C.,Usable for detection, 1.2C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4947,2025-01-23 01:10:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_011000.WAV,Recorded at 01:10:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 4.0V and temperature was 0.9C.,Usable for detection, 0.9C,4.0V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4948,2025-01-23 01:20:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_012000.WAV,Recorded at 01:20:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 4.0V and temperature was 0.9C.,Usable for detection, 0.9C,4.0V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4949,2025-01-23 01:30:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_013000.WAV,Recorded at 01:30:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 0.6C.,Usable for detection, 0.6C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4950,2025-01-23 01:40:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_014000.WAV,Recorded at 01:40:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was 0.4C.,Usable for detection, 0.4C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4951,2025-01-23 01:50:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_015000.WAV,Recorded at 01:50:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.8V and temperature was 0.1C.,Usable for detection, 0.1C,3.8V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4952,2025-01-23 02:00:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_020000.WAV,Recorded at 02:00:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -0.7C.,Usable for detection,-0.7C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4953,2025-01-23 02:10:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_021000.WAV,Recorded at 02:10:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -1.3C.,Usable for detection,-1.3C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4954,2025-01-23 02:20:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_022000.WAV,Recorded at 02:20:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -1.2C.,Usable for detection,-1.2C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4955,2025-01-23 02:30:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_023000.WAV,Recorded at 02:30:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -2.0C.,Usable for detection,-2.0C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4956,2025-01-23 02:40:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_024000.WAV,Recorded at 02:40:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -1.7C.,Usable for detection,-1.7C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4957,2025-01-23 02:50:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_025000.WAV,Recorded at 02:50:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -2.3C.,Usable for detection,-2.3C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4958,2025-01-23 03:00:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_030000.WAV,Recorded at 03:00:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -2.8C.,Usable for detection,-2.8C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4959,2025-01-23 03:10:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_031000.WAV,Recorded at 03:10:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -2.9C.,Usable for detection,-2.9C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4960,2025-01-23 03:20:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_032000.WAV,Recorded at 03:20:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -2.3C.,Usable for detection,-2.3C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4961,2025-01-23 03:30:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_033000.WAV,Recorded at 03:30:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -3.3C.,Usable for detection,-3.3C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4962,2025-01-23 03:40:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_034000.WAV,Recorded at 03:40:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -3.3C.,Usable for detection,-3.3C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4963,2025-01-23 03:50:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_035000.WAV,Recorded at 03:50:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -3.3C.,Usable for detection,-3.3C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4964,2025-01-23 04:00:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_040000.WAV,Recorded at 04:00:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -3.4C.,Usable for detection,-3.4C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4965,2025-01-23 04:10:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_041000.WAV,Recorded at 04:10:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -3.6C.,Usable for detection,-3.6C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4966,2025-01-23 04:20:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_042000.WAV,Recorded at 04:20:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -3.6C.,Usable for detection,-3.6C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4967,2025-01-23 04:30:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_043000.WAV,Recorded at 04:30:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -3.6C.,Usable for detection,-3.6C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4968,2025-01-23 04:40:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_044000.WAV,Recorded at 04:40:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -3.7C.,Usable for detection,-3.7C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4969,2025-01-23 04:50:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_045000.WAV,Recorded at 04:50:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -3.6C.,Usable for detection,-3.6C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4970,2025-01-23 05:00:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_050000.WAV,Recorded at 05:00:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -3.7C.,Usable for detection,-3.7C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4971,2025-01-23 05:10:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_051000.WAV,Recorded at 05:10:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -4.2C.,Usable for detection,-4.2C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4972,2025-01-23 05:20:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_052000.WAV,Recorded at 05:20:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -4.5C.,Usable for detection,-4.5C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4973,2025-01-23 05:30:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_053000.WAV,Recorded at 05:30:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -4.4C.,Usable for detection,-4.4C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4974,2025-01-23 05:40:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_054000.WAV,Recorded at 05:40:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -4.5C.,Usable for detection,-4.5C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4975,2025-01-23 05:50:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_055000.WAV,Recorded at 05:50:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -4.8C.,Usable for detection,-4.8C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4976,2025-01-23 06:00:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_060000.WAV,Recorded at 06:00:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -4.7C.,Usable for detection,-4.7C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4977,2025-01-23 06:10:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_061000.WAV,Recorded at 06:10:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -4.5C.,Usable for detection,-4.5C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4978,2025-01-23 06:20:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_062000.WAV,Recorded at 06:20:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -4.8C.,Usable for detection,-4.8C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4979,2025-01-23 06:30:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_063000.WAV,Recorded at 06:30:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -4.8C.,Usable for detection,-4.8C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
4980,2025-01-23 06:40:00,Carp Pond,recover-20250127,C,25,/mnt/ubna_data_04/recover-20250127/UBNA_025/20250123_064000.WAV,Recorded at 06:40:00 23/01/2025 (UTC) by AudioMoth 24F319055FDF2F5B at medium gain while battery was 3.9V and temperature was -5.0C.,Usable for detection,-5.0C,3.9V,192000,AudioMoth 24F319055FDF2F5B,300.001270833333,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
