Manually-Verified Phonic Group	peak_frequency	SNR	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file	Selection	View	Channel
LF	25920.0	20.417351483652205	1302.4385	1302.4517	24609	30509	Nyctalus leisleri	0.467	0.688	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2949	Waveform 1	1
LF	24960.0	23.48712205883473	1302.7065	1302.7207	23750	29565	Nyctalus leisleri	0.536	0.683	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2950	Waveform 1	1
LF	25920.0	15.532686896959213	1302.8395	1302.8518	23750	29548	Nyctalus leisleri	0.602	0.699	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2951	Waveform 1	1
LF	25920.0	22.88036108875052	1302.9765	1302.9913	23750	31785	Nyctalus leisleri	0.371	0.668	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2952	Waveform 1	1
LF	24960.0	2.2304264794936834	1303.1845	1303.2005	23750	27890	Nyctalus leisleri	0.326	0.421	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2953	Waveform 1	1
LF	25920.0	15.712058443140595	1303.2305	1303.2443	23750	29247	Nyctalus leisleri	0.565	0.694	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2954	Waveform 1	1
LF	24960.0	20.262888850803076	1303.4995	1303.5146	23750	28660	Nyctalus leisleri	0.564	0.661	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2955	Waveform 1	1
LF	25920.0	11.021261487501636	1303.6095	1303.6236	24609	30686	Nyctalus leisleri	0.388	0.633	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2956	Waveform 1	1
LF	26880.0	7.655930220298506	1303.6805	1303.6903	25468	32201	Nyctalus leisleri	0.455	0.619	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2957	Waveform 1	1
LF	25920.0	21.878665624588727	1303.7985	1303.8124	24609	30828	Nyctalus leisleri	0.455	0.706	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2958	Waveform 1	1
HF	51840.0	4.498335795791667	1303.8015	1303.8095	51250	57370	Pipistrellus pipistrellus	0.202	0.265	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2959	Waveform 1	1
LF	24960.0	1.0167938979183528	1303.8795	1303.8932	23750	27680	Nyctalus leisleri	0.332	0.474	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2960	Waveform 1	1
LF	24960.0	11.841737232253957	1303.9285	1303.9435	23750	28726	Nyctalus leisleri	0.445	0.622	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2961	Waveform 1	1
LF	25920.0	17.634302808809764	1304.1925	1304.2094	23750	31656	Nyctalus leisleri	0.491	0.633	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2962	Waveform 1	1
LF	25920.0	5.013881214471175	1304.3445	1304.358	24609	29563	Nyctalus leisleri	0.398	0.56	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2963	Waveform 1	1
LF	25920.0	5.885318103141363	1304.4865	1304.5003	23750	28422	Nyctalus leisleri	0.429	0.594	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2964	Waveform 1	1
LF	24960.0	13.21213923143219	1304.6325	1304.6456	23750	29700	Nyctalus leisleri	0.535	0.697	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2965	Waveform 1	1
LF	25920.0	9.034139653365092	1304.9035	1304.9171	23750	28853	Nyctalus leisleri	0.521	0.658	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2966	Waveform 1	1
LF	25920.0	13.608033617356654	1305.0565	1305.0698	24609	29771	Nyctalus leisleri	0.403	0.651	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2967	Waveform 1	1
LF	24960.0	5.933124842814173	1305.3265	1305.3401	23750	28422	Nyctalus leisleri	0.617	0.712	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2968	Waveform 1	1
LF	24960.0	7.253797945595003	1305.5905	1305.6057	23750	28270	Nyctalus leisleri	0.419	0.585	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2969	Waveform 1	1
LF	24960.0	1.0764758702532575	1305.7395	1305.7568	24609	28713	Nyctalus leisleri	0.263	0.373	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2970	Waveform 1	1
LF	26880.0	1.5265341603385734	1305.8565	1305.8674	25468	31451	Nyctalus leisleri	0.267	0.5	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2971	Waveform 1	1
LF	24960.0	3.886636450780319	1306.2405	1306.2538	23750	28997	Nyctalus leisleri	0.348	0.522	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2972	Waveform 1	1
LF	24960.0	3.320355489941329	1306.7635	1306.7771	23750	28557	Nyctalus leisleri	0.435	0.565	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2973	Waveform 1	1
LF	25920.0	3.5515791333613773	1306.8455	1306.8601	24609	28617	Nyctalus leisleri	0.499	0.613	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2974	Waveform 1	1
LF	24960.0	5.428394014135214	1307.2915	1307.308	23750	27416	Nyctalus leisleri	0.48	0.557	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2975	Waveform 1	1
LF	24960.0	3.20149823282512	1307.5385	1307.5512	23750	29106	Nyctalus leisleri	0.28	0.414	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2976	Waveform 1	1
LF	25920.0	4.106019142982311	1308.1535	1308.169	23750	28975	Nyctalus leisleri	0.155	0.342	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2977	Waveform 1	1
LF	25920.0	1.7655673136921612	1308.4325	1308.4476	23750	28188	Nyctalus leisleri	0.191	0.321	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2978	Waveform 1	1
LF	25920.0	3.8323382980301175	1308.7215	1308.7337	24609	30047	Nyctalus leisleri	0.246	0.511	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2979	Waveform 1	1
LF	25920.0	11.32982538602214	1308.8605	1308.8752	24609	29243	Nyctalus leisleri	0.47	0.609	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2980	Waveform 1	1
LF	25920.0	10.312250202675116	1309.0055	1309.0187	24609	30719	Nyctalus leisleri	0.306	0.616	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2981	Waveform 1	1
LF	25920.0	5.136369638134907	1309.1575	1309.1702	24609	30865	Nyctalus leisleri	0.384	0.617	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2982	Waveform 1	1
LF	26880.0	9.429637859185853	1309.3045	1309.3151	25468	31611	Nyctalus leisleri	0.515	0.683	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2983	Waveform 1	1
LF	26880.0	7.106687787801056	1309.4175	1309.4283	25468	32948	Nyctalus leisleri	0.358	0.685	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2984	Waveform 1	1
LF	26880.0	4.712641732895148	1309.6235	1309.6325	26328	33044	Eptesicus serotinus	0.233	0.511	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2985	Waveform 1	1
LF	27840.0	2.873104808111267	1309.7185	1309.7273	26328	33414	Nyctalus leisleri	0.295	0.567	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2986	Waveform 1	1
LF	28800.0	1.6168517967973537	1309.8625	1309.872	25468	32730	Eptesicus serotinus	0.228	0.379	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2987	Waveform 1	1
LF	26880.0	11.583856419684778	1310.4165	1310.4278	25468	30763	Nyctalus leisleri	0.47	0.545	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2988	Waveform 1	1
LF	25920.0	7.2751016644153825	1310.5585	1310.5716	25468	32046	Nyctalus leisleri	0.348	0.6	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2989	Waveform 1	1
LF	25920.0	12.847559358043036	1310.7235	1310.7357	24609	31061	Nyctalus leisleri	0.509	0.628	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2990	Waveform 1	1
LF	25920.0	14.193934737751055	1310.9875	1311.0023	23750	29265	Nyctalus leisleri	0.568	0.66	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2991	Waveform 1	1
LF	25920.0	19.343975477498283	1311.1065	1311.1204	24609	29806	Nyctalus leisleri	0.606	0.698	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2992	Waveform 1	1
LF	25920.0	22.193362159547224	1311.2395	1311.2545	24609	30819	Nyctalus leisleri	0.431	0.606	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2993	Waveform 1	1
LF	25920.0	11.114015022112524	1311.3775	1311.3917	23750	30918	Nyctalus leisleri	0.315	0.57	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2994	Waveform 1	1
LF	25920.0	17.246521971266844	1311.4965	1311.5124	23750	31195	Nyctalus leisleri	0.313	0.569	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2995	Waveform 1	1
LF	25920.0	17.059060114975573	1311.6015	1311.6162	23750	32735	Nyctalus leisleri	0.258	0.533	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2996	Waveform 1	1
LF	26880.0	19.079044744676604	1311.6995	1311.713	24609	33098	Nyctalus leisleri	0.306	0.635	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2997	Waveform 1	1
LF	25920.0	21.099480649981395	1311.8065	1311.8216	22890	31599	Eptesicus serotinus	0.308	0.567	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2998	Waveform 1	1
LF	26880.0	15.67272306651354	1311.9115	1311.9252	24609	33019	Nyctalus leisleri	0.266	0.547	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	2999	Waveform 1	1
LF	26880.0	21.163786931096027	1312.0235	1312.0371	24609	32218	Nyctalus leisleri	0.369	0.601	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3000	Waveform 1	1
LF	25920.0	20.95339811364505	1312.1355	1312.1489	24609	33094	Nyctalus leisleri	0.338	0.649	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3001	Waveform 1	1
HF	49920.0	3.0939319084727974	1312.1425	1312.1501	48671	54271	Pipistrellus pipistrellus	0.235	0.29	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3002	Waveform 1	1
LF	25920.0	18.15899076399028	1312.2475	1312.2603	24609	32518	Nyctalus leisleri	0.358	0.664	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3003	Waveform 1	1
LF	25920.0	17.590402881071576	1312.3595	1312.372	24609	33026	Nyctalus leisleri	0.344	0.705	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3004	Waveform 1	1
LF	26880.0	17.087470391213408	1312.4675	1312.4793	25468	33671	Nyctalus leisleri	0.374	0.724	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3005	Waveform 1	1
LF	26880.0	12.709651990268714	1312.5675	1312.5792	25468	32653	Nyctalus leisleri	0.472	0.654	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3006	Waveform 1	1
LF	27840.0	11.345609495210706	1312.6675	1312.6764	26328	34677	Nyctalus leisleri	0.374	0.702	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3007	Waveform 1	1
LF	27840.0	7.485846173741072	1312.7655	1312.7725	26328	34150	Nyctalus leisleri	0.294	0.6	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3008	Waveform 1	1
LF	28800.0	3.119535624105234	1312.8485	1312.8565	26328	34610	Eptesicus serotinus	0.271	0.547	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3009	Waveform 1	1
LF	27840.0	5.503155098781284	1313.4345	1313.4451	26328	31393	Nyctalus leisleri	0.52	0.611	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3010	Waveform 1	1
LF	27840.0	2.727147104693741	1313.5305	1313.5392	27187	34264	Eptesicus serotinus	0.226	0.466	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3011	Waveform 1	1
LF	27840.0	14.62221353869975	1314.7515	1314.7613	26328	34218	Nyctalus leisleri	0.495	0.664	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3012	Waveform 1	1
LF	25920.0	24.5889900133102	1314.9595	1314.9724	24609	30108	Nyctalus leisleri	0.572	0.665	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3013	Waveform 1	1
LF	25920.0	11.602979486993355	1315.1015	1315.1146	25468	31451	Nyctalus leisleri	0.536	0.627	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3014	Waveform 1	1
LF	24960.0	22.168916539188448	1315.2455	1315.2606	22890	29753	Nyctalus leisleri	0.354	0.616	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3015	Waveform 1	1
LF	25920.0	15.835331672418436	1315.3985	1315.4112	24609	30863	Nyctalus leisleri	0.57	0.657	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3016	Waveform 1	1
LF	25920.0	12.390756096764036	1315.5485	1315.5608	24609	31748	Nyctalus leisleri	0.402	0.713	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3017	Waveform 1	1
LF	25920.0	18.39703786283373	1315.7065	1315.72	24609	31474	Nyctalus leisleri	0.518	0.697	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3018	Waveform 1	1
LF	25920.0	12.829282372394784	1315.9595	1315.9722	24609	31231	Nyctalus leisleri	0.493	0.735	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3019	Waveform 1	1
LF	27840.0	1.6909813926965875	1316.0755	1316.0854	25468	32515	Eptesicus serotinus	0.261	0.44	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3020	Waveform 1	1
LF	26880.0	4.881254279348165	1316.9315	1316.9423	25468	31261	Nyctalus leisleri	0.278	0.546	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3021	Waveform 1	1
LF	26880.0	21.72927397317547	1317.0645	1317.0777	25468	33283	Nyctalus leisleri	0.317	0.64	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3022	Waveform 1	1
LF	25920.0	27.22256657599138	1317.1705	1317.1843	24609	34339	Eptesicus serotinus	0.325	0.64	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3023	Waveform 1	1
LF	26880.0	21.92375788865185	1317.2715	1317.2821	26328	33642	Nyctalus leisleri	0.394	0.63	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3024	Waveform 1	1
LF	27840.0	20.46399057119366	1317.3685	1317.3801	25468	35373	Eptesicus serotinus	0.296	0.632	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3025	Waveform 1	1
LF	26880.0	22.39048775976482	1317.4725	1317.4851	25468	34505	Nyctalus leisleri	0.292	0.624	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3026	Waveform 1	1
LF	27840.0	13.903781699374615	1317.5475	1317.5552	26328	36175	Eptesicus serotinus	0.406	0.629	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3027	Waveform 1	1
LF	28800.0	12.748897070918108	1317.6135	1317.621	25468	36687	Eptesicus serotinus	0.463	0.622	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3028	Waveform 1	1
LF	27840.0	12.958609239634296	1317.6715	1317.6769	24609	36045	Eptesicus serotinus	0.253	0.581	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3029	Waveform 1	1
LF	27840.0	11.104397977459843	1317.7165	1317.7212	23750	36249	Plecotus auritus	0.323	0.519	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3030	Waveform 1	1
LF	27840.0	2.529536701399084	1317.7705	1317.7748	21171	34950	Plecotus auritus	0.147	0.221	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3031	Waveform 1	1
LF	31680.0	3.2071953939055	1318.0515	1318.0598	25468	33323	Eptesicus serotinus	0.176	0.339	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3032	Waveform 1	1
LF	29760.0	16.082051814084416	1318.1825	1318.1914	28046	35337	Nyctalus leisleri	0.456	0.64	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3033	Waveform 1	1
LF	27840.0	15.920674146567633	1318.2755	1318.2866	26328	33492	Nyctalus leisleri	0.39	0.583	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3034	Waveform 1	1
LF	26880.0	19.241877143844185	1318.4035	1318.4173	25468	34180	Eptesicus serotinus	0.255	0.538	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3035	Waveform 1	1
LF	26880.0	14.031698004473515	1318.4895	1318.5003	25468	35075	Eptesicus serotinus	0.323	0.63	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3036	Waveform 1	1
LF	27840.0	7.170127149475933	1318.5575	1318.5662	26328	35118	Eptesicus serotinus	0.284	0.56	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3037	Waveform 1	1
LF	26880.0	7.7376266859250915	1318.6325	1318.6411	26328	34764	Nyctalus leisleri	0.279	0.613	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3038	Waveform 1	1
LF	26880.0	4.860681236172349	1318.7065	1318.7142	26328	34122	Eptesicus serotinus	0.293	0.507	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3039	Waveform 1	1
LF	26880.0	3.3372281396622223	1318.7745	1318.7819	24609	33595	Eptesicus serotinus	0.296	0.508	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3040	Waveform 1	1
LF	30720.0	2.851178212633529	1318.8395	1318.8479	28046	34831	Eptesicus serotinus	0.155	0.297	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3041	Waveform 1	1
LF	28800.0	1.7368523676338374	1318.8935	1318.9033	27187	35086	Eptesicus serotinus	0.149	0.225	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3042	Waveform 1	1
LF	25920.0	20.9592750683295	1319.4905	1319.5036	25468	34382	Nyctalus leisleri	0.406	0.624	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3043	Waveform 1	1
LF	25920.0	19.958424777012777	1319.6355	1319.6527	24609	30053	Nyctalus leisleri	0.301	0.5	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3044	Waveform 1	1
LF	25920.0	27.50498522468961	1319.7985	1319.8144	23750	31438	Nyctalus leisleri	0.253	0.542	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3045	Waveform 1	1
LF	24960.0	21.586946074156668	1320.0665	1320.0818	22890	30150	Nyctalus leisleri	0.275	0.591	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3046	Waveform 1	1
LF	25920.0	20.27528116914075	1320.1875	1320.2034	24609	29879	Nyctalus leisleri	0.413	0.58	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3047	Waveform 1	1
LF	25920.0	13.74909717901051	1320.2965	1320.3081	25468	32103	Nyctalus leisleri	0.392	0.596	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3048	Waveform 1	1
LF	26880.0	7.912759055493473	1320.3905	1320.4	26328	34096	Eptesicus serotinus	0.252	0.573	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3049	Waveform 1	1
LF	27840.0	10.198296037258505	1320.4965	1320.505	26328	34308	Eptesicus serotinus	0.274	0.585	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3050	Waveform 1	1
LF	26880.0	6.6669605142987525	1320.5765	1320.5831	25468	35271	Eptesicus serotinus	0.291	0.511	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3051	Waveform 1	1
LF	27840.0	2.4911810215989454	1320.6435	1320.6476	24609	37637	Plecotus auritus	0.154	0.289	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3052	Waveform 1	1
LF	26880.0	29.39103874740784	1321.0685	1321.0828	25468	34631	Nyctalus leisleri	0.372	0.681	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3053	Waveform 1	1
LF	25920.0	26.22788673148502	1321.2065	1321.2222	24609	32331	Nyctalus leisleri	0.278	0.597	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3054	Waveform 1	1
LF	25920.0	28.236860354650556	1321.3515	1321.3673	23750	34356	Eptesicus serotinus	0.362	0.624	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3055	Waveform 1	1
LF	26880.0	24.559412864957157	1321.5105	1321.5268	23750	36193	Eptesicus serotinus	0.459	0.635	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3056	Waveform 1	1
LF	25920.0	32.0751697926782	1321.7625	1321.7786	24609	31234	Nyctalus leisleri	0.46	0.625	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3057	Waveform 1	1
LF	26880.0	29.05779591216835	1321.9165	1321.9329	23750	31708	Eptesicus serotinus	0.221	0.493	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3058	Waveform 1	1
LF	26880.0	28.088474905504512	1322.1065	1322.1233	24609	34478	Eptesicus serotinus	0.381	0.584	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3059	Waveform 1	1
LF	24960.0	34.415790808412325	1322.2815	1322.2988	22031	33834	Eptesicus serotinus	0.307	0.572	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3060	Waveform 1	1
LF	26880.0	30.309343583011625	1322.5535	1322.5684	24609	31973	Nyctalus leisleri	0.26	0.626	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3061	Waveform 1	1
LF	26880.0	34.9097517600698	1322.7195	1322.734	23750	31759	Eptesicus serotinus	0.275	0.638	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3062	Waveform 1	1
LF	24960.0	31.544174906154726	1322.9815	1322.9973	23750	30627	Nyctalus leisleri	0.37	0.658	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3063	Waveform 1	1
LF	25920.0	32.675282974659666	1323.1055	1323.1198	24609	33117	Nyctalus leisleri	0.349	0.613	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3064	Waveform 1	1
LF	25920.0	31.257270202039308	1323.2135	1323.2303	23750	32929	Eptesicus serotinus	0.291	0.568	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3065	Waveform 1	1
LF	26880.0	31.1930177562221	1323.3485	1323.3629	24609	38013	Eptesicus serotinus	0.363	0.651	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3066	Waveform 1	1
LF	26880.0	22.285327429573726	1323.4565	1323.4695	24609	36044	Eptesicus serotinus	0.343	0.624	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3067	Waveform 1	1
LF	28800.0	12.848854692142137	1323.5235	1323.5359	25468	37596	Eptesicus serotinus	0.419	0.542	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3068	Waveform 1	1
LF	30720.0	12.599525120189664	1323.5965	1323.6072	24609	36907	Eptesicus serotinus	0.41	0.632	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3069	Waveform 1	1
LF	27840.0	8.136760456584271	1323.6785	1323.6859	25468	37929	Eptesicus serotinus	0.459	0.588	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3070	Waveform 1	1
LF	29760.0	4.626645333535261	1323.7375	1323.744	25468	38288	Eptesicus serotinus	0.399	0.532	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3071	Waveform 1	1
LF	27840.0	3.667817460255438	1323.7875	1323.7931	23750	38349	Plecotus auritus	0.179	0.392	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3072	Waveform 1	1
LF	28800.0	6.874766028466997	1323.8135	1323.8177	22890	35598	Plecotus auritus	0.297	0.59	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3073	Waveform 1	1
LF	26880.0	31.167103763192515	1324.2215	1324.2329	25468	36716	Eptesicus serotinus	0.352	0.729	-1	Echolocation	250000	/home/adkris/Documents/mila-human-wav-txt/20210910_030000.WAV	3074	Waveform 1	1
