Manually-Verified Phonic Group	peak_frequency_time_SPECTROGRAM	peak_frequency_SPECTROGRAM	peak_frequency_WELCH	SNR	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	Annotation	sampling_rate	input_file	_merge	Selection	View	Channel
HF	1041.0813666666666	54000.0	52800.00000000001	4.942945003112796	1041.0785	1041.0843	37500	64145	Myotis mystacinus	0.008	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	642	Waveform 1	1
HF	1041.628333333333	73500.0	70080.0	0.3047806226305038	1041.5995	1041.6365	68437	81572	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	643	Waveform 1	1
HF	1041.6284333333333	73500.0	71040.0	0.5601190405665345	1041.6215	1041.6559	68437	81074	Rhinolophus ferrumequinum	0.022	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	644	Waveform 1	1
HF	1041.7806	52500.0	49920.0	3.875002793698719	1041.7785	1041.7839	34062	68228	Myotis mystacinus	0.008	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	645	Waveform 1	1
HF	1047.5399333333332	53250.0	52800.00000000001	4.255206933269566	1047.5355	1047.5409	34062	61471	Myotis mystacinus	0.01	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	646	Waveform 1	1
HF	1047.6124666666667	49500.0	49920.0	6.534018063619578	1047.6095	1047.6152	34921	59912	Myotis brandtii	0.007	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	647	Waveform 1	1
HF	1047.6676	49500.0	48960.0	4.658566594540611	1047.6655	1047.6709	34921	64756	Myotis mystacinus	0.008	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	648	Waveform 1	1
HF	1047.8356333333334	48000.0	34560.0	-1.283811126881488	1047.8345	1047.8397	28906	45187	Myotis nattereri	0.014	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	649	Waveform 1	1
HF	1047.9040666666667	55500.0	55679.99999999999	2.898430499899039	1047.9025	1047.9096	55546	61957	Pipistrellus pygmaeus	0.022	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	650	Waveform 1	1
HF	1047.9708333333333	54000.0	55679.99999999999	3.5717856984450314	1047.9695	1047.9745	35781	60459	Myotis bechsteinii	0.008	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	651	Waveform 1	1
HF	1048.0355	54000.0	53760.00000000001	4.589069242087776	1048.0335	1048.039	34921	60609	Myotis brandtii	0.006	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	652	Waveform 1	1
HF	1048.5005333333334	57000.0	55679.99999999999	4.975543682966038	1048.4995	1048.5048	34921	63915	Myotis mystacinus	0.007	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	653	Waveform 1	1
HF	1048.501533333333	54000.0	54719.99999999999	9.67874336046167	1048.5005	1048.5058	53828	60492	Pipistrellus pygmaeus	0.048	0.052	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	654	Waveform 1	1
HF	1048.6891666666666	69000.0	70080.0	-0.1003594049953747	1048.6875	1048.7225	68437	80508	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	655	Waveform 1	1
HF	1048.7718	51750.0	52800.00000000001	4.624133626353155	1048.7695	1048.7747	34921	63693	Myotis mystacinus	0.01	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	656	Waveform 1	1
HF	1050.1692333333333	52500.0	52800.00000000001	6.82480868700857	1050.1675	1050.1721	37500	61387	Myotis mystacinus	0.02	0.07	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	657	Waveform 1	1
HF	1050.1702666666667	48000.0	51840.0	3.2112267651400717	1050.1695	1050.1739	28906	50370	Myotis nattereri	0.042	0.069	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	658	Waveform 1	1
HF	1050.3321	78750.0	71040.0	0.5527816217182493	1050.3195	1050.3564	68437	81503	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	659	Waveform 1	1
HF	1050.3310333333334	51750.0	49920.0	1.2097370304356754	1050.3295	1050.3343	37500	62617	Myotis mystacinus	0.011	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	660	Waveform 1	1
HF	1050.3757	52500.0	52800.00000000001	1.8520103146737832	1050.3735	1050.3788	38359	63019	Myotis mystacinus	0.01	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	661	Waveform 1	1
HF	1057.2458	48750.0	48960.0	1.928796188048623	1057.2435	1057.2487	34062	65777	Myotis brandtii	0.01	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	662	Waveform 1	1
HF	1063.2196666666666	47250.0	49920.0	7.126622442196796	1063.2165	1063.222	32343	70773	Myotis mystacinus	0.017	0.041	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	663	Waveform 1	1
HF	1063.2192333333332	50250.0	48000.0	4.942398531280132	1063.2185	1063.2241	27187	50387	Myotis nattereri	0.018	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	664	Waveform 1	1
HF	1063.301333333333	52500.0	54719.99999999999	6.820019732524055	1063.3005	1063.306	34062	65725	Myotis mystacinus	0.013	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	665	Waveform 1	1
HF	1063.3854666666666	48750.0	48960.0	2.6919180703235397	1063.3825	1063.3882	34062	64848	Myotis mystacinus	0.012	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	666	Waveform 1	1
HF	1063.5437	52500.0	52800.00000000001	4.572545649655268	1063.5415	1063.5468	32343	71131	Myotis mystacinus	0.011	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	667	Waveform 1	1
HF	1063.8799666666666	48000.0	48000.0	2.889883171475422	1063.8795	1063.8842	34062	65260	Myotis mystacinus	0.02	0.047	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	668	Waveform 1	1
HF	1063.9707	51750.0	52800.00000000001	3.732025009571749	1063.9685	1063.9738	34062	71926	Myotis mystacinus	0.014	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	669	Waveform 1	1
HF	1064.0894	48000.0	52800.00000000001	0.9791722268007684	1064.0875	1064.0931	34062	68748	Myotis mystacinus	0.012	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	670	Waveform 1	1
HF	1064.1701333333333	52500.0	51840.0	9.32350726807888	1064.1685	1064.1732	32343	80763	Myotis mystacinus	0.041	0.093	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	671	Waveform 1	1
HF	1064.2543333333333	56250.0	56640.0	10.325356353779432	1064.2515	1064.2585	55546	61937	Pipistrellus pygmaeus	0.134	0.139	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	672	Waveform 1	1
HF	1064.2548333333334	52500.0	49920.0	9.600473745831486	1064.2535	1064.2585	32343	73814	Myotis mystacinus	0.023	0.055	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	673	Waveform 1	1
HF	1064.3485	49500.0	49920.0	8.698597876532705	1064.3465	1064.352	34062	65538	Myotis mystacinus	0.009	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	674	Waveform 1	1
HF	1064.573133333333	54000.0	53760.00000000001	3.6162587837481146	1064.5725	1064.5782	36640	62223	Myotis mystacinus	0.007	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	675	Waveform 1	1
HF	1064.7520333333334	50250.0	51840.0	1.7454461337471627	1064.7515	1064.7573	34921	68924	Myotis mystacinus	0.011	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	676	Waveform 1	1
HF	1065.1121333333333	51000.0	49920.0	2.4951050538407387	1065.1115	1065.1172	34062	61920	Myotis daubentonii	0.009	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	677	Waveform 1	1
HF	1081.3199	52500.0	52800.00000000001	2.691632054977315	1081.3175	1081.3226	35781	65571	Myotis brandtii	0.011	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	678	Waveform 1	1
HF	1081.6540333333332	54000.0	52800.00000000001	6.163775321444847	1081.6525	1081.6573	43515	62821	Myotis bechsteinii	0.018	0.082	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	679	Waveform 1	1
HF	1081.8501333333334	54750.0	54719.99999999999	1.931380312594177	1081.8455	1081.8507	36640	60324	Myotis brandtii	0.008	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	680	Waveform 1	1
HF	1081.8500333333334	54750.0	52800.00000000001	2.8187038936337725	1081.8465	1081.8528	48671	55646	Pipistrellus pipistrellus	0.024	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	681	Waveform 1	1
HF	1082.0158333333334	81000.0	69120.0	-0.0850355922622253	1082.0015	1082.0285	69296	80962	Rhinolophus ferrumequinum	0.024	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	682	Waveform 1	1
HF	1082.1038666666666	54000.0	46080.0	1.734995266977606	1082.1005	1082.1058	35781	63897	Myotis mystacinus	0.013	0.033	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	683	Waveform 1	1
HF	1082.1982	51750.0	50880.0	3.3168066790347672	1082.1965	1082.2023	34921	63515	Myotis mystacinus	0.01	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	684	Waveform 1	1
HF	1082.3867666666667	46500.0	51840.0	8.971041664417502	1082.3835	1082.3889	33203	74414	Myotis mystacinus	0.016	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	685	Waveform 1	1
HF	1082.5224	54000.0	53760.00000000001	2.7871207870517005	1082.5175	1082.5236	35781	62449	Myotis mystacinus	0.01	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	686	Waveform 1	1
HF	1082.6387	52500.0	52800.00000000001	2.293373617964466	1082.6365	1082.6418	34921	70827	Myotis mystacinus	0.009	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	687	Waveform 1	1
HF	1082.8935666666666	49500.0	49920.0	4.958607699118582	1082.8905	1082.8961	34921	67715	Myotis mystacinus	0.01	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	688	Waveform 1	1
HF	1082.8938666666666	48750.0	49920.0	4.026081068717729	1082.8935	1082.8983	27187	53518	Myotis nattereri	0.012	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	689	Waveform 1	1
HF	1082.9548666666667	53250.0	52800.00000000001	4.139169474678868	1082.9515	1082.9568	34062	78132	Myotis mystacinus	0.016	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	690	Waveform 1	1
HF	1092.538	82500.0	70080.0	-0.2440536799725025	1092.5375	1092.5725	68437	80904	Rhinolophus ferrumequinum	0.02	0.02	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	691	Waveform 1	1
HF	1092.6335	52500.0	53760.00000000001	8.00775548052736	1092.6315	1092.637	34062	65102	Myotis mystacinus	0.006	0.02	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	692	Waveform 1	1
HF	1093.1364	50250.0	49920.0	12.28370238601035	1093.1345	1093.1401	33203	74647	Myotis mystacinus	0.017	0.039	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	693	Waveform 1	1
HF	1093.2417666666668	52500.0	51840.0	9.623066531158075	1093.2385	1093.2439	33203	80040	Myotis mystacinus	0.013	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	694	Waveform 1	1
HF	1093.3301333333334	79500.0	78720.0	0.71604672826924	1093.3125	1093.3467	68437	81256	Rhinolophus ferrumequinum	0.021	0.021	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	695	Waveform 1	1
HF	1093.4364666666668	81750.0	71040.0	-0.0452603993215509	1093.4335	1093.4672	68437	81357	Rhinolophus ferrumequinum	0.02	0.021	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	696	Waveform 1	1
HF	1093.4377	49500.0	52800.00000000001	11.832956338659711	1093.4355	1093.4408	33203	71930	Myotis mystacinus	0.011	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	697	Waveform 1	1
HF	1093.5256	54000.0	53760.00000000001	10.166827027894204	1093.5235	1093.5289	34062	66346	Myotis mystacinus	0.008	0.02	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	698	Waveform 1	1
HF	1093.6144	49500.0	49920.0	1.4703853522675614	1093.6125	1093.6181	40078	58345	Myotis mystacinus	0.007	0.02	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	699	Waveform 1	1
HF	1094.0307333333333	51750.0	49920.0	4.040809808336757	1094.0295	1094.0346	38359	59811	Myotis bechsteinii	0.009	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	700	Waveform 1	1
HF	1118.7933	45750.0	45120.0	1.8711109376875965	1118.7905	1118.7952	34921	73178	Myotis mystacinus	0.015	0.041	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	701	Waveform 1	1
HF	1118.9446	49500.0	48960.0	1.713627219277016	1118.9425	1118.9479	28046	52311	Myotis nattereri	0.013	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	702	Waveform 1	1
HF	1119.031966666667	49500.0	54719.99999999999	5.893723535142426	1119.0285	1119.0337	34062	68480	Myotis mystacinus	0.009	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	703	Waveform 1	1
HF	1119.113466666667	51000.0	44160.0	3.192104099662221	1119.1105	1119.1162	43515	58940	Pipistrellus pipistrellus	0.014	0.054	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	704	Waveform 1	1
HF	1119.277833333333	48000.0	48960.0	3.2091345461210237	1119.2735	1119.279	34921	71072	Myotis mystacinus	0.01	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	705	Waveform 1	1
HF	1119.2773333333334	48750.0	48960.0	2.4817016974395063	1119.2765	1119.282	28046	54898	Myotis nattereri	0.011	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	706	Waveform 1	1
HF	1119.3618333333334	53250.0	52800.00000000001	6.039034939835393	1119.3605	1119.3655	34062	72333	Myotis mystacinus	0.017	0.043	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	707	Waveform 1	1
HF	1119.4572666666666	47250.0	48000.0	3.974222637878957	1119.4565	1119.4609	30625	64769	Myotis nattereri	0.018	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	708	Waveform 1	1
HF	1119.5425	46500.0	46080.0	2.420051522914016	1119.5405	1119.546	34062	63662	Myotis mystacinus	0.01	0.032	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	709	Waveform 1	1
HF	1119.7051	80250.0	76800.0	-0.0873015989073649	1119.6705	1119.7064	68437	81489	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	710	Waveform 1	1
HF	1120.0406666666668	50250.0	49920.0	2.0531856190244624	1120.0385	1120.045	28906	52122	Myotis nattereri	0.012	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	711	Waveform 1	1
HF	1120.1756666666668	47250.0	46080.0	3.0049444661352744	1120.1725	1120.178	34921	63430	Myotis mystacinus	0.006	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	712	Waveform 1	1
HF	1120.3277333333333	53250.0	48960.0	2.1649682619023003	1120.3265	1120.3316	35781	72244	Myotis mystacinus	0.016	0.05	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	713	Waveform 1	1
HF	1120.4130333333333	48750.0	48960.0	5.445832337943116	1120.4085	1120.4138	34062	66073	Myotis bechsteinii	0.008	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	714	Waveform 1	1
HF	1120.756666666667	49500.0	48960.0	0.7134589024652473	1120.7535	1120.759	34921	65872	Myotis brandtii	0.007	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	715	Waveform 1	1
HF	1122.5319	53250.0	52800.00000000001	4.579867706242537	1122.5295	1122.5346	43515	64117	Myotis mystacinus	0.011	0.045	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	716	Waveform 1	1
HF	1122.6870333333334	49500.0	47040.0	1.6153175332860314	1122.6855	1122.6903	39218	59791	Myotis mystacinus	0.009	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	717	Waveform 1	1
HF	1122.8494666666666	50250.0	51840.0	3.8679392711192713	1122.8485	1122.8527	28046	53209	Myotis nattereri	0.024	0.046	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	718	Waveform 1	1
HF	1135.3621333333333	70500.0	72960.0	0.3950490395773168	1135.3415	1135.3797	68437	82522	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	719	Waveform 1	1
HF	1135.3632	55500.0	55679.99999999999	5.651770277594781	1135.3615	1135.3673	54687	60650	Pipistrellus pygmaeus	0.046	0.05	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	720	Waveform 1	1
HF	1135.3630333333333	55500.0	55679.99999999999	2.367744555394006	1135.3625	1135.3683	30625	61016	Myotis daubentonii	0.027	0.04	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	721	Waveform 1	1
HF	1135.4977333333334	55500.0	55679.99999999999	2.7072587854786634	1135.4965	1135.5016	54687	62180	Pipistrellus pygmaeus	0.053	0.055	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	722	Waveform 1	1
HF	1135.497933333333	54750.0	47040.0	0.4816096188425287	1135.4965	1135.5014	34921	71137	Myotis mystacinus	0.023	0.064	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	723	Waveform 1	1
HF	1135.5803	55500.0	52800.00000000001	1.3911361526714234	1135.5785	1135.5842	35781	61575	Myotis brandtii	0.009	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	724	Waveform 1	1
HF	1138.243333333333	51750.0	48960.0	9.005628304661615	1138.2395	1138.2455	34062	68822	Myotis mystacinus	0.009	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	725	Waveform 1	1
HF	1138.4525333333331	49500.0	46080.0	2.680541383343718	1138.4485	1138.4543	33203	74114	Myotis mystacinus	0.014	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	726	Waveform 1	1
HF	1138.6066	49500.0	48960.0	6.480494222535043	1138.6045	1138.6099	34062	69303	Myotis mystacinus	0.011	0.029	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	727	Waveform 1	1
HF	1138.6846	48000.0	48000.0	7.0844775832604245	1138.6805	1138.6874	46953	59964	Pipistrellus pipistrellus	0.203	0.236	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	728	Waveform 1	1
HF	1138.6845	48000.0	48000.0	-0.4101446639069215	1138.6825	1138.688	34062	70525	Myotis mystacinus	0.017	0.042	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	729	Waveform 1	1
HF	1139.1713	71250.0	70080.0	0.3896044630399848	1139.1685	1139.2047	68437	79951	Rhinolophus ferrumequinum	0.024	0.025	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	730	Waveform 1	1
HF	1139.556466666667	48750.0	48960.0	7.903956049695293	1139.5535	1139.5592	32343	67730	Myotis mystacinus	0.011	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	731	Waveform 1	1
HF	1139.6724333333334	55500.0	55679.99999999999	10.22223039725846	1139.6645	1139.6734	56406	62462	Pipistrellus pygmaeus	0.032	0.035	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	732	Waveform 1	1
HF	1139.6723333333334	77250.0	72000.0	0.5618640555862255	1139.6705	1139.7065	68437	80404	Rhinolophus ferrumequinum	0.022	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	733	Waveform 1	1
HF	1139.7784666666666	53250.0	49920.0	7.354171378361546	1139.7755	1139.7812	33203	72348	Myotis mystacinus	0.014	0.031	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	734	Waveform 1	1
HF	1140.057366666667	49500.0	48960.0	4.891205617682247	1140.0545	1140.0603	34062	64313	Myotis brandtii	0.007	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	735	Waveform 1	1
HF	1140.1558666666667	48750.0	48960.0	18.40454984899171	1140.1525	1140.1578	32343	73774	Myotis mystacinus	0.015	0.037	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	736	Waveform 1	1
HF	1140.339066666667	69750.0	70080.0	-0.1959870468717567	1140.3345	1140.3701	68437	81152	Rhinolophus ferrumequinum	0.023	0.023	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	737	Waveform 1	1
HF	1146.0511333333334	43500.0	44160.0	4.240478191143528	1146.0475	1146.0537	30625	47728	Myotis daubentonii	0.01	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	738	Waveform 1	1
HF	1152.3999	55500.0	58560.0	1.8156446902437753	1152.3955	1152.4021	55546	63055	Pipistrellus pygmaeus	0.027	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	739	Waveform 1	1
HF	1191.8868333333332	82500.0	73920.0	-0.4025267557941069	1191.8525	1191.891	68437	82154	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	740	Waveform 1	1
HF	1192.0789333333332	43500.0	44160.0	3.652455974813358	1192.0765	1192.0839	41796	48022	Pipistrellus nathusii	0.199	0.222	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	741	Waveform 1	1
HF	1192.5063666666667	71250.0	69120.0	-0.0619817943398599	1192.4955	1192.5318	68437	82373	Rhinolophus ferrumequinum	0.024	0.024	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	742	Waveform 1	1
HF	1192.5057	54000.0	52800.00000000001	0.2684241085914114	1192.5045	1192.5108	51250	58948	Pipistrellus pipistrellus	0.015	0.027	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	743	Waveform 1	1
HF	1193.2242666666666	48000.0	48000.0	-0.095298491070787	1193.2225	1193.2294	48671	54623	Pipistrellus pipistrellus	0.012	0.022	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	744	Waveform 1	1
HF	1193.6200666666666	54000.0	53760.00000000001	0.7458283302170508	1193.6165	1193.6251	54687	64056	Pipistrellus pygmaeus	0.033	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	745	Waveform 1	1
HF	1193.8994	82500.0	78720.0	0.3726230220500956	1193.8955	1193.9306	68437	81574	Rhinolophus ferrumequinum	0.028	0.028	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	746	Waveform 1	1
HF	1194.3168	81000.0	81600.0	0.5764629286143963	1194.2955	1194.3307	68437	81702	Rhinolophus ferrumequinum	0.034	0.034	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	747	Waveform 1	1
HF	1194.7315333333331	40500.0	40320.0	8.588922942816	1194.7275	1194.7333	30625	58638	Myotis brandtii	0.013	0.03	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	748	Waveform 1	1
HF	1195.6751333333334	81750.0	81600.0	2.0348117730121267	1195.6505	1195.6847	68437	82033	Rhinolophus ferrumequinum	0.026	0.026	-1	Echolocation	192000	/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV	left_only	749	Waveform 1	1
