,freq_group,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
76073,LF,777.769836,25390.625,25920.0,0.8618113923196026,777.7645,777.7707,24609,34193,Plecotus austriacus,0.011,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76076,LF,777.80114,106445.3125,94080.0,-0.1176743691356554,777.7985,777.8289,93359,111360,Rhinolophus hipposideros,0.035,0.035,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76077,LF,777.817348,102539.0625,94080.0,0.7432937140984552,777.8165,777.8469,93359,111636,Rhinolophus hipposideros,0.025,0.025,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76078,LF,777.838188,28320.3125,28800.0,1.393393401882693,777.8275,777.8391,28906,35453,Eptesicus serotinus,0.017,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76081,LF,777.858264,102539.0625,95040.0,0.8344913724673214,777.8375,777.8668,93359,110748,Rhinolophus hipposideros,0.045,0.045,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76084,LF,777.904036,102539.0625,95040.0,0.8303285371967706,777.8785,777.9093,93359,110727,Rhinolophus hipposideros,0.038,0.038,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76085,LF,777.881952,34179.6875,33600.0,1.558862633275734,777.8815,777.889,28906,38151,Eptesicus serotinus,0.008,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76090,LF,777.94218,95703.125,94080.0,-0.1855340221731991,777.9275,777.9593,93359,111452,Rhinolophus hipposideros,0.068,0.068,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76092,LF,777.961132,99609.375,95040.0,0.865178903217786,777.9605,777.9947,93359,111589,Rhinolophus hipposideros,0.044,0.044,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76094,LF,778.00846,36132.8125,26880.000000000004,1.0504763264814188,778.0075,778.0127,25468,36838,Plecotus austriacus,0.02,0.045,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76098,LF,778.055864,106445.3125,95040.0,-0.4922077215904963,778.0315,778.0572,93359,111014,Rhinolophus hipposideros,0.04,0.04,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76104,LF,778.093516,107421.875,95040.0,-0.0792607654854721,778.0845,778.1139000000001,93359,111548,Rhinolophus hipposideros,0.032,0.032,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76107,LF,778.127244,105468.75,94080.0,0.4137962738334633,778.1255,778.1559,93359,110773,Rhinolophus hipposideros,0.053,0.053,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76108,LF,778.155476,109375.0,94080.0,0.7961282721533002,778.1405,778.1729,93359,111353,Rhinolophus hipposideros,0.036,0.036,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76110,LF,778.21622,102539.0625,93120.0,0.2675617743965341,778.2085,778.2383,93359,111630,Rhinolophus hipposideros,0.038,0.038,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76116,LF,778.249436,22460.9375,24000.0,1.6203594987899073,778.2475,778.2571,22890,29851,Plecotus austriacus,0.011,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76117,LF,778.268748,105468.75,95040.0,0.9563895083502972,778.2485,778.2819,93359,111736,Rhinolophus hipposideros,0.032,0.032,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76121,LF,778.28836,98632.8125,95040.0,-0.1594418443761675,778.2685,778.2996,93359,111059,Rhinolophus hipposideros,0.061,0.061,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76124,LF,778.321948,97656.25,95040.0,0.3598679145036498,778.2965,778.3247,93359,110855,Rhinolophus hipposideros,0.031,0.031,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76127,LF,778.345492,99609.375,95040.0,0.1363604318297837,778.3335,778.3653,93359,111264,Rhinolophus hipposideros,0.05,0.05,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76130,LF,778.39312,101562.5,94080.0,-0.2676558935110573,778.3655,778.3978,93359,111866,Rhinolophus hipposideros,0.03,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76131,LF,778.373752,106445.3125,94080.0,-0.3286269339006747,778.3725,778.4016,93359,111159,Rhinolophus hipposideros,0.034,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76132,LF,778.424532,100585.9375,95040.0,0.079832147386279,778.3975,778.4277,93359,111054,Rhinolophus hipposideros,0.048,0.048,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76137,LF,778.458544,109375.0,95040.0,0.2806092426009541,778.4315,778.459,93359,111561,Rhinolophus hipposideros,0.03,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76143,LF,778.48504,107421.875,94080.0,0.6574462643944446,778.4845,778.517,93359,111107,Rhinolophus hipposideros,0.07,0.07,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76144,HF,778.501608,80078.125,69120.0,0.3599567969193967,778.4975,778.5336,68437,81351,Rhinolophus ferrumequinum,0.034,0.035,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76145,LF,778.519092,97656.25,95040.0,0.5690412399862036,778.5055,778.5357,93359,111393,Rhinolophus hipposideros,0.031,0.031,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76147,LF,778.54216,103515.625,94080.0,-0.0922839140181072,778.5205,778.5498,93359,111349,Rhinolophus hipposideros,0.035,0.035,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76151,HF,778.555256,48828.125,48960.0,0.0730241638782604,778.5535,778.5588,48671,55405,Pipistrellus pipistrellus,0.031,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76156,HF,778.587496,52734.375,51840.0,0.9547730260855803,778.5795,778.592,50390,54313,Pipistrellus pipistrellus,0.02,0.035,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76158,LF,778.611148,97656.25,95040.0,0.4236460780120633,778.5875,778.6175,93359,111229,Rhinolophus hipposideros,0.034,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76161,LF,778.637256,98632.8125,95040.0,0.0203004964674703,778.6145,778.6436,93359,111553,Rhinolophus hipposideros,0.031,0.031,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76166,LF,778.660788,100585.9375,95040.0,-0.158371562926056,778.6455,778.6749,93359,111182,Rhinolophus hipposideros,0.033,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76168,LF,778.676588,97656.25,95040.0,0.3833283500059279,778.6625,778.6931,93359,111272,Rhinolophus hipposideros,0.043,0.043,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76170,LF,778.710804,95703.125,95040.0,0.5866701405782335,778.6795,778.7117,93359,111098,Rhinolophus hipposideros,0.054,0.054,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76173,LF,778.747672,104492.1875,95040.0,-0.9373484030325064,778.7285,778.7576,93359,110996,Rhinolophus hipposideros,0.03,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76175,LF,778.764932,25390.625,24000.0,1.0347811529844653,778.7635,778.7745,23750,29544,Nyctalus leisleri,0.01,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76178,HF,778.78074,47851.5625,48960.0,0.6131116664618894,778.7785,778.7869,47812,51111,Pipistrellus pipistrellus,0.045,0.051,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76180,LF,778.797928,101562.5,94080.0,0.2464281565746119,778.7935,778.8248,93359,111341,Rhinolophus hipposideros,0.028,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76183,LF,778.82956,19531.25,21120.0,1.0443429562044806,778.8285,778.8336,13437,32683,Plecotus auritus,0.026,0.029,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76184,LF,778.8534520000001,101562.5,95040.0,0.0336221898173185,778.8515,778.8799,93359,111117,Rhinolophus hipposideros,0.038,0.038,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76186,LF,778.897612,103515.625,94080.0,-0.3560296550467384,778.8885,778.9187,93359,110301,Rhinolophus hipposideros,0.043,0.043,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76189,LF,778.921944,23437.5,24000.0,1.118730234351927,778.9195,778.9268,23750,33137,Plecotus austriacus,0.023,0.058,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76191,LF,778.96866,95703.125,95040.0,-0.2479493041767804,778.9495,778.9813,93359,112043,Rhinolophus hipposideros,0.043,0.043,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76194,LF,778.989732,98632.8125,95040.0,0.4484503635187393,778.9885,779.0221,93359,111976,Rhinolophus hipposideros,0.045,0.045,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76197,LF,779.027308,24414.0625,24000.0,0.1276796052372721,779.0235,779.0375,22890,26913,Nyctalus leisleri,0.018,0.035,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76201,LF,779.064224,111328.125,95040.0,-0.3007638522124886,779.0565,779.0854,93359,111032,Rhinolophus hipposideros,0.04,0.04,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76206,LF,779.0941320000001,94726.5625,95040.0,0.4239992763858388,779.0925,779.1257,93359,111227,Rhinolophus hipposideros,0.055,0.055,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76208,HF,779.126196,70312.5,70080.0,0.0101077512100315,779.1235,779.1637,68437,82218,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76211,LF,779.142992,22460.9375,23040.0,-0.46616208129111,779.1355,779.1494,22890,26580,Nyctalus leisleri,0.025,0.043,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76213,LF,779.157448,18554.6875,20160.0,0.1201877998314478,779.1555,779.1624,14296,26941,Plecotus auritus,0.022,0.025,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76215,LF,779.176436,110351.5625,95040.0,0.9998022182741008,779.1735,779.2045,93359,111463,Rhinolophus hipposideros,0.034,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76220,LF,779.208456,34179.6875,29760.0,1.7121021410899997,779.2075,779.2136,28906,40005,Plecotus auritus,0.018,0.054,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76222,LF,779.24624,107421.875,95040.0,0.3564156254190882,779.2215,779.2522,93359,111474,Rhinolophus hipposideros,0.032,0.032,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76228,LF,779.316556,100585.9375,94080.0,0.2852448657674359,779.2985,779.3323,93359,112090,Rhinolophus hipposideros,0.041,0.041,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76233,LF,779.344556,26367.1875,24960.0,0.4797109229943713,779.3435,779.3495,24609,36553,Plecotus austriacus,0.033,0.071,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76234,LF,779.37544,108398.4375,95040.0,0.4400459676142321,779.3505,779.381,93359,111499,Rhinolophus hipposideros,0.032,0.032,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76236,HF,779.400756,69335.9375,70080.0,0.4227185863126047,779.3675,779.4085,68437,82205,Rhinolophus ferrumequinum,0.044,0.044,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76242,LF,779.42964,28320.3125,29760.0,1.1912118202740902,779.4275,779.436,28906,38216,Eptesicus serotinus,0.01,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76243,LF,779.443604,103515.625,95040.0,-0.1163501501218002,779.4315,779.4605,93359,111313,Rhinolophus hipposideros,0.036,0.036,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76246,LF,779.463848,109375.0,94080.0,-0.3010906270710823,779.4625,779.4924,93359,110664,Rhinolophus hipposideros,0.056,0.056,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76249,LF,779.4853,23437.5,24000.0,1.1921899454711715,779.4795,779.4933,22890,27472,Nyctalus leisleri,0.032,0.069,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76253,LF,779.568512,97656.25,94080.0,0.305248215637685,779.5405,779.5742,93359,111497,Rhinolophus hipposideros,0.038,0.038,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76256,LF,779.592144,109375.0,95040.0,-0.9497518153044296,779.5685,779.5994,93359,112028,Rhinolophus hipposideros,0.033,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76258,LF,779.618804,99609.375,95040.0,1.1660501554658529,779.6085,779.6393,93359,111179,Rhinolophus hipposideros,0.042,0.042,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76261,LF,779.6395,94726.5625,95040.0,0.0956776312922477,779.6255,779.6535,93359,111130,Rhinolophus hipposideros,0.035,0.035,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76262,LF,779.674268,109375.0,95040.0,0.3722917628227684,779.6565,779.6879,93359,111376,Rhinolophus hipposideros,0.036,0.036,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76264,LF,779.699816,27343.75,28800.0,0.6708005149724805,779.6935,779.7032,28046,36397,Eptesicus serotinus,0.017,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76265,LF,779.7164760000001,111328.125,95040.0,0.5724160839211189,779.7015,779.7339,93359,111680,Rhinolophus hipposideros,0.035,0.035,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76266,LF,779.745144,103515.625,95040.0,-0.0584439443605981,779.7245,779.7584,93359,112009,Rhinolophus hipposideros,0.036,0.036,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76268,LF,779.775832,104492.1875,95040.0,0.0940935396629976,779.7515,779.7844,93359,111670,Rhinolophus hipposideros,0.029,0.029,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76270,HF,779.80376,77148.4375,72960.0,0.5802579379149762,779.7705,779.8106,68437,82743,Rhinolophus ferrumequinum,0.034,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76276,LF,779.823352,28320.3125,28800.0,1.804676304069696,779.8215,779.8276,28046,38265,Plecotus auritus,0.011,0.036,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76277,LF,779.840192,93750.0,95040.0,-0.4102889748639973,779.8285,779.8606,93359,111735,Rhinolophus hipposideros,0.027,0.027,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76281,LF,779.869732,96679.6875,95040.0,1.081137497384553,779.8655,779.8961,93359,111632,Rhinolophus hipposideros,0.041,0.041,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76282,LF,779.887028,29296.875,28800.0,0.3089648970766446,779.8805,779.8873,27187,40029,Eptesicus serotinus,0.008,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76283,LF,779.918748,99609.375,94080.0,-0.2399698161370008,779.8945,779.9239,93359,111874,Rhinolophus hipposideros,0.034,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76285,LF,779.945796,102539.0625,95040.0,0.3826027321647037,779.9165,779.9525,93359,111706,Rhinolophus hipposideros,0.047,0.047,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76288,LF,779.973956,109375.0,95040.0,0.1180480387153392,779.9545,779.9869,93359,111922,Rhinolophus hipposideros,0.027,0.027,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76289,HF,780.005888,73242.1875,70080.0,-0.3227057227241408,780.0015,780.0297,68437,79680,Rhinolophus ferrumequinum,0.036,0.037,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76292,LF,780.023044,30273.4375,29760.0,0.4263835039117633,780.0225,780.0317,28906,38223,Eptesicus serotinus,0.009,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76295,LF,780.03924,33203.125,29760.0,0.9736927994186156,780.0365,780.0444,28046,39817,Eptesicus serotinus,0.01,0.027,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76296,LF,780.057084,100585.9375,94080.0,0.6541664013340633,780.0405,780.0695,93359,110922,Rhinolophus hipposideros,0.032,0.032,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76300,LF,780.084452,23437.5,24000.0,-0.3772407955838298,780.0825,780.0885,23750,33476,Plecotus austriacus,0.012,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76306,LF,780.125528,99609.375,95040.0,0.0489375189976378,780.1205,780.1512,93359,111318,Rhinolophus hipposideros,0.042,0.042,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76307,HF,780.143928,71289.0625,71040.0,0.2703189569262306,780.1235,780.1612,68437,81482,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76311,HF,780.161336,74218.75,70080.0,-0.0153623556974219,780.1595,780.1916,68437,81421,Rhinolophus ferrumequinum,0.028,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76312,LF,780.177272,103515.625,95040.0,0.1263667202514305,780.1615,780.194,93359,111031,Rhinolophus hipposideros,0.027,0.027,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76314,LF,780.195488,103515.625,95040.0,0.1777228639784943,780.1815,780.2122,93359,111374,Rhinolophus hipposideros,0.042,0.042,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76318,LF,780.229044,25390.625,24000.0,-0.9975498696276056,780.2275,780.2357,23750,31258,Plecotus austriacus,0.011,0.029,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76319,LF,780.255464,101562.5,95040.0,-0.5977397956888718,780.2335,780.2616,93359,110833,Rhinolophus hipposideros,0.029,0.029,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76322,LF,780.282816,102539.0625,95040.0,0.3025842354729062,780.2795,780.3146,93359,111647,Rhinolophus hipposideros,0.062,0.062,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76324,LF,780.30874,24414.0625,24960.0,0.8393592989859924,780.3065,780.3149,22890,30872,Plecotus austriacus,0.014,0.029,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76327,HF,780.322084,80078.125,79680.0,0.5633574884384382,780.3195,780.3625,68437,82768,Rhinolophus ferrumequinum,0.05,0.05,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76330,LF,780.366484,110351.5625,94080.0,-0.2024603061556235,780.3515,780.3821,93359,112201,Rhinolophus hipposideros,0.028,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76331,LF,780.391952,105468.75,95040.0,-0.3272585291551542,780.3695,780.3998,93359,111578,Rhinolophus hipposideros,0.026,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76334,HF,780.423212,73242.1875,69120.0,-0.5705240995254843,780.3985,780.4355,68437,81922,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76337,LF,780.440276,95703.125,95040.0,0.0204270079093964,780.4235,780.4541,93359,111663,Rhinolophus hipposideros,0.033,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76338,LF,780.459564,101562.5,95040.0,0.5230702952073811,780.4415,780.4735,93359,111499,Rhinolophus hipposideros,0.031,0.031,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76340,LF,780.484296,100585.9375,95040.0,0.4334528551441818,780.4525,780.486,93359,111525,Rhinolophus hipposideros,0.034,0.034,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76342,LF,780.504936,28320.3125,38400.0,0.5223037326877454,780.5015,780.5096,28906,38603,Eptesicus serotinus,0.012,0.029,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76344,LF,780.5414,106445.3125,95040.0,1.2294698016817518,780.5305,780.5616,93359,111153,Rhinolophus hipposideros,0.043,0.043,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76349,HF,780.577536,40039.0625,41280.0,0.7830787198568541,780.5765,780.587,39218,42910,Pipistrellus nathusii,0.035,0.048,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76353,HF,780.617468,70312.5,73920.0,0.5673402373758178,780.6135,780.6587,68437,83501,Rhinolophus ferrumequinum,0.04,0.04,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76355,LF,780.644676,99609.375,94080.0,0.8032642671452023,780.6285,780.6597,93359,111300,Rhinolophus hipposideros,0.031,0.031,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76360,LF,780.676544,27343.75,25920.0,0.1478100314714421,780.6755,780.6842,25468,33688,Plecotus austriacus,0.008,0.028,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76362,LF,780.698284,103515.625,95040.0,-0.9386996241309165,780.6825,780.7123,93359,111514,Rhinolophus hipposideros,0.023,0.023,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76364,LF,780.723836,93750.0,94080.0,2.199846121900234,780.7225,780.7551,93359,111710,Rhinolophus hipposideros,0.033,0.033,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76370,LF,780.752652,34179.6875,29760.0,2.007829251460226,780.7515,780.7583,28046,38601,Eptesicus serotinus,0.043,0.093,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76372,LF,780.777876,95703.125,94080.0,-1.3592921386695391,780.7595,780.7885,93359,111184,Rhinolophus hipposideros,0.03,0.03,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
76373,LF,780.792132,27343.75,24000.0,-0.7286436232386385,780.7895,780.7993,24609,31877,Eptesicus serotinus,0.011,0.027,-1,Echolocation,250000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220727_083000.WAV
