,KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
279,LF,30720.0,2.533230772579201,688.8915,688.8974,28906,38991,Plecotus auritus,0.058,0.125,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
280,HF,45120.0,0.6038575594642493,695.5695,695.5793,43515,46101,Pipistrellus pipistrellus,0.086,0.095,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
281,LF,24000.0,2.1568312939036822,698.2845,698.2898,14296,34140,Plecotus auritus,0.067,0.086,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
282,LF,23040.0,1.4598217038697305,701.4275,701.4467,21171,24789,Nyctalus noctula,0.075,0.151,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
283,LF,36480.0,2.7158511377284515,704.5545,704.5651,34062,40894,Barbastellus barbastellus,0.035,0.11,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
284,LF,23040.0,0.06391315332880514,706.1575,706.1728,22031,27091,Nyctalus leisleri,0.044,0.102,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
285,LF,23040.0,1.1981595126024693,707.7065,707.7138,23750,33599,Plecotus austriacus,0.049,0.12,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
286,LF,29760.0,1.956974198417016,711.0935,711.1032,28046,35335,Eptesicus serotinus,0.079,0.118,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
287,HF,47040.0,2.1493987709415947,712.6275,712.6383,45234,52967,Pipistrellus pipistrellus,0.126,0.163,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
288,LF,24000.0,1.3056342139965404,715.7695,715.7812,22890,28572,Nyctalus leisleri,0.072,0.177,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
289,LF,95040.0,0.2125550620505861,716.7525,716.791,93359,111371,Rhinolophus hipposideros,0.105,0.105,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
290,LF,23040.0,1.216720040608291,718.4695,718.4739,14296,35258,Plecotus auritus,0.076,0.097,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
291,LF,24960.0,1.1177264535883853,718.8595,718.8731,23750,28856,Nyctalus leisleri,0.048,0.112,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
292,LF,24000.0,0.15900289471689844,721.0595,721.0712,22890,28832,Nyctalus leisleri,0.038,0.096,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
293,LF,26880.0,1.3816987238252176,727.4665,727.4749,25468,33952,Eptesicus serotinus,0.111,0.272,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
294,HF,72000.0,0.07970610677062248,730.0015,730.0371,68437,80013,Rhinolophus ferrumequinum,0.095,0.095,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
295,LF,23040.0,1.8750518419034432,731.8365,731.8524,21171,26601,Nyctalus noctula,0.043,0.082,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
296,LF,22080.0,2.232384992829377,733.7375,733.7438,15156,27764,Plecotus auritus,0.071,0.088,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
297,LF,22080.0,0.42386568452788714,736.4595,736.4774,19453,23132,Nyctalus noctula,0.052,0.093,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
298,HF,41280.0,1.389927531451153,740.0395,740.0464,38359,50863,Barbastellus barbastellus,0.044,0.141,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
299,LF,24960.0,0.8374594436742261,741.9455,741.9551,23750,31677,Eptesicus serotinus,0.067,0.177,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
300,HF,46080.0,1.7932848142897926,744.5785,744.583,35781,49498,Barbastellus barbastellus,0.024,0.082,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
301,LF,29760.0,2.224950887324097,748.9565,748.9668,28046,34071,Eptesicus serotinus,0.058,0.088,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
302,LF,22080.0,0.5904114187518007,753.9625,753.9839,18593,22225,Nyctalus noctula,0.062,0.088,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
303,HF,46080.0,1.6011910903600188,759.1365,759.1508,44375,48168,Pipistrellus pipistrellus,0.073,0.085,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
304,HF,41280.0,1.5615380488424608,761.6925,761.7074,40078,42241,Pipistrellus nathusii,0.108,0.133,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
305,LF,27840.0,1.7093161085522577,761.9705,761.9798,27187,33607,Eptesicus serotinus,0.039,0.092,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
306,HF,44160.0,1.0067610057402372,764.6775,764.6864,42656,46232,Pipistrellus pipistrellus,0.054,0.105,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
307,LF,23040.0,0.5409938966888799,766.0025,766.0221,22890,26307,Nyctalus leisleri,0.06,0.121,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
308,HF,31680.0,0.5008768995552557,768.2655,768.2705,29765,44797,Plecotus auritus,0.042,0.091,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
309,LF,27840.0,2.09028910055763,769.9035,769.9103,25468,37041,Plecotus auritus,0.037,0.085,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
310,LF,23040.0,0.8692735600791228,771.9125,771.9273,22031,25826,Nyctalus leisleri,0.056,0.115,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
311,LF,24000.0,0.7924227301173581,772.3035,772.3159,23750,27719,Nyctalus leisleri,0.057,0.083,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
312,HF,46080.0,0.19562232798793436,772.6935,772.7046,45234,48300,Pipistrellus pipistrellus,0.107,0.126,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
313,HF,39360.0,2.4020959235871793,775.0005,775.0051,34921,45698,Barbastellus barbastellus,0.11,0.232,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
314,LF,24960.0,0.21857528063717002,775.7935,775.8083,23750,28303,Nyctalus leisleri,0.043,0.09,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
315,LF,24000.0,1.3862011217137993,775.8705,775.8877,23750,28030,Nyctalus leisleri,0.116,0.2,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
316,LF,29760.0,2.007829251459704,780.7515,780.7583,28046,38601,Eptesicus serotinus,0.043,0.093,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
317,LF,95040.0,0.280337697718382,781.7775,781.8099,93359,110397,Rhinolophus hipposideros,0.102,0.102,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
318,LF,33600.0,0.09350343775784312,785.7945,785.8031,28906,35506,Eptesicus serotinus,0.095,0.155,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
319,LF,24000.0,0.8514294953350287,787.9745,787.9799,23750,35965,Plecotus austriacus,0.081,0.156,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
320,HF,37440.0,0.960611545205297,789.6265,789.6374,36640,40760,Pipistrellus nathusii,0.079,0.105,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
321,LF,93120.0,0.4203832077943608,790.9265,790.9596,93359,110973,Rhinolophus hipposideros,0.095,0.095,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
322,LF,25920.0,0.13118964726145543,791.3965,791.4059,25468,33067,Nyctalus leisleri,0.044,0.128,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
323,LF,22080.0,1.1992240466109312,793.2255,793.2491,17734,20754,Nyctalus noctula,0.088,0.124,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
324,LF,95040.0,0.29826643702471956,793.3665,793.3996,93359,110668,Rhinolophus hipposideros,0.115,0.115,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
325,LF,24000.0,0.11765951960217538,793.6455,793.6558,23750,29700,Eptesicus serotinus,0.042,0.101,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
326,LF,23040.0,0.7814898887162834,793.6995,793.7165,22031,25699,Nyctalus leisleri,0.061,0.116,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
327,LF,24960.0,1.8113211057624006,806.4095,806.4232,23750,28424,Nyctalus leisleri,0.045,0.106,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
328,LF,28800.0,0.26377940011237644,808.9095,808.9231,28906,33366,Eptesicus serotinus,0.044,0.082,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
329,HF,39360.0,1.4193620117066095,809.7735,809.7891,37500,41143,Pipistrellus nathusii,0.071,0.091,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
330,HF,44160.0,2.3991953558031573,820.8725,820.8781,39218,48353,Barbastellus barbastellus,0.068,0.096,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
331,LF,28800.0,1.0355851925312634,821.4015,821.4088,27187,35097,Eptesicus serotinus,0.039,0.094,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
332,LF,22080.0,0.2471721349282169,824.2785,824.3022,20312,24336,Nyctalus noctula,0.164,0.244,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
333,LF,24000.0,2.5426636570720107,827.5225,827.5367,22890,27338,Nyctalus leisleri,0.05,0.111,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
334,LF,21120.0,0.8220072771125098,829.4355,829.4566,16875,19530,Nyctalus noctula,0.065,0.095,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
335,LF,30720.0,0.9987897392373274,831.1355,831.1412,28046,37858,Plecotus auritus,0.047,0.09,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
336,LF,24000.0,1.0126544561178106,832.5465,832.56,23750,28527,Nyctalus leisleri,0.043,0.083,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
337,LF,95040.0,0.0036615349732921614,837.8145,837.8487,93359,110816,Rhinolophus hipposideros,0.087,0.087,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
338,LF,94080.0,0.5751153289045505,841.7115,841.7431,93359,111100,Rhinolophus hipposideros,0.082,0.082,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
339,LF,94080.0,0.3029143836358122,842.4035,842.4394,93359,111587,Rhinolophus hipposideros,0.083,0.083,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
340,LF,23040.0,1.1668646886838483,842.8955,842.9062,22031,28965,Nyctalus leisleri,0.022,0.085,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
341,LF,23040.0,0.3502858465622304,843.6185,843.6352,22890,27347,Nyctalus leisleri,0.05,0.097,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
342,LF,30720.0,0.2574270029913289,846.4565,846.4624,28906,41159,Plecotus auritus,0.037,0.095,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
343,HF,43200.0,2.547023494630865,846.8345,846.8434,37500,43589,Pipistrellus nathusii,0.154,0.204,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
344,LF,24000.0,2.0086197020786023,847.5115,847.5252,22890,27543,Nyctalus leisleri,0.043,0.089,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
345,HF,34560.0,0.9769439880139437,847.7995,847.8034,28046,44821,Plecotus auritus,0.055,0.107,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
346,LF,28800.0,2.1235149331710717,848.3825,848.3876,28046,39432,Plecotus auritus,0.061,0.105,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
347,LF,24000.0,0.35764136901195426,849.7175,849.7333,22890,27191,Nyctalus leisleri,0.045,0.092,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
348,HF,56640.0,2.442430992072011,850.5915,850.6008,55546,60498,Pipistrellus pygmaeus,0.079,0.085,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
349,LF,30720.0,1.8430769253031696,851.1935,851.2043,28046,34628,Eptesicus serotinus,0.058,0.09,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
350,HF,52800.0,1.5995623107713888,856.3965,856.4076,50390,56696,Pipistrellus pipistrellus,0.075,0.1,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
351,LF,22080.0,0.03460557229136659,856.8265,856.8503,18593,21535,Nyctalus noctula,0.06,0.098,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
352,HF,45120.0,3.203798113284707,856.9035,856.9074,28906,46421,Plecotus auritus,0.097,0.15,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
353,LF,24960.0,4.261492795954181,858.0225,858.0404,23750,27540,Nyctalus leisleri,0.394,0.476,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
354,LF,24960.0,1.1846250135292007,858.6765,858.6955,23750,27450,Nyctalus leisleri,0.148,0.218,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
355,LF,24960.0,6.006927636242006,859.2105,859.2255,23750,28120,Nyctalus leisleri,0.545,0.638,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
356,LF,24960.0,2.6023389414270977,859.4765,859.4905,23750,28820,Nyctalus leisleri,0.252,0.418,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
357,LF,25920.0,1.7898019724969858,859.7425,859.7594,24609,28167,Nyctalus leisleri,0.093,0.183,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
358,HF,45120.0,1.8405026720044453,860.0025,860.0153,44375,47769,Pipistrellus pipistrellus,0.061,0.087,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
359,LF,24960.0,3.5962226946486253,860.2575,860.2741,23750,28730,Nyctalus leisleri,0.215,0.357,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
360,LF,24960.0,1.3885515112714344,860.5285,860.543,23750,28782,Nyctalus leisleri,0.049,0.124,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
361,LF,24960.0,1.9910289077272076,860.7985,860.8108,24609,29226,Nyctalus leisleri,0.049,0.091,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
362,LF,24960.0,3.7317244385242354,861.0665,861.0797,23750,27861,Nyctalus leisleri,0.299,0.423,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
363,LF,24960.0,2.267873386638865,861.3305,861.3493,23750,27449,Nyctalus leisleri,0.117,0.168,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
364,LF,24960.0,4.425663864143388,861.8675,861.883,22890,27158,Nyctalus leisleri,0.403,0.545,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
365,LF,24960.0,1.7494056931078872,862.1405,862.1571,23750,27930,Nyctalus leisleri,0.354,0.434,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
366,LF,24960.0,1.520341250373063,862.4025,862.4202,23750,28457,Nyctalus leisleri,0.057,0.132,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
367,HF,38400.0,0.7878760091911486,864.8675,864.8778,35781,44656,Pipistrellus nathusii,0.051,0.127,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
368,LF,24960.0,2.36064400640008,868.3445,868.3625,22031,24875,Nyctalus leisleri,0.055,0.093,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
369,LF,25920.0,2.701123805489709,869.0125,869.028,24609,29073,Nyctalus leisleri,0.225,0.41,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
370,LF,24000.0,1.2471651956119985,869.2745,869.2899,22890,28223,Nyctalus leisleri,0.047,0.11,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
371,LF,24960.0,2.7245339663533525,869.5455,869.5594,24609,28575,Nyctalus leisleri,0.187,0.325,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
372,LF,22080.0,0.446818517209459,870.2795,870.2954,22031,25031,Nyctalus leisleri,0.046,0.081,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
373,HF,48000.0,3.0468461088908216,875.8345,875.8408,47812,59415,Pipistrellus pipistrellus,0.083,0.093,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
374,LF,32640.0,0.9605233673130724,876.9075,876.917,31484,39003,Eptesicus serotinus,0.073,0.136,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
375,HF,44160.0,0.6167576556858326,879.2045,879.2143,41796,45679,Pipistrellus nathusii,0.081,0.103,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
376,LF,24960.0,1.4446566264036187,879.4875,879.5007,23750,27979,Nyctalus leisleri,0.064,0.14,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
377,HF,39360.0,1.3613553305267725,881.2715,881.2841,36640,41623,Pipistrellus nathusii,0.07,0.115,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
378,LF,28800.0,1.6370450713177025,881.8065,881.821,27187,31859,Eptesicus serotinus,0.044,0.093,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
379,HF,44160.0,0.39838183517001585,882.4895,882.4949,37500,44943,Barbastellus barbastellus,0.053,0.092,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
380,HF,45120.0,3.650051268613878,883.1965,883.2059,43515,50547,Pipistrellus pipistrellus,0.085,0.114,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
381,LF,95040.0,0.6406670250614905,887.7295,887.7623,93359,111159,Rhinolophus hipposideros,0.082,0.082,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
382,HF,44160.0,0.22904101298821508,890.1095,890.1252,43515,46423,Pipistrellus pipistrellus,0.064,0.081,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
383,LF,95040.0,0.45542729976968627,892.6055,892.6388,93359,111205,Rhinolophus hipposideros,0.08,0.08,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
384,LF,30720.0,0.634628862260789,894.7585,894.7672,28046,34125,Eptesicus serotinus,0.051,0.091,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
385,LF,23040.0,0.92002442242284,896.0015,896.0196,20312,24727,Nyctalus noctula,0.051,0.099,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
386,HF,43200.0,2.4084925436508016,896.9325,896.9361,39218,53701,Plecotus auritus,0.022,0.084,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
387,LF,23040.0,1.7314206026281884,897.6225,897.6325,23750,31599,Nyctalus leisleri,0.027,0.097,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
388,LF,36480.0,1.0291530861718157,898.2875,898.3009,35781,39821,Pipistrellus nathusii,0.057,0.102,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
389,LF,95040.0,0.6962437966343935,902.8005,902.8327,93359,110412,Rhinolophus hipposideros,0.103,0.103,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
390,LF,21120.0,1.756910264478121,903.2805,903.2869,15156,28088,Plecotus auritus,0.139,0.177,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
391,LF,24000.0,0.45847829287690467,904.5785,904.5966,22890,26717,Nyctalus leisleri,0.044,0.081,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
392,LF,27840.0,1.6865031285138166,905.5995,905.6043,24609,42536,Plecotus austriacus,0.06,0.106,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
393,HF,71040.0,0.7079871684753702,911.4185,911.4618,68437,83079,Rhinolophus ferrumequinum,0.091,0.091,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
394,LF,38400.0,1.0763703150490187,923.3135,923.322,33203,40047,Barbastellus barbastellus,0.048,0.093,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
395,LF,23040.0,2.2851274085021576,926.8745,926.8802,14296,33078,Plecotus auritus,0.098,0.113,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
396,HF,45120.0,2.074720004451491,929.1585,929.1667,43515,50060,Pipistrellus pipistrellus,0.069,0.094,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
397,LF,21120.0,0.45156067764051594,932.0015,932.0182,20312,24151,Nyctalus leisleri,0.062,0.108,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
398,LF,23040.0,0.7305528649090969,937.6905,937.7001,23750,31792,Eptesicus serotinus,0.025,0.081,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
399,LF,22080.0,1.4261093694278282,941.2655,941.2875,20312,22980,Nyctalus noctula,0.044,0.087,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
400,HF,82560.0,5.058667190611491,943.0795,943.0833,51250,89376,Myotis bechsteinii,0.055,0.088,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
401,HF,61440.0,2.6020140080679655,943.1955,943.2029,60703,72144,Pipistrellus pygmaeus,0.104,0.106,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
402,HF,82560.0,2.067126826872163,943.3585,943.3635,25468,87579,Myotis bechsteinii,0.043,0.09,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
403,HF,59520.0,3.3612778437710054,943.4365,943.4419,40937,86498,Myotis bechsteinii,0.121,0.152,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
404,HF,59520.0,5.018935594812225,943.4375,943.4418000000001,52968,90818,Myotis bechsteinii,0.072,0.192,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
405,HF,81600.0,10.691881985388816,943.5305,943.5345,53828,98115,Myotis alcathoe,0.088,0.211,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
406,HF,81600.0,7.265919136730816,943.5315,943.5369,41796,94994,Myotis bechsteinii,0.093,0.111,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
407,HF,56640.0,6.904227406700535,943.6135,943.6176,48671,87941,Myotis bechsteinii,0.144,0.24,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
408,LF,24000.0,0.6935821051997025,944.1705,944.1816,24609,31354,Nyctalus leisleri,0.033,0.082,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
409,LF,23040.0,0.4583213462033598,950.0385,950.0536,22890,27071,Nyctalus leisleri,0.044,0.081,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
410,LF,30720.0,3.03044131974708,950.2385,950.2434,27187,42341,Plecotus austriacus,0.042,0.11,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
411,LF,25920.0,0.009922728277717383,951.2275,951.2402,25468,30153,Nyctalus leisleri,0.044,0.105,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
412,LF,36480.0,2.2168118813283066,951.7435,951.7521,32343,38002,Barbastellus barbastellus,0.071,0.141,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
413,LF,24000.0,1.2476648032352773,952.3735,952.3863,22890,29303,Nyctalus noctula,0.092,0.24,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
414,LF,95040.0,0.9448455812296214,953.9665,954.0007,93359,110696,Rhinolophus hipposideros,0.097,0.097,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
415,LF,32640.0,2.0214516584997897,963.7315,963.7435,29765,35658,Eptesicus serotinus,0.064,0.103,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
416,HF,46080.0,2.9947290296881506,965.5545,965.5608,34062,45417,Barbastellus barbastellus,0.048,0.085,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
417,LF,23040.0,2.2092480981782763,968.8135,968.8244,22031,28961,Nyctalus noctula,0.025,0.09,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
418,HF,45120.0,2.316166629609306,973.0425,973.0535,38359,45635,Pipistrellus nathusii,0.038,0.102,-1,Echolocation,250000,/home/adkris/Documents/mila-human-wav-txt/20220727_083000.WAV
