,freq_group,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
52666,LF,1109.7427,24750.0,24960.0,0.6475118757309166,1109.7415,1109.7478,24609,35296,Plecotus austriacus,0.014,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52667,LF,1109.764233333333,21000.0,23040.0,0.5717604929660696,1109.7595,1109.7716,19453,24789,Nyctalus noctula,0.012,0.032,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52669,HF,1109.7894333333334,69750.0,73920.0,0.4746503882475475,1109.7715,1109.8124,68437,82782,Rhinolophus ferrumequinum,0.029,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52671,HF,1109.8112,69000.0,73920.0,-0.4031856692136286,1109.7885,1109.8258,68437,82395,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52673,LF,1109.876533333333,27000.0,24960.0,3.183143914389857,1109.8755,1109.8808,25468,38549,Plecotus austriacus,0.024,0.051,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52675,HF,1109.8961,80250.0,77760.0,0.0529088121256413,1109.8915,1109.9329,68437,83063,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52676,HF,1109.9604333333334,74250.0,74880.0,-0.1199278906661433,1109.9395,1109.9809,68437,83046,Rhinolophus ferrumequinum,0.034,0.034,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52677,LF,1110.0018333333333,26250.0,26880.000000000004,0.6156581529656308,1110.0015,1110.0095,26328,35444,Nyctalus leisleri,0.01,0.033,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52680,HF,1110.1441,72000.0,75840.0,0.4222778934943289,1110.1395,1110.1774,68437,82066,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52681,HF,1110.1940333333334,51750.0,51840.0,0.1866075650380878,1110.1895,1110.1948,39218,62339,Myotis brandtii,0.007,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52683,HF,1110.2342333333331,75750.0,74880.0,0.0967713764200019,1110.2205,1110.2586,68437,82186,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52686,HF,1110.2773333333334,67500.0,71040.0,0.1786326133353635,1110.2545,1110.294,68437,81834,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52688,LF,1110.3032,25500.0,24960.0,1.127002215242728,1110.3025,1110.3093,23750,35524,Plecotus austriacus,0.01,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52689,HF,1110.3497,69750.0,78720.0,-0.4668466590403313,1110.3165,1110.3538,68437,82333,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52690,LF,1110.3253333333334,26250.0,28800.0,-0.0887367864676473,1110.3215,1110.3275,26328,39065,Plecotus auritus,0.019,0.048,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52691,HF,1110.3635666666669,75750.0,73920.0,0.0875031728611746,1110.3635,1110.4036,68437,82275,Rhinolophus ferrumequinum,0.033,0.033,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52693,LF,1110.4033,26250.0,25920.0,0.5601265180981367,1110.3995,1110.4067,24609,33653,Plecotus austriacus,0.008,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52694,HF,1110.4294333333332,74250.0,72000.0,-0.320427523524635,1110.4005,1110.4374,68437,82407,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52696,LF,1110.4456666666667,21750.0,24000.0,0.4655401181945434,1110.4435,1110.4535,22031,28169,Nyctalus leisleri,0.01,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52697,HF,1110.4642333333334,70500.0,71040.0,-0.0837945541164464,1110.4555,1110.4916,68437,81261,Rhinolophus ferrumequinum,0.022,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52698,HF,1110.4804,69000.0,76800.0,-0.3421274403205244,1110.4785,1110.5156,68437,82273,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52699,LF,1110.5136,25500.0,25920.0,0.1023709916457503,1110.5085,1110.5144,24609,43453,Plecotus austriacus,0.015,0.04,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52700,LF,1110.5271333333333,25500.0,25920.0,0.7788637788351311,1110.5265,1110.5322,24609,36017,Plecotus austriacus,0.021,0.04,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52701,LF,1110.5654333333334,28500.0,27839.999999999996,0.8960494858906226,1110.5635,1110.5714,28046,39035,Eptesicus serotinus,0.007,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52703,LF,1110.6117666666669,30000.0,29760.0,0.8144916642508377,1110.6095,1110.6194,28906,37125,Eptesicus serotinus,0.01,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52704,HF,1110.6373333333331,73500.0,71040.0,0.3568213457496017,1110.6235,1110.6615,68437,82281,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52706,LF,1110.6857333333332,24000.0,23040.0,0.3691115230418034,1110.6845,1110.6931,22890,29782,Plecotus austriacus,0.009,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52707,LF,1110.7075666666667,23250.0,23040.0,0.7835167202644046,1110.7055,1110.7121,23750,38622,Plecotus austriacus,0.01,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52708,LF,1110.7252,29250.0,29760.0,0.6775224134685363,1110.7245,1110.7313,28046,40203,Eptesicus serotinus,0.007,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52709,LF,1110.7472,29250.0,31680.0,0.5743171910745821,1110.7435,1110.7508,28046,39718,Eptesicus serotinus,0.007,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52710,HF,1110.778366666667,80250.0,73920.0,0.1818709431466315,1110.7585,1110.7928,68437,81369,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52712,LF,1110.7884333333334,24750.0,24960.0,1.2163878297630812,1110.7825,1110.7899,25468,34902,Plecotus austriacus,0.007,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52713,HF,1110.8435333333334,69750.0,69120.0,0.837423354098243,1110.8145,1110.8583,68437,83033,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52716,LF,1110.8858,25500.0,25920.0,2.118899299437061,1110.8815,1110.8882,24609,38366,Plecotus austriacus,0.009,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52717,LF,1110.9040666666667,24750.0,24960.0,-0.4765106394740467,1110.9025,1110.9096,23750,33028,Plecotus austriacus,0.012,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52718,HF,1110.9361,69750.0,69120.0,0.32963149014386,1110.9295,1110.9689,68437,81789,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52721,LF,1110.9745333333333,24000.0,24000.0,0.9431600159561938,1110.9705,1110.9798,22890,30420,Plecotus austriacus,0.01,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52722,LF,1111.0082,26250.0,26880.000000000004,1.5939443105134057,1111.0045,1111.0118,26328,40325,Myotis nattereri,0.005,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52723,HF,1111.0934,75750.0,75840.0,0.9763387500776544,1111.0645,1111.0991,68437,81040,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52724,LF,1111.0706,24750.0,23040.0,1.1694704705609418,1111.0685,1111.0774,22890,30185,Plecotus austriacus,0.009,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52725,LF,1111.0802666666666,23250.0,23040.0,-0.2171542431106818,1111.0785,1111.0854,24609,34369,Plecotus austriacus,0.014,0.03,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52726,LF,1111.1258,27000.0,26880.000000000004,1.9305410647889072,1111.1235,1111.1322,28046,39115,Eptesicus serotinus,0.009,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52728,HF,1111.1641666666667,82500.0,70080.0,-0.2902837659872826,1111.1635,1111.1995,68437,82526,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52729,LF,1111.1978333333334,24000.0,24000.0,1.6996984187745257,1111.1935,1111.2025,23750,31652,Plecotus austriacus,0.007,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52730,LF,1111.2105666666666,27750.0,27839.999999999996,-0.3979754000185495,1111.2055,1111.2161,28906,34174,Eptesicus serotinus,0.01,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52731,HF,1111.240633333333,48000.0,46080.0,1.6819693615687783,1111.2395,1111.2447,38359,54745,Myotis bechsteinii,0.007,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52732,HF,1111.2639,72750.0,80640.0,0.1790942802326112,1111.2625,1111.3036,68437,82955,Rhinolophus ferrumequinum,0.029,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52734,HF,1111.3202,72000.0,73920.0,-0.1290999573792015,1111.2975,1111.3348,68437,81507,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52735,LF,1111.3058666666666,24750.0,24000.0,0.4004819522619193,1111.3045,1111.3118,23750,35638,Plecotus austriacus,0.015,0.032,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52736,LF,1111.3373333333334,24750.0,24000.0,0.40662392818248,1111.3335,1111.3395,24609,41941,Plecotus austriacus,0.009,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52738,LF,1111.3711666666666,21000.0,22080.0,1.2320803358881287,1111.3695,1111.387,18593,21900,Nyctalus noctula,0.012,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52739,LF,1111.3930333333333,24750.0,24960.0,1.5901483038883382,1111.3875,1111.3953,26328,39017,Myotis nattereri,0.006,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52740,HF,1111.4349666666667,75000.0,73920.0,0.2508593847340041,1111.4115,1111.4457,68437,82226,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52741,LF,1111.4243666666666,37500.0,26880.000000000004,-0.0311044735901515,1111.4235,1111.4313,28046,37493,Eptesicus serotinus,0.01,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52742,HF,1111.4675,69000.0,79680.0,0.6288982973316979,1111.4345,1111.472,68437,82875,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52743,LF,1111.4567333333334,24750.0,23040.0,1.1422150984888209,1111.4515,1111.4596,22890,29984,Plecotus austriacus,0.009,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52744,HF,1111.4827666666667,81750.0,81600.0,-0.0240169775276038,1111.4575,1111.4969,68437,82549,Rhinolophus ferrumequinum,0.029,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52746,LF,1111.5100333333332,24000.0,24000.0,1.6063875531839806,1111.5055,1111.5143,23750,34991,Plecotus austriacus,0.012,0.03,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52749,LF,1111.526033333333,26250.0,24960.0,0.8908661098488966,1111.5235,1111.5308,25468,35014,Plecotus austriacus,0.014,0.042,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52750,LF,1111.5399333333332,23250.0,23040.0,0.3735899445886196,1111.5385,1111.5504,23750,28120,Nyctalus leisleri,0.016,0.031,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52751,HF,1111.5730666666666,75000.0,73920.0,0.4189965586300321,1111.5395,1111.5811,68437,83048,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52754,LF,1111.5813,24000.0,23040.0,0.5222360852163809,1111.5805,1111.5907,22890,28348,Nyctalus leisleri,0.01,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52757,LF,1111.6105,25500.0,24000.0,0.4244014548755817,1111.6095,1111.616,24609,40524,Myotis nattereri,0.01,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52758,LF,1111.64,24750.0,24960.0,0.2241827438864298,1111.6395,1111.6465,24609,35753,Plecotus austriacus,0.009,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52759,LF,1111.6764,29250.0,26880.000000000004,1.6300262757286044,1111.6755,1111.6821,28046,41552,Eptesicus serotinus,0.006,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52761,LF,1111.7180666666666,22500.0,23040.0,0.2591687769961066,1111.7125,1111.7191,23750,35652,Plecotus austriacus,0.018,0.034,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52762,LF,1111.7434666666666,26250.0,24960.0,-0.4406342530518763,1111.7425,1111.7502,25468,34139,Eptesicus serotinus,0.005,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52764,LF,1111.7711666666669,27000.0,23040.0,0.7434231012250719,1111.7675,1111.776,23750,31976,Plecotus austriacus,0.009,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52766,LF,1111.8077666666666,25500.0,23040.0,0.2693129744553404,1111.8075,1111.8159,22890,31454,Plecotus austriacus,0.01,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52768,HF,1111.8255,76500.0,75840.0,0.0462568716592344,1111.8205,1111.8615,68437,82521,Rhinolophus ferrumequinum,0.032,0.032,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52770,LF,1111.8646,24000.0,23040.0,-0.5217151273561065,1111.8635,1111.8699,24609,37112,Plecotus austriacus,0.015,0.033,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52771,LF,1111.8969,22500.0,23040.0,1.7126778233642883,1111.8925,1111.9026,22031,27761,Nyctalus leisleri,0.01,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52773,HF,1111.9255333333333,52500.0,50880.0,1.651695079128845,1111.9235,1111.9313,50390,54983,Pipistrellus pipistrellus,0.022,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52775,LF,1111.9444666666666,27000.0,26880.000000000004,1.8622697372969752,1111.9405,1111.9487,26328,38012,Eptesicus serotinus,0.01,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52776,HF,1111.9679,71250.0,71040.0,-0.1335614904008407,1111.9575,1111.9931,68437,81364,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52781,HF,1112.0252333333333,73500.0,79680.0,-0.7309394732926012,1112.0015,1112.0331,69296,81862,Rhinolophus ferrumequinum,0.042,0.042,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52782,LF,1112.0050333333334,34500.0,38400.0,-1.049649246214259,1112.0015,1112.0113,34062,39994,Pipistrellus nathusii,0.012,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52786,HF,1112.0684,72000.0,72000.0,0.5720666341725429,1112.0665,1112.1071,68437,82568,Rhinolophus ferrumequinum,0.036,0.036,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52788,LF,1112.1172,25500.0,25920.0,0.1502928521296297,1112.1155,1112.1248,23750,30909,Plecotus austriacus,0.009,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52789,HF,1112.1966333333332,78000.0,76800.0,0.6148475486837373,1112.1645,1112.2017,68437,81513,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52790,HF,1112.1773,38250.0,42240.0,1.8771372486596944,1112.1715,1112.1837,37500,42564,Pipistrellus nathusii,0.022,0.037,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52792,LF,1112.2169,24750.0,24000.0,-0.7826020309314831,1112.2125,1112.2226,22890,29666,Nyctalus leisleri,0.01,0.032,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52794,LF,1112.2496333333331,25500.0,25920.0,2.2443595031324377,1112.2435,1112.2507,24609,37456,Plecotus austriacus,0.01,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52795,HF,1112.3244666666667,72750.0,73920.0,0.0801018558866382,1112.2945,1112.3327,68437,82027,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52797,HF,1112.3493666666666,75750.0,79680.0,0.4637307771496356,1112.3385,1112.3818,68437,83104,Rhinolophus ferrumequinum,0.023,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52798,LF,1112.377966666667,22500.0,22080.0,0.9598491720547724,1112.3735,1112.3847,22031,26043,Nyctalus leisleri,0.012,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52801,LF,1112.4310666666668,20250.0,22080.0,0.1805242202533005,1112.4275,1112.4431,15156,21481,Nyctalus noctula,0.032,0.043,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52802,HF,1112.4640333333334,77250.0,76800.0,0.0044678442530494,1112.4365,1112.4748,68437,82645,Rhinolophus ferrumequinum,0.03,0.03,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52804,LF,1112.4925666666666,23250.0,24960.0,1.862223573652335,1112.4875,1112.4946,23750,37488,Plecotus austriacus,0.011,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52805,HF,1112.5148333333334,46500.0,46080.0,1.6706706558981663,1112.5075,1112.5205,46093,48874,Pipistrellus pipistrellus,0.02,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52807,HF,1112.551,81750.0,74880.0,0.5013552099133366,1112.5485,1112.592,68437,83538,Rhinolophus ferrumequinum,0.03,0.03,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52811,HF,1112.6125,78750.0,70080.0,0.3951643164400839,1112.5815,1112.6175,68437,81547,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52812,HF,1112.6260666666667,75000.0,80640.0,-0.2740141973425037,1112.6225,1112.6626,68437,82314,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52815,LF,1112.661466666667,24000.0,24000.0,1.048793717704671,1112.6565,1112.6637,23750,38043,Plecotus austriacus,0.01,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52817,LF,1112.7108666666666,23250.0,23040.0,0.4503365152467371,1112.7065,1112.7178,23750,29129,Nyctalus leisleri,0.03,0.067,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52818,LF,1112.7634333333333,21750.0,22080.0,0.672549094721086,1112.7615,1112.7764,20312,23929,Nyctalus leisleri,0.011,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52819,HF,1112.785033333333,73500.0,79680.0,0.2757024726408785,1112.7625,1112.8023,68437,83039,Rhinolophus ferrumequinum,0.029,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52820,LF,1112.7718666666667,32250.0,27839.999999999996,1.828360692595582,1112.7705,1112.7778,28906,40346,Eptesicus serotinus,0.007,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52823,LF,1112.8168,25500.0,24000.0,1.2505052244366794,1112.8165,1112.8237,23750,38307,Plecotus austriacus,0.008,0.023,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52825,LF,1112.8619666666666,23250.0,23040.0,1.5127535918637969,1112.8605,1112.8677,23750,39405,Plecotus austriacus,0.01,0.026,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52826,LF,1112.891933333333,23250.0,22080.0,0.0284912232319876,1112.8815,1112.8984,16875,21775,Nyctalus noctula,0.02,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52829,HF,1112.9275,74250.0,74880.0,0.2864544895225224,1112.9105,1112.95,68437,81984,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52830,LF,1112.9170666666666,30750.0,27839.999999999996,0.4250606097223202,1112.9145,1112.9241,28906,35374,Eptesicus serotinus,0.011,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52831,HF,1112.9435666666666,81000.0,74880.0,0.227481108884921,1112.9375,1112.9751,68437,82156,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52834,LF,1113.0052,25500.0,26880.000000000004,1.6142702143932963,1113.0015,1113.0088,24609,38917,Plecotus austriacus,0.011,0.028,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52835,LF,1113.0507333333333,27000.0,27839.999999999996,0.695755559559959,1113.0445,1113.0516,25468,37381,Plecotus austriacus,0.006,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52836,LF,1113.0899333333334,23250.0,23040.0,0.789459915843712,1113.0855,1113.0944,22890,30064,Plecotus austriacus,0.011,0.024,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52837,HF,1113.1058333333333,70500.0,77760.0,0.147180020409941,1113.0855,1113.1275,68437,82973,Rhinolophus ferrumequinum,0.032,0.032,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52839,LF,1113.1246333333331,27000.0,26880.000000000004,1.8569615495148293,1113.1205,1113.1297,27187,35618,Eptesicus serotinus,0.007,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52840,HF,1113.1515,72000.0,71040.0,0.6405553547210294,1113.1255,1113.1665,68437,82538,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52842,LF,1113.1677666666667,22500.0,23040.0,2.1511920464900944,1113.1635,1113.1714,22890,31403,Plecotus austriacus,0.016,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52843,HF,1113.1936666666666,78750.0,77760.0,-0.767482588937439,1113.1915,1113.2225,68437,80833,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52844,HF,1113.2373666666667,69750.0,72000.0,-0.5908931963672811,1113.2075,1113.2493,68437,83629,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52845,LF,1113.2151666666666,25500.0,24000.0,-0.0578578488132457,1113.2095,1113.216,24609,41191,Plecotus austriacus,0.007,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52849,HF,1113.2669666666666,45750.0,46080.0,2.104567543340764,1113.2645,1113.2707,35781,55503,Myotis bechsteinii,0.009,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52850,HF,1113.2960333333333,69750.0,75840.0,0.6181928969195948,1113.2935,1113.3288,68437,82162,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52851,HF,1113.3109,78750.0,75840.0,0.7183480734816261,1113.3095,1113.3471,68437,82247,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52852,LF,1113.320966666667,31500.0,29760.0,-0.4669618115653248,1113.3175,1113.3262,28906,43260,Eptesicus serotinus,0.009,0.029,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52853,HF,1113.3407,79500.0,75840.0,0.0934292571958266,1113.3345,1113.3778,68437,82854,Rhinolophus ferrumequinum,0.038,0.038,-1,Echolocation,192000,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
