,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
8293,155.8915,155.933,68437,82067,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8294,155.8955,155.9036,48671,55993,Pipistrellus pipistrellus,0.019,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8295,155.8965,155.9379,68437,82482,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8296,155.9185,155.9549,68437,81473,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8297,155.9195,155.9304,34921,40987,Eptesicus serotinus,0.008,0.03,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8298,155.9225,155.9284,23750,34947,Plecotus austriacus,0.016,0.031,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8299,155.9475,155.9545,28046,37577,Eptesicus serotinus,0.008,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8300,155.9755,156.0114,68437,81969,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8301,155.9875,155.9958,26328,36461,Eptesicus serotinus,0.006,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8302,156.0015,156.0108,23750,31911,Nyctalus leisleri,0.007,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8303,156.0145,156.0478,68437,80350,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8304,156.0165,156.0266,25468,42077,Eptesicus serotinus,0.018,0.049,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8305,156.0015,156.0336,68437,80234,Rhinolophus ferrumequinum,0.034,0.034,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8306,156.0015,156.0102,26328,34648,Eptesicus serotinus,0.007,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8307,156.0135,156.0213,28906,40108,Eptesicus serotinus,0.008,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8308,156.0495,156.059,28046,37466,Eptesicus serotinus,0.01,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8309,156.0645,156.1002,68437,81296,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8310,156.0705,156.0791,44375,48372,Pipistrellus pipistrellus,0.032,0.035,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8311,156.07150000000001,156.1074,68437,82455,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8312,156.1035,156.1178,20312,24754,Nyctalus leisleri,0.01,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8313,156.1205,156.1596,68437,82643,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8314,156.1305,156.1383,28046,40740,Eptesicus serotinus,0.007,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8315,156.1525,156.1573,28046,43556,Plecotus auritus,0.009,0.035,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8316,156.1675,156.1747,28046,41659,Eptesicus serotinus,0.007,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8317,156.2015,156.2103,27187,38741,Eptesicus serotinus,0.008,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8318,156.2065,156.2149,28046,36057,Eptesicus serotinus,0.008,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8319,156.2215,156.2612,68437,82188,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8320,156.2325,156.2504,19453,23474,Nyctalus noctula,0.016,0.03,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8321,156.2605,156.267,28906,40009,Eptesicus serotinus,0.005,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8322,156.2605,156.2685,23750,31987,Plecotus austriacus,0.011,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8323,156.3015,156.3118,22031,27125,Nyctalus leisleri,0.009,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8324,156.3435,156.3572,20312,23880,Nyctalus leisleri,0.01,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8325,156.3465,156.385,68437,82823,Rhinolophus ferrumequinum,0.034,0.034,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8326,156.3705,156.3783,28906,36789,Eptesicus serotinus,0.008,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8327,156.3865,156.3966,40078,47931,Pipistrellus nathusii,0.022,0.04,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8328,156.4035,156.4105,28046,39239,Eptesicus serotinus,0.008,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8329,156.4445,156.4866,68437,83178,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8330,156.4605,156.4707,28046,34459,Eptesicus serotinus,0.009,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8331,156.4615,156.4728,22890,27603,Nyctalus leisleri,0.011,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8332,156.4835,156.4926,28046,36892,Eptesicus serotinus,0.008,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8333,156.4985,156.5066,28046,38524,Eptesicus serotinus,0.01,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8334,156.5015,156.508,23750,33010,Plecotus austriacus,0.011,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8335,156.5105,156.5478,68437,82045,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8336,156.5225,156.5309,26328,34609,Eptesicus serotinus,0.009,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8337,156.5305,156.5376,13437,26746,Plecotus auritus,0.018,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8338,156.5375,156.5733,68437,81895,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8339,156.5395,156.5461,26328,37673,Plecotus austriacus,0.006,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8340,156.5625,156.57150000000001,28046,37657,Eptesicus serotinus,0.008,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8341,156.5855,156.6204,68437,80935,Rhinolophus ferrumequinum,0.029,0.029,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8342,156.6065,156.6144,28046,40187,Eptesicus serotinus,0.007,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8343,156.6575,156.6636,28046,40586,Eptesicus serotinus,0.005,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8344,156.6865,156.694,28906,39143,Eptesicus serotinus,0.006,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8345,156.7135,156.7526,68437,82742,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8346,156.7325,156.7688,68437,81756,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8347,156.7495,156.7856,68437,81808,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8348,156.7565,156.7631,25468,39629,Plecotus austriacus,0.005,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8349,156.7605,156.7752,19453,23894,Nyctalus noctula,0.016,0.029,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8350,156.7925,156.8313,68437,82202,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8351,156.7965,156.8026,28046,37606,Eptesicus serotinus,0.008,0.029,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8352,156.7985,156.8348,68437,82330,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8353,156.8295,156.8667,68437,82535,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8354,156.8355,156.852,25468,29191,Nyctalus leisleri,0.26,0.379,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8355,156.8775,156.9136,68437,82931,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8356,156.8935,156.9028,15156,21075,Plecotus auritus,0.013,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8357,156.9015,156.9099,23750,34244,Plecotus austriacus,0.01,0.027,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8358,156.9185,156.9524,68437,80901,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8359,156.9245,156.9611,68437,81022,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8360,156.9615,156.9998,68437,81552,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8361,156.9645,156.9724,23750,33809,Plecotus austriacus,0.011,0.028,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8362,157.0075,157.0465,68437,82444,Rhinolophus ferrumequinum,0.028,0.028,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8363,157.0315,157.0418,32343,37197,Barbastellus barbastellus,0.011,0.03,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8364,157.0875,157.1247,68437,81852,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8365,157.1255,157.1321,24609,36174,Plecotus austriacus,0.009,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8366,157.1875,157.194,28046,40709,Eptesicus serotinus,0.006,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8367,157.2335,157.2734,68437,82472,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8368,157.2345,157.2421,28046,40026,Eptesicus serotinus,0.007,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8369,157.2665,157.299,68437,80896,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8370,157.2685,157.2755,37500,45353,Barbastellus barbastellus,0.007,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8371,157.2715,157.27609999999999,15156,33160,Plecotus auritus,0.013,0.027,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8372,157.2735,157.2825,27187,35846,Eptesicus serotinus,0.01,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8373,157.2855,157.3004,28906,33583,Eptesicus serotinus,0.021,0.038,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8374,157.2865,157.3229,68437,81919,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8375,157.2925,157.3303,68437,82010,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8376,157.30349999999999,157.3269,23750,28633,Nyctalus leisleri,0.098,0.219,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8377,157.3235,157.3332,28906,36112,Eptesicus serotinus,0.01,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8378,157.3295,157.3411,22031,26213,Nyctalus leisleri,0.012,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8379,157.3455,157.3535,32343,38049,Barbastellus barbastellus,0.015,0.031,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8380,157.3645,157.4019,68437,82054,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8381,157.4045,157.4434,68437,82538,Rhinolophus ferrumequinum,0.021,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8382,157.4325,157.4397,24609,33305,Plecotus austriacus,0.009,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8383,157.4835,157.4944,44375,47246,Pipistrellus pipistrellus,0.022,0.031,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8384,157.4865,157.5252,68437,81976,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8385,157.5475,157.5554,28046,37866,Eptesicus serotinus,0.007,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8386,157.5675,157.6063,68437,82732,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8387,157.6275,157.6384,24609,31537,Nyctalus leisleri,0.01,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8388,157.6565,157.6626,24609,36391,Plecotus austriacus,0.015,0.032,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8389,157.6735,157.6811,28906,36803,Eptesicus serotinus,0.008,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8390,157.7035,157.7139,22031,26600,Nyctalus leisleri,0.01,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8391,157.7315,157.7534,23750,28273,Nyctalus leisleri,0.017,0.048,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8392,157.7335,157.7686,68437,80635,Rhinolophus ferrumequinum,0.023,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8393,157.7695,157.7764,18593,31784,Plecotus austriacus,0.019,0.029,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8394,157.7735,157.7814,27187,38655,Eptesicus serotinus,0.007,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8395,157.7975,157.8036,23750,39683,Myotis nattereri,0.01,0.029,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8396,157.8045,157.8137,16015,23576,Plecotus austriacus,0.01,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8397,157.8185,157.8559,68437,82059,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8398,157.8335,157.8412,23750,31730,Plecotus austriacus,0.008,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8399,157.8525,157.8598,24609,36733,Plecotus austriacus,0.012,0.031,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8400,157.8625,157.903,68437,82909,Rhinolophus ferrumequinum,0.033,0.033,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8401,157.8625,157.8716,28046,37097,Eptesicus serotinus,0.01,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8402,157.8885,157.9045,20312,23972,Nyctalus leisleri,0.013,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8403,157.8935,157.8994,34062,44319,Myotis daubentonii,0.008,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8404,157.9035,157.9192,21171,24565,Nyctalus leisleri,0.012,0.027,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8405,157.9255,157.9626,68437,81861,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8406,157.9995,158.0093,22890,29827,Nyctalus leisleri,0.008,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8407,158.0165,158.0274,25468,41499,Eptesicus serotinus,0.017,0.042,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8408,158.0015,158.0355,69296,81744,Rhinolophus ferrumequinum,0.035,0.035,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8409,158.0015,158.0126,22031,28553,Nyctalus leisleri,0.016,0.041,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8410,158.0135,158.0559,68437,82627,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8411,158.0365,158.0583,24609,28860,Nyctalus leisleri,0.194,0.344,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8412,158.0645,158.0753,22890,27786,Nyctalus leisleri,0.011,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8413,158.1305,158.1398,27187,37447,Eptesicus serotinus,0.009,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8414,158.1325,158.1685,68437,81716,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8415,158.1525,158.1737,16875,20314,Nyctalus noctula,0.014,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8416,158.1555,158.1935,68437,82380,Rhinolophus ferrumequinum,0.035,0.035,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8417,158.1855,158.2225,68437,81428,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8418,158.2265,158.2628,68437,81974,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8419,158.2525,158.2842,68437,80306,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8420,158.2555,158.2633,28046,40094,Eptesicus serotinus,0.008,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8421,158.2715,158.2789,23750,32441,Plecotus austriacus,0.012,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8422,158.2795,158.2883,36640,44970,Barbastellus barbastellus,0.006,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8423,158.3085,158.3168,28906,38833,Eptesicus serotinus,0.009,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8424,158.3405,158.3767,68437,81716,Rhinolophus ferrumequinum,0.022,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8425,158.3495,158.388,68437,82445,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8426,158.3505,158.3596,22890,30498,Plecotus austriacus,0.009,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8427,158.4305,158.4413,24609,31265,Nyctalus leisleri,0.008,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8428,158.4385,158.4468,27187,36750,Eptesicus serotinus,0.009,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8429,158.4815,158.4984,25468,30169,Eptesicus serotinus,0.027,0.069,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8430,158.5275,158.56889999999999,68437,82691,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8431,158.5345,158.547,51250,55512,Pipistrellus pygmaeus,0.016,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8432,158.5375,158.5446,27187,41894,Eptesicus serotinus,0.007,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8433,158.5475,158.5846,68437,81404,Rhinolophus ferrumequinum,0.022,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8434,158.5565,158.5929,68437,81608,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8435,158.5705,158.5783,28906,44373,Eptesicus serotinus,0.009,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8436,158.6025,158.6094,25468,37108,Plecotus austriacus,0.018,0.052,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8437,158.6365,158.6435,24609,35924,Plecotus austriacus,0.011,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8438,158.6595,158.6712,22031,26969,Nyctalus leisleri,0.014,0.031,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8439,158.6815,158.6921,16015,21658,Nyctalus noctula,0.029,0.079,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8440,158.7025,158.71,28046,42722,Eptesicus serotinus,0.008,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8441,158.7375,158.773,68437,81453,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8442,158.7535,158.7617,24609,32649,Plecotus austriacus,0.008,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8443,158.7705,158.7812,21171,24989,Nyctalus leisleri,0.011,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8444,158.8685,158.8776,26328,36811,Eptesicus serotinus,0.009,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8445,158.8865,158.907,25468,30777,Nyctalus leisleri,0.067,0.137,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8446,158.9175,158.9259,28906,38787,Eptesicus serotinus,0.011,0.029,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8447,158.9245,158.9299,13437,28438,Plecotus auritus,0.142,0.162,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8448,158.9315,158.9685,68437,81203,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8449,158.9615,158.9678,28046,40128,Eptesicus serotinus,0.006,0.027,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8450,158.9675,158.9767,19453,24132,Plecotus austriacus,0.011,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8451,159.0165,159.026,49531,53316,Pipistrellus pipistrellus,0.021,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8452,159.0285,159.0367,26328,35017,Eptesicus serotinus,0.01,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8453,159.0345,159.0737,68437,81917,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8454,159.0515,159.0588,24609,34792,Plecotus austriacus,0.009,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8455,159.0755,159.0837,23750,31968,Plecotus austriacus,0.009,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8456,159.1435,159.152,22890,30078,Plecotus austriacus,0.011,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8457,159.1975,159.2058,28046,39635,Eptesicus serotinus,0.008,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8458,159.2285,159.2666,68437,81390,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8459,159.2635,159.2998,68437,81661,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8460,159.2655,159.2753,22031,27631,Nyctalus leisleri,0.009,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8461,159.2655,159.2721,27187,42816,Eptesicus serotinus,0.005,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8462,159.2805,159.2906,36640,42167,Barbastellus barbastellus,0.007,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
8463,159.2825,159.2899,27187,39725,Eptesicus serotinus,0.007,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220826_070000.WAV
