start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
132.3395,132.3499,27187.0,34709.0,Nyctalus leisleri,0.276,0.554,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
132.3595,132.3729,25468.0,46891.0,Eptesicus serotinus,0.516,0.715,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
132.4775,132.4892,26328.0,46308.0,Eptesicus serotinus,0.497,0.692,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
132.5845,132.5942,27187.0,40268.0,Eptesicus serotinus,0.551,0.667,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
132.6905,132.6997,27187.0,37629.0,Eptesicus serotinus,0.336,0.602,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
132.7565,132.765,28046.0,37781.0,Eptesicus serotinus,0.385,0.551,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
132.7735,132.7826,27187.0,38245.0,Eptesicus serotinus,0.498,0.626,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
132.8885,132.8978,27187.0,38543.0,Eptesicus serotinus,0.485,0.684,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
132.9845,132.9938,27187.0,36423.0,Eptesicus serotinus,0.371,0.584,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
133.3245,133.3325,28046.0,36786.0,Nyctalus leisleri,0.35,0.708,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
133.4725,133.4807,27187.0,37615.0,Eptesicus serotinus,0.397,0.508,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
133.9565,133.9663,27187.0,35150.0,Nyctalus leisleri,0.463,0.672,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
134.0455,134.0544,27187.0,38057.0,Eptesicus serotinus,0.399,0.694,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
134.1955,134.2054,27187.0,42807.0,Eptesicus serotinus,0.376,0.649,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
134.3695,134.3794,26328.0,36357.0,Eptesicus serotinus,0.344,0.631,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
134.4565,134.4654,28046.0,36150.0,Nyctalus leisleri,0.297,0.565,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
134.5245,134.5334,28046.0,36692.0,Nyctalus leisleri,0.36,0.625,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
134.6415,134.6515,26328.0,40779.0,Eptesicus serotinus,0.359,0.654,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
134.7655,134.7741,27187.0,38302.0,Nyctalus leisleri,0.499,0.655,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
134.8805,134.8909,26328.0,42122.0,Eptesicus serotinus,0.35,0.649,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
134.9975,135.0074,27187.0,34658.0,Nyctalus leisleri,0.526,0.663,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
135.0525,135.0613,27187.0,33611.0,Nyctalus leisleri,0.395,0.598,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
135.1125,135.1223,26328.0,35512.0,Nyctalus leisleri,0.343,0.653,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
135.2415,135.2523,25468.0,35624.0,Eptesicus serotinus,0.345,0.66,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
135.3715,135.38139999999999,25468.0,36818.0,Eptesicus serotinus,0.318,0.665,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
135.4905,135.5022,25468.0,36216.0,Eptesicus serotinus,0.394,0.667,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
135.54149999999998,135.5524,27187.0,33673.0,Nyctalus leisleri,0.29,0.501,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
135.6195,135.6302,26328.0,36445.0,Eptesicus serotinus,0.345,0.626,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
135.6695,135.6796,27187.0,34638.0,Nyctalus leisleri,0.249,0.504,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
135.7455,135.7558,26328.0,39291.0,Eptesicus serotinus,0.32,0.667,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
135.8025,135.81119999999999,27187.0,34816.0,Nyctalus leisleri,0.406,0.653,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
135.8645,135.8762,25468.0,41697.0,Eptesicus serotinus,0.355,0.633,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
135.9265,135.9365,27187.0,33395.0,Nyctalus leisleri,0.354,0.536,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
135.9905,136.0008,27187.0,40428.0,Nyctalus leisleri,0.289,0.615,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
136.0525,136.0622,27187.0,35167.0,Nyctalus leisleri,0.294,0.569,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
136.1145,136.12630000000001,25468.0,40327.0,Eptesicus serotinus,0.391,0.686,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
136.1685,136.1783,27187.0,36072.0,Nyctalus leisleri,0.376,0.665,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
136.2485,136.2608,26328.0,40459.0,Eptesicus serotinus,0.347,0.62,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
136.3865,136.3989,26328.0,37575.0,Eptesicus serotinus,0.423,0.686,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
136.5255,136.5369,26328.0,38791.0,Eptesicus serotinus,0.46,0.686,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
136.6565,136.6662,27187.0,37236.0,Eptesicus serotinus,0.371,0.67,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
136.7405,136.7531,26328.0,44806.0,Eptesicus serotinus,0.444,0.688,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
136.7945,136.8034,27187.0,36551.0,Eptesicus serotinus,0.364,0.665,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
136.85750000000002,136.8697,25468.0,46087.0,Eptesicus serotinus,0.518,0.709,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
136.9295,136.93880000000001,27187.0,37033.0,Eptesicus serotinus,0.341,0.647,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
136.9905,137.0017,26328.0,45962.0,Eptesicus serotinus,0.406,0.634,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
137.0685,137.0782,27187.0,41663.0,Eptesicus serotinus,0.327,0.703,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
137.1065,137.1178,25468.0,47535.0,Eptesicus serotinus,0.593,0.731,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
137.1935,137.2032,27187.0,37288.0,Nyctalus leisleri,0.32,0.664,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
137.2485,137.2562,28046.0,38182.0,Eptesicus serotinus,0.338,0.545,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
137.3315,137.341,27187.0,40657.0,Eptesicus serotinus,0.33,0.534,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
137.4025,137.4097,28046.0,38749.0,Eptesicus serotinus,0.282,0.579,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
137.5125,137.5198,28906.0,43224.0,Nyctalus leisleri,0.361,0.64,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
137.5705,137.5777,29765.0,45482.0,Nyctalus leisleri,0.381,0.629,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
137.6055,137.6151,27187.0,38807.0,Eptesicus serotinus,0.368,0.679,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
137.7245,137.7331,28046.0,38124.0,Eptesicus serotinus,0.344,0.592,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
137.8595,137.8695,27187.0,41306.0,Eptesicus serotinus,0.505,0.691,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
138.2495,138.2606,26328.0,42077.0,Eptesicus serotinus,0.516,0.7,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
138.2975,138.30610000000001,27187.0,36447.0,Eptesicus serotinus,0.343,0.559,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
138.3775,138.388,27187.0,47195.0,Eptesicus serotinus,0.437,0.672,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
138.3995,138.4094,26328.0,34730.0,Eptesicus serotinus,0.301,0.598,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
138.4775,138.486,27187.0,37857.0,Eptesicus serotinus,0.397,0.608,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
138.5135,138.5228,28046.0,45968.0,Eptesicus serotinus,0.373,0.684,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
138.5935,138.6046,25468.0,45497.0,Eptesicus serotinus,0.558,0.67,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
138.6475,138.6587,27187.0,47754.0,Eptesicus serotinus,0.564,0.729,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
138.7135,138.7243,26328.0,45636.0,Eptesicus serotinus,0.464,0.702,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
138.7645,138.7771,26328.0,45493.0,Eptesicus serotinus,0.546,0.648,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
138.82150000000001,138.8296,28046.0,45065.0,Eptesicus serotinus,0.511,0.72,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
138.8655,138.8781,26328.0,44372.0,Eptesicus serotinus,0.562,0.697,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
138.9185,138.9269,28046.0,39486.0,Eptesicus serotinus,0.459,0.602,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
138.9605,138.9722,26328.0,46085.0,Eptesicus serotinus,0.572,0.741,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
139.0155,139.0232,28906.0,39503.0,Eptesicus serotinus,0.438,0.615,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
139.0665,139.0782,26328.0,42840.0,Eptesicus serotinus,0.561,0.71,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
139.1205,139.1283,28046.0,38052.0,Eptesicus serotinus,0.355,0.549,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
139.1795,139.1897,26328.0,39529.0,Eptesicus serotinus,0.507,0.696,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
139.2375,139.246,27187.0,37823.0,Eptesicus serotinus,0.411,0.624,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
139.2905,139.3009,27187.0,37413.0,Eptesicus serotinus,0.399,0.56,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
139.3115,139.3202,28046.0,36804.0,Eptesicus serotinus,0.337,0.508,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
139.4105,139.4195,26328.0,37439.0,Eptesicus serotinus,0.41,0.597,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
139.4755,139.4855,26328.0,38841.0,Eptesicus serotinus,0.5,0.679,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
139.5885,139.5985,26328.0,38199.0,Eptesicus serotinus,0.48,0.603,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
139.7285,139.7413,26328.0,37677.0,Eptesicus serotinus,0.391,0.641,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
139.8615,139.8716,27187.0,37972.0,Eptesicus serotinus,0.349,0.668,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
139.9785,139.9913,26328.0,42805.0,Eptesicus serotinus,0.487,0.693,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
140.0985,140.1095,26328.0,38595.0,Eptesicus serotinus,0.504,0.684,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
140.2285,140.242,26328.0,40201.0,Eptesicus serotinus,0.412,0.558,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
140.3625,140.3726,27187.0,40279.0,Eptesicus serotinus,0.428,0.612,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
140.4675,140.4765,26328.0,40284.0,Eptesicus serotinus,0.471,0.606,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
140.4925,140.505,26328.0,43275.0,Eptesicus serotinus,0.541,0.673,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
140.5775,140.5867,28046.0,44914.0,Nyctalus leisleri,0.334,0.668,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
140.6225,140.6326,27187.0,39188.0,Eptesicus serotinus,0.424,0.605,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
140.6945,140.7036,26328.0,39929.0,Nyctalus leisleri,0.356,0.657,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
140.7175,140.7272,27187.0,46656.0,Eptesicus serotinus,0.429,0.665,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
140.7905,140.7977,27187.0,47094.0,Eptesicus serotinus,0.504,0.619,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
140.8075,140.8172,25468.0,36551.0,Eptesicus serotinus,0.456,0.597,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
140.9215,140.9286,26328.0,48382.0,Eptesicus serotinus,0.556,0.632,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
140.9685,140.9744,26328.0,45400.0,Eptesicus serotinus,0.524,0.627,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
141.1255,141.1359,27187.0,37835.0,Eptesicus serotinus,0.388,0.636,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
141.2455,141.2539,27187.0,38893.0,Eptesicus serotinus,0.384,0.619,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
141.3355,141.3461,27187.0,44096.0,Eptesicus serotinus,0.327,0.646,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
141.3655,141.3754,26328.0,39641.0,Eptesicus serotinus,0.483,0.671,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
141.4515,141.462,26328.0,36848.0,Eptesicus serotinus,0.45,0.687,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
141.5755,141.5852,26328.0,44117.0,Eptesicus serotinus,0.412,0.697,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
141.7025,141.7129,27187.0,43559.0,Eptesicus serotinus,0.427,0.666,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
141.7215,141.73160000000001,26328.0,40423.0,Eptesicus serotinus,0.458,0.534,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
141.8385,141.848,27187.0,40872.0,Eptesicus serotinus,0.492,0.7,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
141.9615,141.9746,26328.0,44188.0,Eptesicus serotinus,0.448,0.593,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
142.0845,142.0961,26328.0,46785.0,Eptesicus serotinus,0.532,0.697,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
142.2125,142.2229,25468.0,36095.0,Eptesicus serotinus,0.421,0.547,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
142.2455,142.2566,26328.0,46628.0,Eptesicus serotinus,0.499,0.674,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
142.3365,142.3472,25468.0,38071.0,Eptesicus serotinus,0.502,0.613,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
142.3675,142.378,27187.0,49691.0,Eptesicus serotinus,0.472,0.69,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
142.4415,142.4534,26328.0,43616.0,Eptesicus serotinus,0.587,0.681,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
142.4985,142.5091,26328.0,37897.0,Eptesicus serotinus,0.495,0.62,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
142.6355,142.6459,27187.0,40079.0,Eptesicus serotinus,0.567,0.677,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
142.6755,142.6868,24609.0,37560.0,Eptesicus serotinus,0.435,0.612,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
142.7825,142.7926,27187.0,38656.0,Eptesicus serotinus,0.506,0.625,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
142.8015,142.8118,25468.0,34731.0,Eptesicus serotinus,0.376,0.535,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
142.8225,142.8317,27187.0,35927.0,Eptesicus serotinus,0.348,0.583,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
142.9095,142.9206,27187.0,42716.0,Eptesicus serotinus,0.565,0.701,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
143.0435,143.0523,27187.0,38543.0,Eptesicus serotinus,0.519,0.651,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
143.0995,143.1082,27187.0,36058.0,Eptesicus serotinus,0.387,0.611,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
143.1615,143.1716,27187.0,36723.0,Eptesicus serotinus,0.406,0.611,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
143.2395,143.24790000000002,27187.0,36174.0,Eptesicus serotinus,0.366,0.633,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
143.26749999999998,143.2782,25468.0,35791.0,Eptesicus serotinus,0.389,0.703,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
143.5095,143.5194,27187.0,35119.0,Eptesicus serotinus,0.34,0.533,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
143.6245,143.6371,27187.0,37237.0,Eptesicus serotinus,0.362,0.595,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
143.6695,143.6792,27187.0,33829.0,Nyctalus leisleri,0.338,0.551,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
143.7365,143.7459,26328.0,34329.0,Eptesicus serotinus,0.317,0.611,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
143.8425,143.8533,27187.0,33902.0,Eptesicus serotinus,0.269,0.506,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_007/20240727_051000.WAV,recover-20240729,UBNA_007,Carp Pond
